,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Trường Trung học cơ sở Tân Định,25.732013,28.090385,22.341983,22.395649,26.359054,24.272146,25.099336,27.101011,18.116384,27.334685,0.000000,29.275656,24.806031,17.009625,14.491517,26.340390,21.219197,25.677094,20.958206,29.132744,20.160081,31.411596,26.488757,28.030539,27.692358,24.996743,27.717033,27.709163,29.555576,26.045889,26.389252,29.612741,27.697340,24.974362,27.079630,19.076978,26.285727,26.088540,26.872586,28.321435,20.935830,31.012185,26.301167,27.533478,27.199903,24.976152,31.154416,29.255422,24.269690,24.645332,22.502952,21.703458,26.216308,25.829290,20.752757,26.131499,26.134283,25.937360,24.636846,27.705826,31.904259,26.093472,24.960145,26.975559,23.333464,26.644684,25.181787,35.058617,24.176613,28.370835,30.627133,26.689520,29.612712,30.449570,23.734407,23.716720,34.877476,31.966979,25.953567,26.295850,28.262959,27.150172,26.962169,31.690487,26.467996,31.747923,26.302839,28.042786,26.878818,27.655463,25.394423,27.475484,27.356506,27.086371,26.879347,26.932037,26.758248,26.764482,27.521815,28.153297,25.988010,31.349940,26.758880,26.027107,26.056191,26.885767,27.099986,28.386918,22.533516,25.173162,28.126445,29.001527,28.007905,27.108643,29.845301,27.040591,29.654123,25.686127,26.033764,28.641638,28.503235,28.655472,26.626234,27.767186,27.038162,28.751845
Trường Tiểu học Hoàng Liệt,29.544707,31.467347,27.719357,29.118457,30.519457,27.117967,30.646751,31.695567,26.507935,27.990824,28.899137,0.000000,28.445859,28.288013,29.203615,23.743431,31.284890,27.074704,23.955316,19.523808,31.779510,27.976241,18.832706,28.485503,22.149322,26.444998,24.463546,30.790879,31.678008,27.091447,16.166716,24.338418,25.353528,24.320848,26.091237,30.544686,24.550601,19.880949,23.640830,27.004947,32.096539,27.471796,22.960867,30.467152,23.908933,26.084590,28.254351,26.503189,25.458503,23.863737,31.761956,30.178752,22.616581,24.861381,30.793576,28.792279,23.567503,24.208684,23.625834,23.735592,33.115793,24.927178,32.022089,26.238564,30.266818,25.455791,29.102863,35.709580,27.126835,25.122601,26.159912,26.881157,31.210776,32.016221,31.096785,29.875700,35.263333,30.734556,22.009808,24.815576,33.087389,26.543755,33.309758,30.251955,24.628623,32.800973,31.669718,24.963514,29.021119,26.669141,24.926168,26.720733,31.844165,25.786460,24.859917,25.571200,22.028680,31.393183,29.512511,32.534025,25.106381,28.762894,23.264095,24.849228,26.663029,25.404301,25.824864,32.566334,28.313046,24.397108,27.504235,25.359841,26.675229,25.751110,28.719032,27.960258,27.694621,25.076698,24.877154,32.179857,29.721286,26.245686,27.806106,25.604863,28.175720,25.883227
WinMart+,25.815535,26.673203,23.587301,24.900182,22.292048,21.752012,23.109027,29.500388,20.600280,28.058981,24.113208,27.702839,0.000000,23.361150,23.920528,25.092908,29.443257,21.001105,16.167254,24.560303,26.699734,30.412711,24.991374,26.512661,30.197048,21.203529,28.693870,28.898117,30.630315,23.305176,26.336359,28.499739,28.607575,20.892413,28.066289,25.661655,26.111396,26.145901,22.372005,27.351213,28.096201,30.046104,26.154156,28.631576,26.149592,22.650639,30.288509,29.980258,19.693048,23.874818,27.850040,22.948124,25.132581,22.137990,26.695092,26.986113,22.658686,26.809547,19.719133,26.813031,32.589176,18.750307,25.336303,24.537080,25.405035,22.042888,25.754753,34.749828,20.802343,27.511319,31.064339,23.117807,30.236554,31.143106,25.544305,22.881028,34.599461,31.490748,20.111794,20.971625,28.642578,27.467761,30.584090,31.105934,26.930403,32.302981,26.627438,28.544992,27.574389,27.946267,25.578449,27.819355,27.598027,27.366903,27.353907,22.250936,18.711829,25.408560,28.189266,28.487843,26.212675,31.872411,20.425075,21.375637,26.301104,21.748369,27.341595,28.723126,26.671418,21.827174,28.422421,29.258253,23.224738,22.487556,30.144833,25.087385,29.941482,25.880334,22.224818,28.929586,28.744154,28.908568,26.861325,27.949741,27.267463,28.975612
WinMart+,23.322909,25.038029,20.312431,14.121106,22.592293,22.088792,23.536936,17.248667,22.418350,24.765816,15.924871,26.918115,22.160267,0.000000,16.986656,24.217796,16.654984,23.050693,19.863653,27.077194,19.187141,29.182377,24.925389,25.323237,25.520260,22.829312,25.502979,21.717688,22.857872,23.791773,24.629439,27.699729,23.240468,23.423328,22.429034,24.191308,24.525457,24.392683,24.822141,26.851695,23.250697,28.654780,24.553395,22.138160,25.856697,23.231440,28.921597,25.132489,22.986329,23.314734,25.791672,23.424167,24.998272,24.288660,22.668555,22.472407,24.528496,22.245410,21.033264,26.025172,26.616102,24.731943,27.682271,25.342328,25.514378,27.941150,23.756569,32.276695,22.815980,27.014474,27.870728,28.116142,26.058406,26.099180,26.055417,25.496017,32.294646,30.189630,27.181835,27.262035,29.847855,28.831742,28.742350,29.974287,24.335816,27.715505,28.109976,25.464561,23.776435,29.047170,26.976755,29.053839,28.759676,28.385841,24.553363,27.790521,27.647933,28.226080,24.360237,29.503657,27.182119,27.783010,27.469108,27.051126,27.320918,27.881072,28.076940,29.640369,24.281751,25.833078,29.198907,29.684906,28.786996,27.950728,30.572335,27.616013,30.357681,26.585601,26.812279,29.571987,27.225939,29.391170,25.534452,28.560127,25.949543,29.294801
Cục Dự trữ Nhà nước khu vực Hà Nội,26.257098,29.406633,24.493470,25.908411,26.032099,23.707290,25.619024,30.567714,19.894460,28.528475,18.150306,30.519560,24.307620,18.327485,0.000000,27.147130,30.199374,25.392883,20.224511,30.180469,21.220623,32.733344,27.134532,28.265222,27.808921,24.650212,28.713690,29.482587,31.192048,19.795721,27.040752,30.623379,29.065027,24.802773,28.553253,22.893328,26.875756,26.619584,26.857948,28.992169,26.981391,32.224770,26.890186,29.177959,27.756431,20.166417,32.281230,30.368127,24.019092,24.980283,26.602930,24.618640,26.670201,25.717235,25.107409,27.406158,26.051177,27.229805,26.550350,28.343635,33.018260,26.487972,28.550569,26.974847,25.831278,28.759850,24.277678,36.649814,24.052502,28.985157,31.321879,29.002341,30.581880,31.540542,26.796370,25.953567,36.345714,32.729452,27.608623,27.718121,31.350663,29.939312,31.044781,32.579105,27.166455,32.648658,29.040324,27.808146,27.921615,30.139276,27.209979,30.308482,29.640830,29.327816,27.590016,28.591157,28.406425,28.974477,28.537089,30.850090,27.785176,32.196361,28.174139,27.684205,28.018986,28.691606,28.922074,31.020406,24.214405,26.236056,30.373820,30.854193,29.786162,28.758329,32.014384,28.348694,31.738272,27.151473,27.238533,30.771307,28.879274,30.502958,26.985244,29.384655,27.385542,30.336493
Trường Mầm Non Đại Từ,22.982640,22.336963,22.666448,25.889074,24.856175,21.584146,19.238124,28.272125,23.775452,18.403097,24.400400,22.031659,24.944957,23.869602,24.998878,0.000000,28.494046,24.133854,20.810617,18.239253,27.017468,28.171251,22.890509,26.452487,19.011802,23.749304,23.986728,28.282266,29.380986,24.753978,21.811311,26.179846,27.108859,21.849000,27.791291,26.701737,21.112160,22.944710,21.827608,25.501518,28.327333,27.908181,21.489562,28.126311,24.215242,24.027483,28.413990,28.572234,23.662154,19.447324,28.152585,23.988494,23.201014,23.214385,27.268704,26.984710,22.153257,26.843465,21.605958,18.906306,30.856860,23.486075,25.664888,25.117965,25.677988,24.627379,26.410892,33.614809,26.208708,25.906430,27.742631,26.463897,29.461402,30.001365,28.007675,23.754303,33.583224,22.091161,20.673364,23.978714,27.947470,27.146682,30.101384,29.866111,26.390298,30.900308,26.521701,28.030601,27.441389,26.248883,24.098378,27.364483,27.283864,25.369757,26.813662,25.122714,21.045117,25.636155,29.235561,27.870568,24.538153,31.667762,22.633358,24.235826,26.393181,24.828957,25.330281,28.054047,26.603248,23.190613,27.360250,24.920666,26.354521,25.335007,28.752163,27.141248,27.570633,24.717874,24.428546,28.323381,29.447265,25.962041,27.548160,25.285303,27.925143,25.642177
WinMart+,29.032479,31.491270,25.837783,24.154214,31.788989,27.656183,27.619609,26.464341,27.737937,30.300788,20.492907,31.848887,28.885539,17.636828,29.104703,28.904294,0.000000,29.355305,23.551343,31.369475,33.091451,33.512773,28.659665,31.019156,29.976573,28.167344,29.968028,23.568417,26.755232,28.988397,28.293839,31.647813,25.197236,26.849551,24.070029,31.142733,28.234441,27.982121,29.202236,29.989724,25.061808,33.027941,28.217236,23.994070,28.871991,27.357650,33.015289,27.871553,26.202341,26.348802,32.914428,30.463031,27.851607,27.759671,24.162904,23.640696,28.064562,23.337154,24.111976,29.250582,31.893742,27.565405,33.178199,28.731256,30.470921,26.823570,25.190395,36.658458,25.785519,29.884201,30.209026,32.010683,28.609642,29.579296,31.803262,30.142427,36.330584,33.160418,24.925484,30.110651,34.431320,33.286778,35.003415,33.108403,25.395078,31.656628,32.570844,27.143802,25.156248,33.114672,30.333355,33.438512,32.639456,32.184120,25.835413,30.827369,30.692181,32.088509,25.962593,33.663726,30.578498,31.104410,30.194080,30.184762,30.863662,31.135871,31.329580,33.700555,28.021150,28.219983,32.863233,32.800536,31.889740,30.973718,33.977232,30.164694,33.685998,29.474585,29.373490,33.094751,28.111502,32.544589,26.138144,31.619576,26.590385,32.100363
Cà Phê Parkland,25.687146,26.698084,23.769748,24.949382,22.740663,22.962934,23.591876,28.703177,21.453761,27.925851,24.249410,27.684646,21.627934,23.574019,24.019445,25.487596,28.903327,0.000000,17.924399,24.892729,26.525859,30.109168,25.233244,24.248488,28.656531,14.497687,28.430893,28.530533,30.053609,19.359958,26.415709,28.402647,28.336052,20.657300,27.831134,24.625320,26.258414,26.266683,21.643833,27.357892,27.204713,29.786613,26.288933,28.318205,26.246644,20.128229,30.030643,29.624963,19.704902,24.195111,26.949137,22.026065,25.296802,21.665166,25.898160,26.864183,22.075363,26.699911,17.703961,26.810967,31.915118,18.880921,23.594474,23.673673,24.215983,21.618805,25.048820,34.031862,20.576091,27.506457,30.748121,26.135841,29.903899,30.676124,24.390537,21.585069,33.946858,31.243112,20.056214,20.839726,27.820851,26.541233,29.809682,30.842935,26.851445,31.772327,25.562436,28.349903,27.431673,27.198830,24.751948,26.949104,26.873601,26.607567,27.251336,26.583475,26.388403,24.431069,28.011613,27.766806,25.465148,31.424235,26.442851,25.567639,25.516395,26.489658,26.727622,28.059370,26.024633,24.803166,27.811568,28.835599,27.755837,26.772206,29.754445,26.772543,29.545454,25.258637,25.666988,28.392564,28.641024,28.446949,26.812295,27.469081,27.206635,28.588960
Trường Mầm non Định Công (Cơ sở 3),22.776820,23.139604,21.274318,21.750523,19.850539,17.875120,21.482688,23.239591,18.983853,22.260532,21.334087,24.032567,15.984844,21.271627,21.316450,21.677291,24.254694,16.811125,0.000000,22.315328,22.827151,26.195382,22.846148,19.524639,19.652562,16.634496,23.650627,24.966180,25.553669,18.648449,23.092987,25.153937,25.376379,17.187077,24.916436,22.314385,15.965249,23.383261,16.572514,24.861617,24.127968,25.894469,23.026753,24.987854,24.031727,18.098768,26.289612,26.428079,16.347951,21.971573,23.857523,20.896576,23.355244,18.191256,23.627878,24.563999,18.578501,24.418017,17.051767,24.249576,27.535979,16.378098,19.923838,20.610126,21.108205,18.706220,23.035804,29.138697,17.788372,25.156538,28.130637,20.160526,26.959865,27.122071,21.125915,19.599199,29.380031,28.199696,17.675596,18.948032,22.946984,20.651073,25.942617,27.732830,25.265272,28.104116,21.718443,26.156379,25.250422,19.772234,19.134766,20.954872,23.062369,19.713379,25.439183,20.200264,16.879350,21.472709,25.678764,23.291306,19.790635,28.109317,18.670240,19.317932,19.705711,19.591036,20.108952,22.120397,23.234778,20.168468,23.819648,20.243221,21.054694,20.441376,25.402591,23.156255,22.389558,20.541723,20.580717,24.378439,27.443726,21.318034,25.912938,24.237137,26.282081,21.409821
Highlands Coffee,28.686996,30.000462,27.317123,28.563427,29.605921,23.676732,29.713396,30.681776,24.347461,23.052760,28.386523,16.993801,25.336327,27.949788,28.660210,19.951523,30.516676,24.655521,22.264946,0.000000,30.898854,27.404813,20.422305,26.178421,19.696499,24.343634,15.459865,30.244685,30.952341,25.017289,12.760074,24.599577,25.363964,21.464242,26.025899,29.920457,21.019422,15.574927,21.492291,26.813353,31.334111,26.997455,13.567759,29.982636,24.140020,24.395475,27.676324,26.363327,22.990433,13.701710,31.026701,29.689621,23.000943,22.632051,30.246949,28.532396,21.833415,24.302103,22.369300,23.907732,32.345620,22.784916,25.505670,24.019185,29.826891,23.643840,28.717631,33.626521,24.534591,25.175779,26.096323,25.232323,30.765699,31.448891,30.530221,29.478468,33.522289,30.111826,20.607173,23.310079,27.289603,25.090345,32.470159,29.612043,24.642367,32.187933,26.153310,24.942795,28.765327,25.096557,23.571949,25.270639,26.867666,24.428954,24.854807,24.162393,20.774029,25.502824,29.222254,27.229063,23.699350,28.502572,22.120309,23.423433,25.300591,23.892031,24.327635,25.857895,28.105421,20.862486,26.129791,24.036613,25.179703,24.369085,27.331998,24.272358,26.265844,23.913497,23.789712,24.796119,29.559454,24.954225,27.721375,24.455493,28.084969,24.725010
WinMart+,25.453990,27.832404,23.144062,23.319144,24.810366,23.254979,25.115390,26.858504,20.160327,27.330744,20.901665,29.322004,23.653158,19.867988,16.398885,26.345916,22.469482,24.636412,20.323393,29.188509,0.000000,31.453730,26.542141,27.887134,26.985349,24.164037,27.699749,27.525704,30.847994,28.482818,26.373480,29.666068,27.541575,24.420042,26.996463,21.732998,26.283833,26.089280,26.203677,28.360195,20.982966,31.062610,26.303207,27.390773,27.238851,25.868655,31.202621,28.928599,23.775790,24.687629,26.945748,24.379465,26.255839,25.314746,24.986031,26.161091,25.619752,25.985711,26.664864,27.687572,31.120397,26.120264,29.219398,30.141683,25.878125,29.015354,23.916105,35.036771,23.700590,28.411278,30.262813,29.337945,29.279993,29.953034,27.094866,26.010139,34.845571,31.979748,27.801913,27.882318,32.324690,30.625467,32.470687,31.721498,26.444748,31.124210,29.533189,27.858623,29.462337,30.743470,27.393202,30.992744,30.207257,29.696628,26.831609,28.731697,28.522639,29.442628,27.418694,31.547308,27.919131,30.833988,28.218783,27.743362,28.163846,28.864753,29.112630,31.707010,24.029141,26.166171,30.823992,31.206684,30.034741,28.890678,32.582615,28.387722,32.259121,27.131165,27.328446,31.248303,28.393841,30.821341,26.590011,29.668398,26.989801,30.559434
WinMart+,29.937835,33.665324,27.879353,29.550098,31.643375,26.980510,27.300248,33.030317,28.650486,27.392867,29.485987,27.750664,28.125583,28.800327,29.822375,26.065570,32.272553,29.489977,24.199704,27.901509,33.035352,0.000000,24.108662,30.545799,25.815327,28.637311,27.743196,31.561714,32.569849,29.150954,22.368032,21.593849,23.253569,27.492906,24.147907,31.324365,28.217027,23.643808,26.374238,24.368717,33.061130,23.387132,25.953909,31.190676,20.326907,27.848399,25.008262,24.194366,27.944332,22.427742,32.695025,30.717737,18.876801,27.306520,31.445616,29.149138,25.868469,22.408867,30.171434,21.320368,34.056000,27.241325,32.844041,28.199586,30.711799,27.202571,29.459192,33.937238,28.919731,22.534493,24.470973,31.742952,31.814533,32.837900,31.746243,30.243785,28.085229,29.387824,24.293134,26.482239,33.860254,32.884696,34.338465,25.969219,22.484443,33.670463,32.259057,22.259053,29.346414,32.713897,30.449585,32.986826,32.343598,31.875459,22.641077,26.854059,24.002137,31.843604,29.892949,33.168446,26.558942,27.575290,30.418075,26.354195,30.668449,26.871950,27.186291,33.186938,28.493859,29.824882,32.444462,26.639166,27.817092,27.027053,33.402496,33.481392,33.136457,26.253115,26.053768,32.638690,29.256840,32.126777,27.341459,31.296539,27.721718,26.905960
Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),25.766135,26.250560,24.949698,26.384595,27.025539,25.796682,26.635191,28.285921,25.952338,25.965019,26.199191,19.641820,26.826325,25.935159,26.573768,23.532648,28.446620,26.012587,23.815325,21.723448,28.651905,23.134893,0.000000,27.148581,22.398641,25.625232,21.363780,28.504033,29.107560,26.135572,19.199206,21.063577,23.631506,23.909371,24.338684,27.977449,24.029265,17.015591,23.443703,24.593502,29.466973,23.031908,18.794398,28.375871,21.666526,25.422407,24.197361,24.387694,24.827851,17.632199,29.164314,28.001993,20.667066,24.389061,28.504020,27.261181,23.403970,22.901523,23.439936,21.481231,30.638295,24.429451,29.629353,25.425539,28.299011,24.831765,27.181153,30.392552,25.906525,22.939105,24.620123,26.047433,29.515414,30.035683,28.882188,28.042467,30.713769,28.186315,22.122097,24.398539,30.878896,30.146995,30.754204,27.248988,23.441882,30.833413,29.622979,23.475922,27.615285,25.902425,24.527256,30.246888,29.968847,29.614507,23.603668,24.971444,22.052945,29.561775,28.057759,30.508182,24.626138,27.201361,23.069753,24.385150,25.939289,24.833286,25.194351,30.569139,26.832304,21.396426,30.159433,24.827981,25.892665,25.160318,27.696558,24.518961,26.783188,24.621543,24.490700,30.416555,28.958675,25.605064,27.203326,25.102615,27.566008,25.318809
WinMart+,30.615815,32.874379,25.293473,26.423315,31.803062,26.042909,24.933620,29.509476,24.120102,29.101374,25.449062,28.456520,26.281914,27.699902,28.404547,26.949189,29.509763,24.716822,20.821145,26.027377,28.252868,30.403691,26.197706,0.000000,29.414112,25.100745,29.121883,29.090845,32.992564,27.151242,27.326105,28.918105,28.810708,25.022037,28.382021,24.920545,27.202990,27.041842,27.461310,27.893461,29.400825,30.110586,27.209004,28.865987,26.895228,24.916745,30.292189,29.907240,24.178940,25.216851,28.981601,20.547806,26.022577,26.054298,26.859329,27.705437,26.428528,27.285905,20.853734,27.399662,32.187429,22.278318,28.671314,27.403926,26.886135,28.814869,25.477734,33.786363,24.155284,27.983797,31.130767,29.123749,30.455841,31.245165,28.446134,20.814167,33.726220,31.301054,27.493960,27.632257,32.250490,30.399143,33.266931,30.964908,27.189463,32.202920,29.246751,28.644700,30.564451,30.571551,27.024540,30.835046,29.931383,29.522647,27.576875,28.612398,28.397183,29.127057,28.666366,31.457187,27.699598,31.845735,28.122105,27.570095,27.946163,28.731330,28.986276,31.643523,25.027123,26.031654,30.746098,31.194235,29.971712,28.782865,32.617344,28.319057,32.281572,26.971247,27.116336,31.203986,28.898352,30.787134,27.076236,29.531611,27.458894,30.541831
WinMart+,27.578254,28.262650,26.557672,27.625468,26.505195,27.575056,25.255389,30.251525,25.941201,30.305718,26.866478,21.323946,28.377052,26.243203,26.503571,18.318321,30.162862,26.673398,20.765510,19.118809,28.475836,31.126937,22.101883,28.615810,0.000000,22.144175,21.246567,29.680121,30.815568,26.805023,21.043613,29.484057,29.330172,22.434664,28.959701,27.397721,18.593909,21.957345,25.222244,28.285314,28.915343,30.775173,20.906734,29.449574,27.229194,25.686433,30.927786,26.743971,20.447065,19.691701,28.752256,25.348187,26.298681,25.947099,27.867181,28.010460,24.370355,27.881434,25.990569,19.170927,32.137718,18.810172,28.797445,28.190702,26.924071,26.535461,26.956791,34.611205,21.857446,28.346523,26.412685,28.618317,30.458280,31.148837,27.003811,28.188406,34.479444,21.983234,20.631310,21.535885,28.913187,27.848874,30.541181,31.489689,25.584537,31.990403,27.147348,26.893260,28.355263,26.315672,23.980449,28.148821,27.943670,25.209821,25.914224,23.022200,18.737990,27.412238,28.842934,26.638010,24.781002,31.691109,20.749741,21.986852,24.746565,22.480899,23.077344,28.740378,27.037259,22.305110,25.939559,22.938161,24.228178,23.274352,27.031549,26.115369,25.680479,22.989183,22.797837,27.793918,28.964001,24.132385,27.200120,23.618591,27.571150,24.000742
Trường Mầm non Sao Mai,25.167250,25.951302,23.549427,24.542822,22.551705,22.740144,23.425135,27.406556,21.538468,26.637073,23.907190,26.991612,21.813054,23.403217,23.705806,24.886238,27.896386,19.481250,14.357173,24.576749,25.912173,29.235403,24.922303,22.539186,27.545197,0.000000,27.362041,27.812726,29.024400,19.360063,25.836019,27.761787,27.765221,18.559122,27.296098,24.924933,25.708640,25.792381,18.594380,26.923508,26.961987,28.983121,25.740772,27.669025,25.909142,18.744951,29.252073,28.977695,17.629255,23.995774,26.684778,21.616641,25.049819,19.574704,25.932882,26.493851,19.996198,26.336188,17.129905,26.364300,30.885727,17.393578,21.506830,21.906022,22.606234,19.899266,25.108955,32.787151,18.918230,27.101455,30.187902,21.197409,29.292774,29.890125,22.767984,20.553226,32.802458,30.625092,18.661840,19.774660,25.422245,24.458584,28.989467,30.172174,26.614810,30.927878,23.642134,27.929210,27.062974,25.246887,23.491912,24.818013,25.125430,24.891030,26.983491,25.257587,17.662041,23.030912,27.595843,25.644815,24.116802,30.684726,19.392820,24.319070,24.077221,25.075896,25.300257,25.954672,24.729195,20.842220,26.006180,27.239765,26.280377,25.465647,27.855750,25.691445,27.718283,24.160294,24.739820,26.617038,28.425721,26.890964,26.669231,26.092309,27.051479,27.218309
KFC,26.699136,27.893423,25.638247,27.283020,28.517047,27.192629,23.451765,29.987796,26.504026,29.048239,27.296538,28.654358,29.181144,26.580742,27.802959,21.750770,29.820522,27.313932,23.310878,24.702723,30.134920,34.062061,26.660572,29.137700,19.398493,26.494544,0.000000,29.405632,30.518250,27.326792,20.412612,29.972119,29.632092,22.078427,30.313807,29.279110,21.425580,22.478127,21.979749,28.255467,30.832077,33.244193,19.859183,29.193175,27.995259,26.126713,33.198828,31.809041,23.866797,17.981799,30.649616,29.081431,26.605227,23.384268,29.515839,27.817563,22.266330,25.370460,23.305991,18.126788,31.864330,23.650287,27.640473,25.298401,27.248248,24.843630,28.431697,39.326372,26.673124,28.708139,30.043530,26.644572,34.003178,30.918978,30.128373,25.206227,38.583834,21.820936,20.758860,24.084275,29.531200,26.277597,32.462785,33.292487,27.797760,33.259133,28.112791,29.835955,29.652145,26.369178,24.196102,26.586831,28.630822,25.494610,28.330537,25.443118,21.247815,27.021327,31.180838,29.386899,24.642297,34.268205,22.805459,24.446931,26.568052,25.039220,25.506925,29.557251,27.489899,23.097611,27.557949,25.135799,26.623204,25.499833,28.992440,27.567923,27.856992,24.888205,24.504399,25.826763,30.314349,26.109556,28.201319,25.365816,28.595650,25.826584
Trường Đại học Công nghệ và Quản lý Hữu ,27.654540,29.275525,25.383117,24.252636,28.921609,26.590681,32.401798,25.227731,26.688375,28.573918,26.355670,30.187927,27.348812,20.867228,27.576752,27.656536,23.223276,27.755743,23.718848,29.976745,30.296961,31.757536,27.912585,29.106663,28.548637,27.044651,28.459285,0.000000,21.134767,27.673528,27.284579,30.324052,21.697166,26.127115,20.418819,29.220751,27.248409,27.056922,27.942403,28.020241,27.182715,31.162522,27.233504,12.912432,28.187422,26.541922,31.242382,24.604742,25.802508,25.802207,30.615962,29.038679,27.330891,27.015706,26.191340,19.336555,27.228346,20.736248,23.959002,28.175659,25.499229,26.854696,31.023647,27.769637,29.256118,26.101577,26.139283,34.061897,25.202790,29.076969,28.018939,30.469495,25.154546,24.807825,30.066797,28.921055,33.933099,31.693105,24.579039,29.142026,32.278672,31.391432,32.396099,31.762283,24.030310,27.894888,30.795433,25.361111,22.008388,31.358160,29.360070,31.510695,31.058463,30.645766,24.283102,29.618861,29.515318,30.593117,22.819500,31.757131,29.371929,27.975897,29.155925,29.061250,29.570184,29.859244,30.038538,31.812369,27.434289,27.465595,31.238157,31.334301,30.540026,29.776524,32.256988,29.153991,32.020468,28.487548,28.524389,31.483881,27.201516,31.113477,25.325125,30.347373,25.786497,30.818074
Không có tên,29.952028,32.016534,27.554260,27.127769,32.520826,28.855726,35.873852,29.885556,28.882019,30.997336,29.279498,32.279353,30.069966,22.969858,30.132045,29.727737,28.601839,30.382547,24.973346,31.815861,28.981777,33.653243,29.403597,32.181603,30.610406,29.243421,30.534940,22.085190,0.000000,29.885772,28.985684,33.346290,25.585663,27.682829,24.251454,30.570031,28.970176,28.724687,29.922199,30.183826,30.253883,33.245333,28.944660,22.925522,30.481602,29.899964,33.218123,28.642346,27.092089,27.135439,31.718229,28.204138,29.481676,28.518822,28.122531,23.069449,28.788255,23.353075,29.711592,29.773643,32.571536,28.168201,32.865079,29.339013,29.553732,31.344040,28.398277,36.446872,26.579173,30.714714,26.843187,31.759918,28.571436,29.691274,30.803216,29.301613,36.166285,33.279545,30.106984,29.862285,34.225208,33.047660,34.033275,33.263944,25.510133,32.035715,32.302953,27.427094,24.833513,32.895603,30.032647,33.210274,32.379769,31.953045,25.984182,30.606121,30.468738,31.813047,25.710233,33.460718,30.327239,31.353234,29.991245,29.947759,30.611121,30.911182,31.112529,33.504889,27.298210,28.017362,32.669335,32.634324,31.699827,30.769937,33.834929,29.987380,33.536917,29.248048,29.145994,32.916898,28.081262,32.378026,26.068840,31.425782,26.526764,31.944130
