,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Trường Trung học cơ sở Tân Định,23.601006,25.943778,20.418678,20.486085,24.318525,22.310471,22.797791,25.021496,16.632690,25.177300,0.000000,26.689659,22.806119,15.466764,13.336220,24.201284,19.464630,23.574642,19.077533,26.545375,18.479163,28.550841,24.051130,25.763565,25.441375,22.902943,25.663028,25.215843,27.127239,23.875897,24.301898,26.942267,25.215665,22.936199,24.662566,17.497963,24.138343,23.942635,24.648240,25.767751,19.163608,28.367704,24.153882,25.023702,24.668308,22.871309,28.492220,26.698080,22.141899,22.562381,20.660444,19.854352,23.692857,23.606362,18.925593,23.173001,23.903424,23.186724,22.520223,25.459233,29.091160,23.887566,22.959191,24.694656,21.301484,24.538164,23.205946,32.211435,22.364867,25.735027,27.744513,24.554708,26.590104,27.482960,21.739039,21.712429,32.090337,29.270285,23.756435,24.078707,25.968636,24.928061,24.798913,28.865952,24.144682,28.664225,24.176347,25.775076,23.648497,25.385770,23.173378,25.291518,25.057319,24.895918,24.590636,24.919113,24.696378,24.519658,24.571399,25.919438,23.868092,24.663344,24.657504,23.981699,23.974544,24.765524,24.928691,26.148718,20.517556,23.112904,25.891569,26.729074,25.838489,24.941392,27.505436,24.948591,27.366745,23.652093,23.839168,26.321297,25.887349,26.348617,24.034890,25.469396,24.493383,26.483480
Trường Tiểu học Hoàng Liệt,27.295189,29.288401,25.512304,26.832905,28.390305,25.134550,28.026562,29.515220,24.546170,26.007045,26.758291,0.000000,26.384689,25.909643,27.116764,22.011698,28.953551,25.083839,21.969615,17.923789,29.387693,25.620763,17.229080,26.423313,20.537225,24.445162,22.864202,28.236349,29.346541,25.059869,15.028401,22.316181,23.261832,22.546407,23.948301,28.277740,22.758315,18.418532,21.887430,24.764254,29.640402,25.348253,21.287564,27.909944,21.855763,24.102222,26.065254,24.384308,23.414943,22.043403,29.440872,27.851245,20.602685,22.917204,28.308656,25.731709,21.746131,21.812480,21.783973,22.020976,30.439969,23.027616,29.739600,24.238862,27.863296,23.670592,27.079935,33.127404,25.339428,22.972877,23.889271,24.971445,28.250521,29.130307,28.747553,27.602196,32.761409,28.401863,20.331085,22.933719,30.697824,24.608863,30.936838,27.780476,22.653324,29.856010,29.393814,23.169226,25.734078,24.719554,22.937828,24.838081,29.442133,23.933529,22.950033,23.893943,20.531916,29.032347,26.562672,30.247645,23.285016,22.669494,21.648615,23.122359,24.774786,23.632056,23.990182,30.295318,25.992772,22.621137,25.569267,23.604399,24.853347,23.927027,26.730230,26.053663,25.812771,23.320319,22.995169,29.866233,27.217979,24.372440,25.308277,23.718557,25.736075,24.078486
WinMart+,23.650561,24.600344,21.532318,22.751465,20.539127,19.966596,20.962526,27.199280,18.889561,25.806702,22.105801,25.221329,0.000000,21.212349,21.979699,23.021242,26.973356,19.255274,14.695479,22.347284,24.440882,27.602989,22.658555,24.329123,27.699406,19.400904,26.526025,26.259355,28.074330,21.334011,24.213353,25.891384,26.006059,19.157915,25.523555,23.504793,23.941507,23.961128,20.491368,24.848048,25.681093,27.444486,23.981310,25.982762,23.679954,20.712070,27.660248,27.319399,17.940077,21.825535,25.530045,20.962532,22.678684,20.203223,24.308739,23.892542,20.694430,23.928758,17.998759,24.596339,29.671669,17.140300,23.264962,22.429681,23.158384,20.265125,23.692940,31.871918,19.210413,24.917260,28.097446,21.231453,27.107717,28.065411,23.362353,20.916453,31.778635,28.791603,18.381939,19.174992,26.270911,25.177927,28.080466,28.290434,24.529344,29.120067,24.431230,26.189986,24.221664,25.610749,23.305950,25.562522,25.240754,25.108817,24.987123,20.551504,17.239257,23.242487,25.127336,26.180479,24.032398,25.055425,18.787475,19.660540,24.156430,19.997306,25.105633,26.410795,24.247763,20.006030,26.116765,26.917000,21.387139,20.652202,27.731133,23.104562,27.581835,23.787520,20.320088,26.537310,26.065183,26.532720,24.208635,25.597562,24.662141,26.640825
WinMart+,21.612897,23.377967,18.754471,13.054966,21.087963,20.542320,21.580746,16.118495,20.830473,23.091345,14.796338,24.800317,20.627539,0.000000,15.829426,22.531785,15.468874,21.432603,18.272985,24.941192,17.807212,26.802612,22.868870,23.576426,23.750012,21.180052,23.926715,19.977425,21.254050,22.089010,22.981589,25.475924,21.392012,21.795777,20.655704,22.479813,22.820705,22.683580,23.067754,24.700586,21.551988,26.538881,22.850704,20.342502,23.708846,21.547022,26.781333,23.209777,21.220442,21.618161,23.998743,21.699819,22.842987,22.474294,20.917943,20.143556,22.719347,20.104864,19.467608,24.238935,24.558379,22.935285,25.809557,23.501309,23.578241,26.083761,22.192336,30.059901,21.397437,24.781837,25.532824,26.221328,23.661227,23.822148,24.180722,23.647375,30.121512,28.006975,25.206439,25.292977,27.801278,26.835223,26.800295,27.625410,22.470724,25.308412,26.192991,23.727709,21.147891,27.029982,24.921407,27.114133,26.694918,26.450614,22.756041,26.072142,25.872574,26.206446,21.995572,27.539662,25.310293,21.906082,25.663846,25.271926,25.487398,26.039818,26.186392,27.683816,22.372726,24.047957,27.253391,27.740980,26.928764,26.074826,28.569525,25.836526,28.408916,24.822832,24.882423,27.555774,25.015371,27.402845,23.317328,26.561744,23.781074,27.361806
Cục Dự trữ Nhà nước khu vực Hà Nội,24.039536,27.099337,22.345465,23.658086,23.967595,21.748244,23.221598,28.162356,18.230631,26.217396,16.628162,27.764272,22.298941,16.627918,0.000000,24.888647,27.646246,23.265433,18.368150,27.438652,19.410964,29.684023,24.580583,25.918505,25.490293,22.537440,26.521873,26.767628,28.567619,18.107406,24.838032,27.796631,26.399264,22.726208,25.944192,20.952741,24.623263,24.376149,24.580779,26.315872,24.642051,29.410323,24.636778,26.455247,25.112557,18.425410,29.455601,27.649329,21.862374,22.817293,24.367261,22.469762,24.044138,23.449881,22.843296,24.240340,23.772925,24.280526,24.213597,25.978158,30.036386,24.193366,26.190318,24.637392,23.526679,26.414021,22.311863,33.586524,22.190067,26.228290,28.304504,26.608771,27.391289,28.397155,24.486589,23.704872,33.348426,29.898446,25.212214,25.321727,28.729796,27.420221,28.474046,29.603697,24.722372,29.404240,26.619854,25.489881,24.502310,27.596877,24.770496,27.820839,27.085488,26.882147,25.180653,26.380496,26.143834,26.481193,25.412783,28.321701,25.452045,25.295349,25.888249,25.436342,25.707171,26.353823,26.528809,28.493087,21.993891,24.026029,27.880310,28.355235,27.400456,26.383018,29.419697,26.080414,29.205979,24.929151,24.881680,28.199718,26.163187,27.966169,24.297129,26.887612,24.745545,27.862045
Trường Mầm Non Đại Từ,21.064482,20.613485,20.703017,23.668803,22.920110,19.826284,17.459305,26.089128,21.815062,16.939482,22.383385,20.068686,22.916543,21.684381,22.988932,0.000000,26.120524,22.142068,18.925827,16.604675,24.747455,25.581433,20.764047,24.293006,17.451552,21.744030,22.194692,25.713333,26.946901,22.674712,20.069274,23.796436,24.657002,20.048302,25.287367,24.473223,19.370414,21.041072,20.005548,23.180131,25.908307,25.507167,19.717079,25.537823,21.939575,21.984723,25.964119,26.051492,21.568358,17.789046,25.824044,21.926209,20.946042,21.198243,24.845398,23.899445,20.245172,23.968996,19.732933,17.356519,28.110802,21.482748,23.584871,22.974900,23.421093,22.658903,24.315726,30.854231,24.223097,23.476416,25.106383,24.323185,26.425321,27.050361,25.631281,21.728194,30.868934,20.210198,18.906862,21.938042,25.652646,24.899482,27.658284,27.178532,24.051564,27.870162,24.352546,25.737399,24.113563,24.070514,21.970434,25.163812,24.968918,23.293965,24.508618,23.222690,19.404154,23.465235,26.072172,25.632764,22.512684,24.882061,20.834862,22.308514,24.259494,22.847479,23.276484,25.815469,24.199993,21.269900,25.159972,22.944235,24.288221,23.284918,26.470385,25.015583,25.417666,22.736422,22.348822,26.000699,26.718133,23.846280,24.841240,23.171941,25.271243,23.593999
WinMart+,26.641364,29.107011,23.629950,22.111536,29.362076,25.446257,25.099519,24.463548,25.491013,27.939945,18.828004,29.052312,26.583838,16.045096,26.812993,26.583459,0.000000,26.977787,21.449874,28.600485,30.356651,30.476959,26.035771,28.539636,27.567555,25.828458,27.782446,21.460176,24.580595,26.594484,26.083469,28.810693,22.953505,24.682333,21.935240,28.589058,25.952913,25.704852,26.807282,27.302199,22.957698,30.233932,25.938385,21.819897,26.199422,25.071383,30.216383,25.452703,23.921444,24.140245,30.248083,27.888348,25.183792,25.389028,22.050478,20.968801,25.688164,20.869899,22.056778,26.904775,29.101661,25.254448,30.548509,26.322029,27.837197,24.727756,23.237493,33.713383,23.879255,27.124329,27.382000,29.478911,25.701665,26.712184,29.151969,27.616099,33.459791,30.386173,22.832622,27.592829,31.665973,30.590718,32.225741,30.177932,23.182145,28.598093,29.965768,24.972221,22.138788,30.424941,27.699994,30.810271,29.919062,29.609135,23.653186,28.553108,28.355546,29.419500,23.190054,31.022338,28.109945,24.442838,27.850275,27.839868,28.425096,28.708349,28.846776,31.073508,25.531896,25.934197,30.280922,30.259830,29.448664,28.524400,31.343759,27.858372,31.118264,27.166406,26.917687,30.441719,25.548587,29.952451,23.608729,29.029069,24.103296,29.595953
Cà Phê Parkland,23.553601,24.653442,21.722037,22.821959,20.984949,21.107708,21.421739,26.507815,19.696408,25.724667,22.258147,25.232134,19.884416,21.427731,22.105700,23.416964,26.512245,0.000000,16.310448,22.675263,24.312522,27.357051,22.902357,22.286867,26.325869,13.282149,26.330314,25.954758,27.582067,17.745372,24.326245,25.832671,25.789142,18.969495,25.339453,22.585177,24.110494,24.103669,19.850402,24.883076,24.897994,27.241903,24.139528,25.728135,23.794703,18.429289,27.459568,27.028968,17.972981,22.146812,24.738964,20.145929,22.851987,19.796727,23.612112,23.804749,20.187552,23.854110,16.180066,24.633856,29.094141,17.282156,21.700626,21.668587,22.102381,19.907851,23.081592,31.263283,19.034152,24.942482,27.844134,24.042136,26.838424,27.676158,22.336470,19.757588,31.229838,28.602636,18.355090,19.079360,25.558001,24.364368,27.413624,28.086377,24.488483,28.675030,23.491683,26.052712,24.117762,24.961650,22.581766,24.803197,24.610651,24.451330,24.925995,24.594906,24.352169,22.377873,24.995841,25.559399,23.383023,24.684065,24.362909,23.554972,23.473892,24.396912,24.581770,25.842908,23.690000,22.768347,25.597244,26.571954,25.602232,24.627173,27.417155,24.697550,27.262373,23.254128,23.498542,26.086699,26.004528,26.151316,24.193915,25.191263,24.637832,26.328435
Trường Mầm non Định Công (Cơ sở 3),21.084441,21.582013,19.620815,20.085669,18.509801,16.604169,19.673423,21.693549,17.616894,20.730314,19.795887,22.108894,14.859783,19.510569,19.838754,20.141032,22.495932,15.609374,0.000000,20.523059,21.155167,24.025612,20.931734,18.153118,18.264108,15.410512,22.162229,22.931020,23.726928,17.288674,21.518683,23.101002,23.321219,15.970149,22.910447,20.705710,14.834303,21.713525,15.378776,22.836955,22.331914,23.946462,21.399152,22.929114,22.004287,16.761756,24.307750,24.369020,15.068979,20.342619,22.167129,19.329421,21.310744,16.807131,21.769867,21.981981,17.182751,22.034187,15.759112,22.553333,25.368685,15.166069,18.549968,19.084837,19.477149,17.438512,21.489349,27.098684,16.660282,23.045812,25.735323,18.775375,24.443791,24.720868,19.577306,18.151500,27.364508,26.122591,16.366978,17.553709,21.343041,19.193382,24.155406,25.520751,23.293834,25.627457,20.208466,24.337533,22.423087,18.372669,17.650472,19.528337,21.375340,18.343163,23.542260,18.925605,15.773617,19.907083,23.151996,21.710136,18.401255,22.130359,17.418975,18.022211,18.357315,18.271639,18.728360,20.631256,21.375889,18.747791,22.201144,18.891078,19.668164,19.042342,23.705078,21.633901,20.923070,19.152486,19.071360,22.683621,25.182241,19.847355,23.630731,22.508481,24.053710,19.968791
Highlands Coffee,26.526417,27.949888,25.164886,26.346214,27.574277,21.966983,27.182870,28.606102,22.566115,21.441255,26.306113,15.612679,23.522524,25.607064,26.638505,18.512951,28.265743,22.862075,20.425918,0.000000,28.596218,25.105227,18.688845,24.306005,18.279578,22.520726,14.467071,27.745842,28.699095,23.160114,11.873403,22.564353,23.281095,19.915964,23.898845,27.723441,19.502292,14.441818,19.915163,24.599186,28.959100,24.929699,12.590302,27.477879,22.075589,22.559946,25.551951,24.273009,21.160068,12.666980,28.785561,27.421894,20.960450,20.878617,27.826339,25.499536,20.162755,21.900829,20.642370,22.202111,29.754533,21.066883,23.711215,22.207888,27.480183,22.008285,26.749320,31.224868,22.944075,23.033403,23.843076,23.463012,27.857537,28.626985,28.248989,27.259222,31.175002,27.851065,19.052181,21.561548,25.343179,23.283456,30.186816,27.209832,22.684285,29.312461,24.297491,23.172528,25.510114,23.284071,21.709647,23.513923,24.863601,22.695743,22.965634,22.602785,19.383098,23.606471,26.311246,25.341116,22.001212,22.427861,20.605790,21.818390,23.532663,22.248284,22.622065,24.079535,25.819457,19.362576,24.316243,22.396026,23.484752,22.665645,25.465585,22.641093,24.506977,22.261185,22.010230,23.035909,27.087257,23.196080,25.245737,22.675412,25.669140,23.024507
WinMart+,23.376988,25.750033,21.183073,21.364476,22.941754,21.418985,22.839477,24.856488,18.546214,25.229027,19.223119,26.766839,21.791609,18.087430,15.124196,24.256119,20.649382,22.664677,18.523167,26.631633,0.000000,28.624704,24.128986,25.685649,24.843215,22.176626,25.710920,25.081856,28.370231,26.153835,24.340058,27.026522,25.107847,22.472578,24.620748,19.971447,24.185347,23.991001,24.079418,25.838165,19.237586,28.458630,24.204364,24.927423,24.735415,23.727092,28.581240,26.439230,21.723474,22.637530,24.788767,22.337679,23.757519,23.172044,22.819814,23.216344,23.470106,23.252546,24.412460,25.494098,28.418833,23.950903,26.932294,27.637741,23.660716,26.777287,22.086081,32.255818,21.973468,25.806929,27.451214,27.046359,26.321613,27.069169,24.857407,23.850459,32.126288,29.329281,25.489154,25.572605,29.759564,28.174075,29.925552,28.936843,24.159964,28.137692,27.199488,25.656647,25.942156,28.275489,25.035607,28.587092,27.713285,27.349204,24.585975,26.641703,26.379821,27.016797,24.506908,29.102788,25.691790,24.215498,26.056293,25.615603,25.966056,26.642766,26.833799,29.266607,21.912255,24.071627,28.432040,28.820291,27.765627,26.634121,30.089385,26.245568,29.832375,25.033007,25.065075,28.773188,25.825769,28.396094,24.035190,27.265582,24.484549,28.205106
WinMart+,27.765288,31.459869,25.760598,27.340024,29.565931,25.111624,25.037520,30.896220,26.639697,25.561382,27.413749,25.576126,26.198552,26.458190,27.811586,24.267051,29.991814,27.436852,22.267694,25.708698,30.676938,0.000000,22.121946,28.458612,24.040796,26.583440,26.053823,29.041505,30.303617,27.080274,20.887117,19.866514,21.411508,25.599434,22.246947,29.126275,26.272995,22.001221,24.525300,22.424658,30.662831,21.671935,24.170262,28.667401,18.642044,25.844520,23.170476,22.354508,25.810274,20.808142,30.442985,28.472959,17.252259,25.280941,29.031881,26.124001,23.974960,20.252795,27.942305,19.871749,31.439990,25.278619,30.645640,26.167818,28.397608,25.414572,27.541869,31.629609,27.146276,20.678730,22.425054,29.626483,28.892674,29.980702,29.481873,28.069454,26.215712,27.281295,22.542537,24.585944,31.562067,30.629832,32.042853,23.947597,20.773574,30.755514,30.081892,20.756529,26.100560,30.464471,28.147010,30.809011,30.042340,29.724978,20.997810,25.216203,22.479867,29.585729,26.996395,30.985162,24.748549,21.705949,28.442632,24.641238,28.633168,25.117939,25.375839,31.021669,26.269734,27.785003,30.307109,24.915289,26.043430,25.233161,31.239991,31.350353,31.035542,24.532140,24.195689,30.436837,26.893716,29.976773,24.977274,29.128319,25.416268,25.151005
Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),23.927843,24.563876,23.084136,24.444028,25.286443,24.042982,24.459237,26.495924,24.164601,24.263371,24.392146,18.127199,25.023951,23.858012,24.817785,21.940406,26.474116,24.236465,21.944180,20.044041,26.644891,21.280214,0.000000,25.330769,20.889695,23.822076,20.093315,26.264975,27.122302,24.314864,17.955023,19.406231,21.790665,22.296036,22.455029,26.053126,22.407415,15.857288,21.832958,22.664288,27.370231,21.374604,17.529355,26.116240,19.894655,23.628615,22.452781,22.566654,22.965917,16.383645,27.197031,25.994903,18.911501,22.613940,26.355448,24.460680,21.723765,20.722954,21.741051,20.052612,28.327359,22.704004,27.689058,23.629778,26.206332,23.235817,25.451854,28.369969,24.356272,21.076401,22.589965,24.348643,26.837864,27.456504,26.863461,26.066494,28.714094,26.206300,20.559624,22.686470,28.828019,28.123660,28.743190,25.165998,21.691337,28.199651,27.667026,21.925590,24.590355,24.159100,22.707393,28.294486,27.879924,27.659986,21.924557,23.485800,20.687090,27.508613,25.370830,28.545068,22.983610,21.414312,21.605726,22.836325,24.256160,23.249152,23.553756,28.620012,24.775991,19.964470,28.217315,23.258251,24.280352,23.527601,25.944704,22.995005,25.125143,23.044131,22.779872,28.409608,26.654619,23.929455,24.883224,23.400446,25.306297,23.705089
WinMart+,28.057015,30.333821,23.100927,24.156592,29.329033,23.922344,22.620740,27.234675,22.131738,26.787422,23.344957,25.913514,24.143303,25.154081,26.119851,24.740744,27.049639,22.675947,18.927971,23.686533,25.876077,27.596621,23.753064,0.000000,26.998338,22.977924,26.949066,26.437501,30.256086,24.866630,25.140613,26.274101,26.194206,22.957328,25.814579,22.837030,24.955623,24.794548,25.164556,25.343318,26.883480,27.512629,24.961059,26.197280,24.355366,22.792825,27.672495,27.259166,22.031493,23.060587,26.579721,18.775906,23.479989,23.784022,24.463199,24.515887,24.145217,24.345957,19.040140,25.146458,29.311994,20.372441,26.340436,25.058770,24.514406,26.504864,23.450776,31.001613,22.321403,25.346218,28.157872,26.759632,27.299337,28.155623,26.024843,19.032959,30.990532,28.627005,25.136601,25.272717,29.591678,27.875463,30.556349,28.166185,24.769865,29.028491,26.844850,26.291484,26.833819,28.026655,24.628358,28.345415,27.382768,27.096693,25.197204,26.441433,26.174676,26.651466,25.546514,28.920779,25.404295,24.981946,25.878605,25.368822,25.677286,26.428917,26.625753,29.107858,22.755957,23.867584,28.262649,28.709669,27.611974,26.443105,30.017437,26.091632,29.749897,24.799174,24.798440,28.632526,26.206862,28.265913,24.401720,27.053767,24.836047,28.090714
WinMart+,25.280806,26.088643,24.263357,25.263898,24.453775,25.338945,22.920274,27.932076,23.810987,27.908480,24.653907,19.425098,26.079429,23.839579,24.383054,16.823409,27.658562,24.480127,18.884193,17.405652,26.090158,28.263337,20.046702,26.288911,0.000000,20.279239,19.671444,26.983141,28.270788,24.559181,19.370168,26.798468,26.676687,20.591703,26.350144,25.117157,17.064654,20.140704,23.122056,25.709282,26.450146,28.131110,19.187276,26.737265,24.667251,23.506413,28.264505,24.385714,18.638504,18.015208,26.380241,23.171739,23.738167,23.695773,25.391347,24.794155,22.273978,24.886293,23.739965,17.603348,29.278629,17.208114,26.469887,25.788923,24.559083,24.420845,24.825098,31.774718,20.208827,25.685099,23.899929,26.308861,27.312018,28.079933,24.715726,25.787009,31.699155,20.113712,18.870335,19.705260,26.543232,25.547835,28.067312,28.655482,23.317545,28.848528,24.930829,24.696786,24.902952,24.135444,21.863423,25.889712,25.575273,23.150365,23.688162,21.286933,17.280715,25.093204,25.713842,24.503147,22.737969,24.857990,19.104589,20.242175,22.749528,20.690423,21.209277,26.451498,24.594207,20.459802,23.857076,21.122521,22.332699,21.393787,24.890272,24.074302,23.679329,21.149148,20.858237,25.517047,26.277674,22.167968,24.523691,21.646438,24.948222,22.086477
Trường Mầm non Sao Mai,23.126427,24.024014,21.564906,22.497272,20.868104,20.958324,21.310490,25.382530,19.826551,24.605692,22.000953,24.649763,20.109517,21.313605,21.878101,22.927036,25.652445,17.933440,13.090454,22.433018,23.805579,26.615453,22.664245,20.773701,25.375222,0.000000,25.418008,25.353202,26.709948,17.787764,23.860559,25.301438,25.321870,17.089980,24.904213,22.918797,23.671142,23.732831,17.097490,24.538962,24.731588,26.566401,23.701831,25.190290,23.536358,17.201837,26.807583,26.496090,16.114734,22.014163,24.564100,19.815936,22.673731,17.926405,23.695132,23.514782,18.327441,23.571537,15.690579,24.291297,28.217300,15.957077,19.836429,20.096376,20.678847,18.376676,23.203387,30.203836,17.552409,24.626700,27.393550,19.554353,26.340882,27.021667,20.898445,18.856099,30.262200,28.101002,17.117932,18.145663,23.419479,22.514653,26.734206,27.535613,24.326430,27.970199,21.787572,25.737727,23.832850,23.234350,21.480037,22.906384,23.062860,22.937766,24.737245,23.436724,16.346088,21.144773,24.672140,23.672791,22.206352,24.078152,17.918457,22.468646,22.212497,23.160608,23.334612,23.972531,22.560735,19.185552,24.003398,25.173081,24.310926,23.491389,25.740856,23.768371,25.650022,22.306035,22.702117,24.523769,25.865730,24.790286,24.116044,23.993367,24.550522,25.137310
KFC,24.335466,25.583152,23.287720,24.805303,26.139068,24.839277,21.156428,27.501672,24.181217,26.578834,24.896201,25.942565,26.652333,23.996724,25.414311,19.852137,27.174557,24.911782,21.065558,22.347427,27.436522,30.732259,24.027728,26.597119,17.699505,24.108766,0.000000,26.561259,27.818498,24.876122,18.660628,27.065071,26.775986,20.133704,27.402332,26.667623,19.535729,20.484209,20.018141,25.513440,28.018675,30.188552,18.106613,26.329504,25.193559,23.751878,30.139773,28.812290,21.611687,16.342100,27.935519,26.408211,23.854912,21.213428,26.714476,24.461627,20.215552,22.494615,21.145991,16.531997,28.835494,21.491621,25.229346,22.988311,24.688192,22.698871,25.991065,35.858762,24.461582,25.836936,27.001507,24.321465,30.284890,27.684009,27.389414,22.903105,35.220389,19.830152,18.858455,21.887801,26.924654,23.943374,29.622663,30.089812,25.162246,29.788331,25.637965,27.208725,25.870179,24.020325,21.909574,24.275428,26.025623,23.248502,25.720130,23.331263,19.442551,24.566124,27.609028,26.833670,22.455599,26.839929,20.838799,22.337346,24.246593,22.872483,23.272950,26.999493,24.833562,21.041338,25.158788,22.970167,24.348908,23.269022,26.492867,25.214403,25.483829,22.725784,22.264344,23.543717,27.311706,23.812240,25.249845,23.086769,25.695357,23.587844
Trường Đại học Công nghệ và Quản lý Hữu ,25.617241,27.324105,23.424810,22.410340,26.990054,24.716566,29.678888,23.568040,24.781088,26.627417,24.468301,27.778740,25.438494,19.141120,25.680617,25.710182,21.549247,25.784199,21.788373,27.574704,28.090070,29.128339,25.574261,27.076846,26.545549,25.065099,26.688819,0.000000,19.633124,25.666358,25.439063,27.851148,19.943533,24.288941,18.778621,27.126223,25.330322,25.136372,25.940984,25.740777,25.168578,28.828273,25.320621,11.849522,25.810433,24.590846,28.897397,22.694354,23.790675,23.898606,28.460311,26.870823,24.938433,24.968878,24.138746,17.298232,25.192513,18.708769,22.151145,26.218487,23.499606,24.877849,28.900158,25.725275,27.004856,24.346632,24.398764,31.693310,23.620338,26.640685,25.635924,28.391353,22.806262,22.612881,27.874979,26.796213,31.622409,29.371283,22.768922,27.009186,30.037738,29.189975,30.180263,29.237912,22.162919,25.439069,28.669185,23.609719,19.538697,29.152878,27.092529,29.381722,28.799346,28.530432,22.481836,27.767863,27.598268,28.375164,20.573448,29.617456,27.323543,21.986555,27.217723,27.127681,27.561934,27.864163,27.991387,29.687572,25.248214,25.543819,29.131655,29.258068,28.545628,27.753516,30.118506,27.253270,29.940759,26.575486,26.444325,29.310088,24.965832,28.982145,23.098485,28.196527,23.605084,28.759656
Không có tên,27.475912,29.580550,25.192573,24.827603,30.034192,26.542024,32.580670,27.623478,26.532589,28.575411,26.890455,29.427537,27.664368,20.881787,27.751235,27.330011,26.249737,27.909356,22.728606,28.988182,26.576833,30.581188,26.690267,29.597632,28.138523,26.804363,28.305465,20.094659,0.000000,27.406463,26.711409,30.333858,23.290338,25.435586,22.084772,28.051277,26.615368,26.372713,27.456072,27.458014,27.699673,30.416446,26.592620,20.831615,27.636495,27.387524,30.385211,26.139918,24.717703,24.848107,29.132162,25.806132,26.632906,26.068119,25.646899,20.433949,26.336211,20.859756,27.163870,27.371052,29.700710,25.793362,30.244450,26.864686,26.982531,28.880716,26.184057,33.499157,24.604963,27.855291,24.310530,29.231652,25.640723,26.788633,28.220196,26.830953,33.289643,30.478470,27.563490,27.350037,31.456901,30.351395,31.313801,30.297920,23.271419,28.914345,29.700696,25.216925,21.824829,30.203616,27.407138,30.581755,29.664135,29.377675,23.774979,28.334618,28.133676,29.150058,22.939506,30.816243,27.859991,24.579959,27.647158,27.605098,28.174904,28.484023,28.628625,30.874247,24.855092,25.730182,30.083145,30.088082,29.255907,28.318058,31.192981,27.677887,30.961872,26.939929,26.692656,30.256793,25.500797,29.778415,23.525124,28.830560,24.025525,29.432324
