,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Trường Trung học cơ sở Tân Định,25.860927,28.319243,22.440463,22.494070,26.557740,24.403530,25.209254,27.319006,18.202978,27.516040,0.000000,29.407367,24.944650,17.086008,14.581477,26.478426,21.316654,25.800294,21.052854,29.264418,20.252178,31.553132,26.608081,28.187169,27.839388,25.110786,27.994503,27.835198,29.695284,26.165453,26.566795,29.747600,27.823497,25.102034,27.203002,19.164687,26.418828,26.210818,26.996036,28.450288,21.031514,31.153733,26.435470,27.658637,27.323517,25.090280,31.296460,29.388596,24.380127,24.757779,22.615656,21.802366,26.335329,25.946865,20.847099,26.250081,26.253259,26.055029,24.748911,27.863436,32.049270,26.212393,25.117393,27.098584,23.439633,26.832083,25.368717,35.254050,24.412863,28.500449,30.767030,26.860511,29.748064,30.588723,23.843312,23.825461,35.104124,32.113660,26.072587,26.416468,28.422266,27.290886,27.130916,31.835575,26.589218,31.893127,26.457219,28.206835,27.001843,27.796221,25.510796,27.662916,27.482235,27.245732,27.002766,27.201420,26.983884,26.887933,27.648304,28.347838,26.128483,31.494133,26.962936,26.224350,26.230563,27.084138,27.276713,28.596233,22.637698,25.307860,28.321983,29.224491,28.240010,27.287558,30.073221,27.265780,29.905450,25.868041,26.155185,28.809002,28.635841,28.832811,26.750121,27.897147,27.163917,28.961354
Trường Tiểu học Hoàng Liệt,29.813532,31.875165,27.905216,29.331332,30.901823,27.400137,30.790178,32.111798,26.768493,28.320175,29.180063,0.000000,28.751351,28.427235,29.536148,23.990851,31.578712,27.345689,24.075508,19.621576,32.062755,28.115952,18.926510,28.793163,22.382608,26.674490,24.839214,30.946939,31.993664,27.336593,16.361243,24.462505,25.482552,24.573147,26.224096,30.836336,24.804374,20.079016,23.866702,27.143114,32.353680,27.677786,23.199771,30.623019,24.031026,26.302922,28.463158,26.655893,25.599785,24.058942,32.088891,30.408433,22.731895,25.033395,30.955816,28.938612,23.746287,24.331561,23.795380,23.995985,33.290653,25.134765,32.393511,26.456552,30.453883,25.770255,29.474137,36.098047,27.538109,25.251688,26.294161,27.196429,31.371056,32.180441,31.369261,30.126335,35.680242,30.996126,22.191558,25.027659,33.449905,26.822429,33.696189,30.408231,24.766771,32.969978,32.024275,25.242621,29.170892,26.946642,25.074318,27.046008,32.125479,26.075881,25.056079,25.965573,22.333332,31.674291,29.665979,32.933600,25.376324,28.912676,23.566868,25.171530,26.984892,25.728826,26.132312,32.982442,28.461696,24.658526,27.843940,25.692158,27.041147,26.060194,29.094166,28.345248,28.080201,25.390343,25.094340,32.541864,29.879115,26.550153,27.953756,25.862494,28.325260,26.212407
WinMart+,25.943196,26.865252,23.691280,25.010071,22.440637,21.853178,23.209718,29.711418,20.695225,28.219450,24.224213,27.826381,0.000000,23.465119,24.046630,25.208914,29.577900,21.097580,16.239556,24.670265,26.821191,30.548563,25.103011,26.635662,30.335769,21.299720,28.954281,29.028207,30.770829,23.411521,26.488385,28.628188,28.736559,20.988413,28.192859,25.778919,26.231189,26.265538,22.474149,27.474467,28.223708,30.182245,26.273926,28.760528,26.267357,22.753464,30.425625,30.115621,19.781928,23.983074,27.977213,23.052007,25.245747,22.238067,26.815493,27.107613,22.761201,26.930246,19.808268,26.939789,32.736146,18.835256,25.471538,24.648275,25.519771,22.176683,25.921073,34.909849,20.985492,27.635798,31.204883,23.243431,30.373405,31.284050,25.660600,22.985108,34.790622,31.634066,20.203271,21.067055,28.776105,27.593314,30.745615,31.246880,27.052509,32.449231,26.757675,28.684008,27.699254,28.073909,25.694454,27.981827,27.723676,27.501020,27.478251,22.451597,18.851166,25.524573,28.317340,28.656589,26.332844,32.017273,20.560629,21.516456,26.451037,21.887235,27.492719,28.906319,26.793098,21.927467,28.591670,29.453961,23.393966,22.613467,30.344814,25.271113,30.165136,26.037593,22.327030,29.069545,28.875855,29.058377,26.984397,28.078475,27.392372,29.157560
WinMart+,23.578157,25.410823,20.487751,14.252091,22.921828,22.363495,23.649483,17.511150,22.684495,25.108743,16.112469,27.104359,22.444640,0.000000,17.215804,24.520907,16.846226,23.329912,19.979653,27.255668,19.398501,29.333852,25.054353,25.650446,25.843220,23.075539,25.950611,21.840791,23.134272,24.057550,24.979020,27.852334,23.379746,23.716444,22.569920,24.473968,24.831633,24.688068,25.112571,27.000555,23.486516,28.930643,24.861935,22.256848,25.995000,23.475553,29.196958,25.330485,23.162560,23.555525,26.113136,23.652735,25.132220,24.508683,22.836159,22.592510,24.767278,22.364144,21.229305,26.367475,26.813314,24.991377,28.064125,25.607754,25.726849,28.348031,24.112246,32.698693,23.213026,27.160869,28.021515,28.507822,26.199458,26.240230,26.340299,25.765231,32.747598,30.512195,27.465369,27.554390,30.240540,29.197789,29.139290,30.172691,24.524785,27.866313,28.486678,25.805461,23.906020,29.413282,27.195370,29.471952,29.076704,28.767198,24.800717,28.281694,28.092189,28.540813,24.494185,29.931639,27.534482,27.935991,27.887888,27.462351,27.711488,28.299453,28.473656,30.085289,24.441227,26.167110,29.624686,30.140351,29.246501,28.348554,31.040182,28.058333,30.848632,26.977621,27.105532,29.970557,27.379047,29.797688,25.678017,28.910806,26.095353,29.732947
Cục Dự trữ Nhà nước khu vực Hà Nội,26.386560,29.601508,24.602256,26.023917,26.192276,23.818783,25.730669,30.770614,19.987010,28.676395,18.234528,30.655898,24.421715,18.408902,0.000000,27.273514,30.338327,25.510313,20.314917,30.315675,21.317688,32.879423,27.255635,28.396356,27.937500,24.762597,28.958911,29.615195,31.335857,19.886440,27.181769,30.761213,29.195964,24.917249,28.681959,22.998347,26.999593,26.741888,26.981042,29.122711,27.104170,32.371125,27.013845,29.309272,27.881341,20.258228,32.427693,30.505396,24.127605,25.093856,26.724880,24.730345,26.790237,25.833712,25.220749,27.529503,26.169307,27.352355,26.670603,28.473735,33.167289,26.608277,28.686682,27.097350,25.948057,28.918009,24.420589,36.817881,24.250595,29.116111,31.463383,29.143200,30.720058,31.683045,26.918480,26.071715,36.525484,32.878489,27.734254,27.844325,31.494438,30.076347,31.190704,32.726512,27.289517,32.796190,29.173518,27.935661,28.047788,30.277041,27.333265,30.467821,29.775774,29.462241,27.715369,28.832375,28.601354,29.106695,28.666397,31.014717,27.912532,32.342284,28.344568,27.850289,28.162170,28.857855,29.064799,31.199863,24.324484,26.356437,30.536648,31.042236,29.985478,28.902185,32.207650,28.539362,31.956351,27.300161,27.363369,30.913095,29.010915,30.643625,27.108237,29.519567,27.510344,30.508737
Trường Mầm Non Đại Từ,23.094884,22.504701,22.767179,26.004611,25.032189,21.689853,19.322392,28.486562,23.886526,18.515899,24.514289,22.130787,25.070990,23.976447,25.140781,0.000000,28.626114,24.246244,20.904383,18.321594,27.141905,28.297919,22.993425,26.585629,19.102073,23.858332,24.215102,28.410499,29.517430,24.868247,21.946006,26.298672,27.231993,21.950605,27.917564,26.825142,21.210146,23.050892,21.928365,25.617201,28.457158,28.035830,21.589051,28.253790,24.324980,24.137604,28.543768,28.702247,23.769761,19.536308,28.282437,24.098027,23.306103,23.320178,27.392563,27.106908,22.254313,26.965008,21.704393,19.002837,30.996985,23.593380,25.811680,25.232761,25.794814,24.786406,26.591772,33.782304,26.450174,26.024383,27.868930,26.617835,29.595586,30.137992,28.136294,23.863272,33.781613,22.192563,20.768186,24.088752,28.088283,27.271913,30.271803,30.002370,26.510831,31.041090,26.661430,28.177698,27.566457,26.369867,24.208487,27.534778,27.409147,25.503662,26.936559,25.359385,21.210100,25.754223,29.369267,28.046339,24.655779,31.812657,22.792337,24.404877,26.553728,24.997093,25.479958,28.243830,26.725523,23.300354,27.533689,25.097048,26.556892,25.486563,28.954090,27.350682,27.787437,24.877620,24.541929,28.471171,29.583221,26.106484,27.675351,25.402879,28.054041,25.813112
WinMart+,29.173092,31.758372,25.952704,24.262138,32.046255,27.819403,27.741411,26.692476,27.883873,30.517932,20.597189,31.993649,29.061417,17.716681,29.300382,29.069989,0.000000,29.510426,23.658883,31.512945,33.245711,33.665369,28.790122,31.207809,30.150392,28.298367,30.285912,23.676795,26.894463,29.124041,28.498733,31.793563,25.313335,26.999671,24.181005,31.291327,28.390890,28.126531,29.340860,30.127793,25.178321,33.181162,28.374743,24.104430,29.004744,27.484804,33.168200,28.000148,26.323145,26.470992,33.094716,30.604041,27.979502,27.887886,24.274130,23.749181,28.194253,23.444202,24.223234,29.430759,32.040485,27.692975,33.403088,28.864300,30.611380,27.025313,25.389816,36.879922,26.051048,30.022255,30.348546,32.230999,28.741865,29.715967,31.951397,30.282663,36.583915,33.314820,25.041444,30.250787,34.641315,33.474552,35.238936,33.261743,25.512806,31.803012,32.777119,27.315180,25.272672,33.298331,30.474102,33.682481,32.791666,32.388375,25.955695,31.151412,30.966065,32.238676,26.083251,33.912259,30.757768,31.249087,30.438830,30.427988,31.084706,31.380461,31.548552,33.965132,28.152239,28.383874,33.107222,33.068446,32.169508,31.192653,34.252985,30.430558,33.987909,29.697279,29.512477,33.303395,28.243844,32.761088,26.261209,31.781888,26.715535,32.349481
Cà Phê Parkland,25.810645,26.908642,23.875151,25.060572,22.911592,23.085000,23.695551,28.933851,21.554084,28.109375,24.362784,27.809629,21.746627,23.679998,24.166488,25.618250,29.037759,0.000000,18.005554,25.005637,26.648483,30.245196,25.347230,24.381295,28.805286,14.564546,28.715308,28.660593,30.193855,19.449736,26.590900,28.532273,28.465456,20.760166,27.958289,24.739689,26.387839,26.388882,21.744242,27.482676,27.330026,29.923547,26.419579,28.447260,26.366235,20.220944,30.168504,29.760461,19.794972,24.306361,27.080313,22.127141,25.411977,21.764389,26.016383,26.986449,22.176548,26.821403,17.785002,26.959826,32.060773,18.967600,23.740057,23.782402,24.326710,21.768246,25.231847,34.216681,20.775380,27.632407,30.888891,26.299726,30.040882,30.816621,24.503158,21.684628,34.162802,31.387319,20.148714,20.935883,27.973522,26.674712,29.991973,30.984494,26.974811,31.917942,25.708655,28.511493,27.557468,27.332983,24.865739,27.129142,26.997757,26.760060,27.377021,26.846479,26.607572,24.544304,28.140551,27.954662,25.598730,31.568974,26.640827,25.757817,25.683330,26.681304,26.897835,28.262201,26.145109,24.931814,28.000730,29.053130,27.981988,26.944728,29.977305,26.991722,29.791709,25.433637,25.787054,28.553782,28.774315,28.618358,26.937084,27.597831,27.333216,28.792872
Trường Mầm non Định Công (Cơ sở 3),23.008704,23.467007,21.443257,21.937247,20.126897,18.084568,21.583015,23.577521,19.195087,22.552602,21.569106,24.180210,16.177847,21.376505,21.588097,21.931990,24.514324,17.001671,0.000000,22.444792,23.060716,26.327262,22.960916,19.761997,19.886105,16.800904,24.048960,25.094083,25.842653,18.842091,23.403107,25.283787,25.508397,17.388706,25.053251,22.557546,16.152025,23.647981,16.753306,24.990827,24.353626,26.123291,23.297983,25.117922,24.156596,18.274722,26.519238,26.615489,16.460426,22.181208,24.136157,21.084016,23.476861,18.341752,23.784014,24.691638,18.744802,24.544778,17.197370,24.549702,27.718470,16.537073,20.183261,20.809819,21.267433,18.964236,23.363024,29.496866,18.084585,25.289117,28.278693,20.425740,27.101865,27.264743,21.340366,19.790806,29.769371,28.478894,17.846113,19.136363,23.230953,20.897065,26.280680,27.894681,25.441653,28.252962,21.992539,26.486106,25.384395,20.005946,19.274856,21.240182,23.298473,19.962807,25.675476,20.541969,17.137596,21.695220,25.816227,23.611056,20.031630,28.260024,18.940432,19.596634,19.972043,19.869797,20.377355,22.435226,23.369169,20.413362,24.148375,20.538056,21.374446,20.716282,25.771514,23.509151,22.734254,20.828516,20.789519,24.687749,27.593990,21.596085,26.054811,24.515560,26.425910,21.713293
Highlands Coffee,28.957816,30.402618,27.513381,28.786921,29.995724,23.935999,29.850833,31.104263,24.599310,23.337102,28.676641,17.084346,25.621890,28.085646,29.002341,20.169746,30.818379,24.914752,22.375519,0.000000,31.189463,27.540543,20.523267,26.475083,19.914258,24.566887,15.707408,30.396998,31.276516,25.256079,12.920726,24.724334,25.492472,21.698019,26.157979,30.221293,21.247584,15.738071,21.708524,26.950164,31.600556,27.213054,13.716018,30.135791,24.263140,24.611879,27.894465,26.527770,23.128958,13.820707,31.362452,29.930438,23.118374,22.799856,30.420848,28.677734,22.010082,24.425782,22.541084,24.183019,32.532157,22.986416,25.815696,24.231129,30.026099,23.949415,29.100568,34.010587,24.921714,25.305685,26.230824,25.542279,30.924397,31.610934,30.813630,29.741051,33.937287,30.383747,20.788022,23.521441,27.603442,25.367260,32.864814,29.765964,24.792917,32.354757,26.460432,25.235323,28.914680,25.371189,23.723949,25.592466,27.119148,24.716533,25.063856,24.549724,21.073475,25.744633,29.375247,27.578794,23.967010,28.652029,22.420842,23.740611,25.620130,24.210797,24.630774,26.202950,28.254098,21.097315,26.467176,24.365302,25.539656,24.675123,27.704569,24.620588,26.646742,24.226017,24.009940,25.088607,29.717627,25.257435,27.869714,24.714658,28.235194,25.053387
WinMart+,25.584255,28.082807,23.248033,23.424702,25.025843,23.405193,25.226727,27.106209,20.277376,27.542511,21.019412,29.456414,23.810533,19.958598,16.518570,26.511649,22.587077,24.780207,20.416975,29.323217,0.000000,31.598204,26.664006,28.072363,27.156834,24.278266,28.010783,27.653425,31.025316,28.620108,26.579604,29.803997,27.669674,24.569971,27.122155,21.848383,26.443880,26.238107,26.342217,28.492159,21.082008,31.208810,26.464443,27.518105,27.365424,25.990722,31.349168,29.063681,23.886691,24.803778,27.107929,24.493890,26.377645,25.433188,25.102327,26.282346,25.739727,26.106086,26.789470,27.873170,31.265142,26.242805,29.433489,30.283168,25.998802,29.249681,24.118802,35.267380,23.958413,28.543868,30.403999,29.555934,29.416694,30.092834,27.222803,26.132765,35.107580,32.130652,27.932956,28.013809,32.539193,30.814555,32.706803,31.869950,26.568714,31.269593,29.736125,28.049514,29.600097,30.930323,27.521773,31.235795,30.350034,29.901076,26.958145,29.050094,28.793083,29.582286,27.547455,31.797419,28.097706,30.978930,28.463061,27.982186,28.380870,29.107355,29.331911,31.973358,24.142806,26.332105,31.069677,31.478794,30.314938,29.110607,32.865025,28.653726,32.566235,27.351023,27.459566,31.462147,28.529067,31.043058,26.716662,29.836434,27.118315,30.813354
WinMart+,30.274972,34.179991,28.131192,29.836619,32.121666,27.328083,27.430102,33.550249,29.002355,27.784719,29.844838,27.951230,28.498283,28.955013,30.237859,26.402469,32.655463,29.858809,24.348284,28.094228,33.411891,0.000000,24.231541,30.953531,26.152795,28.957131,28.245073,31.750729,32.976799,29.487884,22.695580,21.719867,23.400693,27.848379,24.307830,31.703019,28.581061,23.939820,26.693468,24.512186,33.409354,23.621318,26.291007,31.356564,20.434809,28.152148,25.256146,24.394086,28.169099,22.668410,33.116519,31.029726,18.977415,27.564665,31.690107,29.304242,26.130764,22.528005,30.464811,21.610287,34.321553,27.538376,33.312098,28.506634,30.979788,27.611488,29.914280,34.396013,29.437871,22.656320,24.603075,32.199657,31.986401,33.015044,32.106710,30.575796,28.492027,29.714166,24.556710,26.777388,34.320840,33.316666,34.828313,26.151353,22.668100,33.853614,32.705911,22.567072,29.506342,33.140651,30.708773,33.476877,32.713965,32.318100,22.878728,27.342334,24.399485,32.212331,30.057436,33.665024,26.915066,27.727264,30.896250,26.767308,31.121034,27.287834,27.582905,33.700696,28.692512,30.223821,32.932655,27.060512,28.274501,27.424167,33.929446,34.033757,33.688332,26.652452,26.349937,33.093315,29.421683,32.585746,27.495493,31.694593,27.877820,27.320968
Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),26.076595,26.673180,25.194741,26.661495,27.456577,26.150302,26.782172,28.755075,26.292587,26.358311,26.539835,19.799438,27.204415,26.094871,26.966594,23.856727,28.808075,26.359960,23.980707,21.891152,29.002710,23.271664,0.000000,27.534265,22.710659,25.933144,21.769121,28.698013,29.496255,26.459990,19.497089,21.203801,23.800547,24.239234,24.520093,28.339828,24.360163,17.243394,23.747785,24.758754,29.802692,23.282307,19.054946,28.543945,21.783668,25.721657,24.458002,24.609769,25.048679,17.836678,29.565883,28.310609,20.779368,24.640613,28.749937,27.409091,23.661506,23.025672,23.688062,21.792256,30.903345,24.717085,30.077822,25.724517,28.570302,25.227137,27.625288,30.830285,26.394039,23.065666,24.755741,26.445282,29.678103,30.200984,29.235322,28.374734,31.185855,28.523904,22.381402,24.691776,31.326233,30.569615,31.220220,27.463428,23.653572,31.004658,30.059573,23.821595,27.768942,26.263195,24.757224,30.723174,30.338322,30.052040,23.872061,25.448050,22.437834,29.930090,28.215454,30.992157,24.978186,27.354482,23.453054,24.789220,26.345221,25.239838,25.584376,31.069740,27.042487,21.701633,30.640226,25.242964,26.341732,25.552500,28.158368,24.945554,27.253397,25.018144,24.790726,30.867387,29.126823,25.993747,27.359940,25.444172,27.724626,25.732040
WinMart+,30.765256,33.112553,25.408309,26.544437,32.024279,26.170203,25.043508,29.729776,24.236395,29.275065,25.571417,28.586016,26.410319,27.824581,28.560520,27.079505,29.650106,24.835231,20.915562,26.145890,28.386027,30.541041,26.315953,0.000000,29.554941,25.218398,29.395372,29.223453,33.149425,27.279116,27.489097,29.050016,28.942319,25.141184,28.511805,25.038066,27.332171,27.169680,27.590601,28.020685,29.537698,30.250307,27.337779,28.997435,27.017643,25.032766,30.432450,30.044688,24.289937,25.333981,29.118012,20.642924,26.140986,26.174478,26.982384,27.831473,26.550685,27.410015,20.949909,27.532255,32.334801,22.381527,28.827837,27.530864,27.009632,28.993643,25.645866,33.945323,24.372482,28.111645,31.272974,29.285257,30.595005,31.387917,28.578356,20.910750,33.916200,31.446369,27.621449,27.760501,32.403682,30.541484,33.445882,31.106843,27.314436,32.350074,29.392358,28.786677,30.704134,30.714380,27.148814,31.018224,30.070234,29.669767,27.704380,28.874732,28.612125,29.262494,28.797760,31.646492,27.829386,31.991746,28.311657,27.754533,28.107898,28.917569,29.148880,31.848353,25.142451,26.153735,30.931841,31.405913,30.193244,28.946288,32.836777,28.529360,32.526057,27.137366,27.243002,31.356947,29.031829,30.948759,27.201289,29.670015,27.585685,30.736085
WinMart+,27.712208,28.474419,26.678122,27.751975,26.696583,27.712167,25.366816,30.485584,26.066178,30.494765,26.995617,21.421090,28.522428,26.361518,26.656337,18.406932,30.306412,26.801251,20.859833,19.206001,28.610165,31.267793,22.201812,28.761349,0.000000,22.248095,21.452260,29.815674,30.962250,26.931433,21.175022,29.618821,29.464421,22.541629,29.092381,27.527107,18.682323,22.061289,25.341160,28.414565,29.050163,30.918202,21.005809,29.583920,27.353349,25.806212,31.071209,26.867078,20.541082,19.783299,28.887759,25.465697,26.418544,26.066961,27.995050,28.138089,24.483159,28.008454,26.110604,19.269008,32.285100,18.897443,28.962701,28.321492,27.047948,26.707573,27.142326,34.783691,22.060338,28.476309,26.533599,28.785091,30.597768,31.291466,27.129585,28.319473,34.683404,22.085507,20.727180,21.636045,29.058633,27.979546,30.714096,31.634372,25.702408,32.136932,27.290149,27.034140,28.485178,26.438902,24.090995,28.324056,28.073615,25.342574,26.034344,23.240025,18.885246,27.540037,28.975500,26.805935,24.899228,31.836819,20.895578,22.140278,24.896871,22.633106,23.213417,28.934722,27.162248,22.410030,26.103740,23.100471,24.414328,23.413208,27.221267,26.316952,25.882504,23.137454,22.904709,27.938161,29.098277,24.266043,27.326216,23.729680,27.698932,24.160385
Trường Mầm non Sao Mai,25.302464,26.192446,23.656506,24.655489,22.755691,22.894546,23.529425,27.669392,21.670485,26.852731,24.049550,27.116385,21.965414,23.510481,23.886902,25.050913,28.051222,19.601258,14.423729,24.691080,26.043080,29.370329,25.037190,22.696312,27.729210,0.000000,27.679910,27.942588,29.200459,19.459366,26.046790,27.891680,27.895265,18.679003,27.424130,25.065052,25.873389,25.947668,18.698506,27.049652,27.090754,29.121071,25.906751,27.798435,26.030228,18.834451,29.390957,29.114261,17.712227,24.109956,26.853763,21.719201,25.166703,19.667216,26.054621,26.617353,20.090823,26.458882,17.210757,26.549352,31.030584,17.476063,21.671321,22.009953,22.712603,20.066490,25.330076,33.013185,19.130706,27.228667,30.329553,21.361671,29.430328,30.030437,22.876620,20.651114,33.059530,30.771083,18.750682,19.868862,25.598789,24.617064,29.209379,30.314416,26.740589,31.073193,23.811907,28.129224,27.190267,25.407994,23.603091,25.020505,25.246197,25.070075,27.111953,25.546112,17.835313,23.143978,27.726222,25.856227,24.278384,30.829849,19.566917,24.536206,24.270297,25.294640,25.498711,26.180959,24.847030,20.980700,26.221645,27.486000,26.534067,25.667439,28.106080,25.940508,27.991172,24.363682,24.859670,26.807319,28.561980,27.092681,26.797086,26.247885,27.181128,27.453037
KFC,26.827809,28.044674,25.753840,27.407246,28.664266,27.324242,23.554627,30.143906,26.630378,29.193012,27.426253,28.783523,29.322218,26.699390,27.938895,21.854866,29.960893,27.443504,23.415716,24.814278,30.275619,34.214778,26.780024,29.276821,19.490632,26.617681,0.000000,29.538225,30.661731,27.454036,20.511408,30.107336,29.765985,22.182419,30.450959,29.415697,21.526276,22.583298,22.082167,28.383082,30.974147,33.396913,19.952291,29.324884,28.121518,26.247202,33.351113,31.953907,23.975386,18.064564,30.792661,29.214867,26.725282,23.491213,29.649945,27.943092,22.368395,25.484949,23.412606,18.211642,32.009080,23.758975,27.770549,25.414627,27.372414,24.961318,28.566890,39.509812,26.803248,28.837877,30.179299,26.769701,34.156858,31.058714,30.266881,25.321922,38.764869,21.921121,20.854066,24.194839,29.668564,26.399389,32.614518,33.443466,27.924174,33.409524,28.243625,29.974760,29.786245,26.491140,24.306218,26.711379,28.762216,25.613101,28.460131,25.568721,21.348609,27.145359,31.321942,29.524407,24.756320,34.423297,22.912692,24.561811,26.692031,25.156641,25.625761,29.695794,27.614631,23.204334,27.686642,25.253793,26.748738,25.618559,29.128400,27.697858,27.988407,25.004399,24.616674,25.946327,30.451707,26.230650,28.329102,25.482497,28.725218,25.947132
Trường Đại học Công nghệ và Quản lý Hữu ,27.943709,29.699173,25.592490,24.468658,29.336059,26.911669,32.551743,25.604615,26.993930,28.958933,26.653974,30.379684,27.687762,20.968800,27.937327,27.989903,23.478365,28.078389,23.842931,30.156656,30.615213,31.915487,28.051105,29.469560,28.896531,27.322386,28.949757,0.000000,21.379779,27.968230,27.659753,30.478966,21.814365,26.441186,20.535122,29.547253,27.575046,27.370846,28.254883,28.164627,27.443844,31.445641,27.562123,12.979078,28.332655,26.806869,31.523086,24.784957,25.986022,26.055130,30.982369,29.306568,27.472257,27.245954,26.370538,19.436431,27.479126,20.843293,24.169726,28.532847,25.674296,27.122555,31.437219,28.046116,29.484068,26.469966,26.519094,34.490664,25.631470,29.229499,28.165747,30.879684,25.286467,24.937781,30.380139,29.211534,34.393219,32.015396,24.822704,29.439518,32.687638,31.774434,32.828068,31.955187,24.204001,28.042177,31.193263,25.688355,22.124826,31.737861,29.582397,31.949488,31.384894,31.042629,24.515115,30.130174,29.976551,30.918484,22.941374,32.202893,29.738114,28.125565,29.587079,29.489675,29.978834,30.293422,30.448531,32.275033,27.599627,27.807007,31.678823,31.800508,31.013599,30.185934,32.735526,29.607594,32.523687,28.893961,28.821483,31.892514,27.350230,31.528468,25.463585,30.704511,25.927433,31.264347
Không có tên,30.096525,32.274535,27.679442,27.252304,32.775630,29.016755,36.032670,30.135575,29.023745,31.210108,29.421091,32.427060,30.242751,23.073874,30.324758,29.887361,28.739002,30.531603,25.087387,31.961785,29.119484,33.806331,29.537239,32.365604,30.776403,29.381727,30.850927,22.186629,0.000000,30.027848,29.185370,33.499642,25.703498,27.826526,24.363284,30.715670,29.118971,28.861920,30.064523,30.322615,30.396052,33.401023,29.094360,23.030775,30.621470,30.040497,33.373334,28.775109,27.217510,27.262629,31.878726,28.335876,29.616873,28.651518,28.252426,23.175196,28.922480,23.460096,29.849783,29.944804,32.721900,28.299875,33.074627,29.476181,29.690662,31.567492,28.612090,36.651618,26.843526,30.856318,26.966918,31.965352,28.703203,29.828180,30.947892,29.438983,36.403404,33.435677,30.248048,30.002327,34.419108,33.219495,34.247759,33.417949,25.628594,32.183533,32.493474,27.588278,24.948165,33.063280,30.172245,33.438439,32.531724,32.141738,26.105716,30.916050,30.728165,31.962771,25.829361,33.693285,30.491266,31.498598,30.221580,30.176259,30.816857,31.140613,31.316115,33.753321,27.425572,28.167103,32.897379,32.886644,31.964292,30.973521,34.094619,30.238676,33.822959,29.455839,29.284152,33.109052,28.212773,32.578401,26.190932,31.575335,26.650957,32.177560
