,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Trường Trung học cơ sở Tân Định,25.253741,27.617080,21.919498,21.973309,25.907194,23.828970,24.628287,26.645845,17.780350,26.855584,0.000000,28.729629,24.357945,16.692614,14.234878,25.860147,20.824970,25.203036,20.568435,28.591118,19.785726,30.827690,25.996444,27.525969,27.189723,24.532944,27.285298,27.195046,29.009875,25.563174,25.931156,29.063644,27.183824,24.518822,26.577681,18.723703,25.805732,25.606780,26.375044,27.796637,20.548082,30.437787,25.821796,27.023393,26.696021,24.513730,30.577524,28.713647,23.820256,24.189082,22.091852,21.301671,25.730831,25.351122,20.368541,25.647645,25.650544,25.457133,24.180831,27.210348,31.313737,25.610645,24.522242,26.476481,22.901693,26.188050,24.755629,34.429564,23.798695,27.846146,30.060725,26.222904,29.065134,29.886527,23.295714,23.278336,34.269591,31.376174,25.473888,25.809870,27.756978,26.657317,26.488753,31.104767,25.978830,31.161116,25.835402,27.544132,26.382079,27.152106,24.925193,27.001711,26.851182,26.605286,26.382815,26.514884,26.320609,26.270315,27.013503,27.669222,25.519562,30.771002,26.309369,25.589199,25.605037,26.430434,26.628192,27.906079,22.117649,24.718638,27.643488,28.515322,27.547603,26.637861,29.344079,26.596771,29.169805,25.246854,25.553778,28.132226,27.977610,28.151301,26.135243,27.255504,26.539571,28.263468
Trường Tiểu học Hoàng Liệt,29.062661,31.020724,27.230254,28.615986,30.079951,26.697012,30.075469,31.251275,26.089239,27.578305,28.441256,0.000000,28.011460,27.765689,28.768330,23.377064,30.784602,26.650978,23.514565,19.164607,31.263537,27.461608,18.486246,28.052928,21.809712,26.012566,24.152867,30.225909,31.182502,26.654035,15.932197,23.892346,24.888813,23.946104,25.613131,30.060285,24.171921,19.570203,23.265998,26.510572,31.560429,27.005176,22.607725,29.909562,23.471314,25.654279,27.772970,26.027788,24.998908,23.467717,31.271937,29.668447,22.202752,24.431558,30.233099,28.265354,23.168883,23.765626,23.220941,23.378572,32.513501,24.515903,31.551564,25.805345,29.731470,25.092347,28.693781,35.170627,26.781303,24.663639,25.681953,26.488055,30.640616,31.431293,30.591205,29.383818,34.749604,30.230574,21.645821,24.409159,32.589556,26.137660,32.820391,29.699846,24.185220,32.202210,31.197475,24.591050,28.491489,26.259839,24.482079,26.336724,31.327777,25.402352,24.443800,25.249456,21.732150,30.886087,28.974478,32.068336,24.725793,28.238642,22.940500,24.502952,26.278231,25.047503,25.449748,32.108945,27.797523,24.026693,27.111476,25.008220,26.314363,25.378363,28.320097,27.582735,27.322996,24.720606,24.471953,31.700536,29.180914,25.859867,27.300568,25.206713,27.663451,25.518751
WinMart+,25.334687,26.209547,23.141997,24.431516,21.899435,21.346080,22.675692,28.990718,20.216639,27.553369,23.664654,27.186248,0.000000,22.925808,23.484842,24.627256,28.896476,20.611371,15.866554,24.103646,26.204126,29.847346,24.526874,26.021842,29.637426,20.810176,28.232283,28.361786,30.062900,22.873294,25.865574,27.971105,28.077013,20.505657,27.545874,25.186452,25.628085,25.661873,21.957789,26.844231,27.575786,29.489529,25.670187,28.100979,25.665018,22.231238,29.727573,29.424927,19.328276,23.432801,27.334790,22.523242,24.667047,21.728095,26.200737,26.486311,22.239237,26.313055,19.354099,26.319535,31.985816,18.403322,24.878560,24.083052,24.934815,21.653576,25.305386,34.108067,20.466208,27.002286,30.489579,22.701452,29.677163,30.566956,25.072008,22.457951,33.978164,30.908535,19.739949,20.583908,28.114683,26.960184,30.030892,30.530688,26.432417,31.705580,26.140131,28.022272,27.064480,27.429906,25.105537,27.324863,27.087980,26.866288,26.848318,21.894392,18.395792,24.939149,27.668252,27.982806,25.728618,31.283375,20.071028,21.004535,25.831618,21.368366,26.850921,28.221143,26.178733,21.424250,27.919081,28.751960,22.830495,22.084894,29.622275,24.662028,29.436227,25.423718,21.814644,28.399404,28.213490,28.384287,26.365434,27.434019,26.764078,28.467707
WinMart+,22.966187,24.709235,19.976087,13.892967,22.292674,21.770756,23.099590,17.026648,22.089476,24.429079,15.690551,26.450250,21.847171,0.000000,16.752924,23.871745,16.407600,22.716300,19.506861,26.602265,18.897507,28.648099,24.468976,24.967778,25.158292,22.482060,25.209221,21.325872,22.526614,23.434917,24.300835,27.197589,22.825488,23.089453,22.032184,23.835528,24.175536,24.039620,24.457258,26.365643,22.889026,28.200913,24.204284,21.735281,25.386056,22.874922,28.462007,24.710302,22.597546,22.954727,25.423801,23.055080,24.543560,23.896648,22.281836,22.063584,24.141908,21.840696,20.697009,25.664148,26.162439,24.352552,27.308039,24.953308,25.092444,27.575211,23.450746,31.827456,22.552630,26.524066,27.364700,27.738087,25.585342,25.625306,25.662094,25.105858,31.862199,29.729700,26.763918,26.847299,29.433854,28.424495,28.353993,29.450135,23.925735,27.212847,27.723925,25.114625,23.345330,28.635486,26.527283,28.670684,28.326930,27.996505,24.171001,27.474176,27.308739,27.803215,23.919096,29.116333,26.802122,27.279997,27.119685,26.706336,26.959016,27.522639,27.702396,29.259338,23.856270,25.471364,28.816648,29.308700,28.431958,27.579341,30.184120,27.276165,29.986656,26.239751,26.407073,29.166590,26.734394,28.994011,25.073449,28.149742,25.481027,28.917189
Cục Dự trữ Nhà nước khu vực Hà Nội,25.767726,28.885948,24.031975,25.421815,25.566424,23.265817,25.139113,30.031002,19.524630,28.006143,17.813213,29.950997,23.857057,17.986141,0.000000,26.644039,29.639252,24.922252,19.848573,29.619696,20.827163,32.125150,26.630453,27.742108,27.294163,24.193385,28.243242,28.935662,30.614808,19.429215,26.549119,30.055574,28.526211,24.344051,28.024046,22.469749,26.378740,26.127210,26.361086,28.454979,26.481981,31.628239,26.393017,28.637440,27.242273,19.793277,31.683771,29.805911,23.574419,24.518109,26.111137,24.163116,26.176369,25.241345,24.642681,26.898761,25.569219,26.725713,26.059143,27.819922,32.407239,25.998098,28.025830,26.475998,25.353393,28.242900,23.846468,35.972747,23.656310,28.448976,30.742486,28.470848,30.016214,30.957156,26.301141,25.473881,35.681555,32.124578,27.098366,27.205881,30.771696,29.386321,30.473395,31.976736,26.664229,32.044957,28.504099,27.294674,27.405353,29.582616,26.707020,29.760085,29.093203,28.786325,27.080201,28.123888,27.917559,28.439326,28.009680,30.293286,27.272231,31.601366,27.676725,27.194681,27.509818,28.181040,28.393707,30.468253,23.767093,25.751826,29.826099,30.310291,29.270877,28.234053,31.449015,27.858815,31.192355,26.663581,26.735809,30.203676,28.346011,29.940335,26.486962,28.842446,26.879875,29.794822
Trường Mầm Non Đại Từ,22.553869,21.952573,22.239643,25.403144,24.424561,21.184698,18.878059,27.790696,23.333824,18.075855,23.947640,21.621626,24.487583,23.425483,24.549323,0.000000,27.966063,23.686975,20.424166,17.900681,26.516976,27.648309,22.465658,25.968679,18.661175,23.309557,23.606685,27.758110,28.837753,24.296083,21.426324,25.694907,26.606792,21.445278,27.276688,26.208138,20.722074,22.520680,21.424154,25.029420,27.803457,27.391992,21.092570,27.605709,23.767051,23.583258,27.888525,28.043685,23.224432,19.087795,27.632536,23.544965,22.771742,22.785128,26.764344,26.485482,21.743708,26.346883,21.206509,18.562344,30.286249,23.052028,25.206686,24.653803,25.203292,24.197728,25.955802,33.001115,25.791086,25.427617,27.229889,25.992921,28.916946,29.446938,27.490510,23.315644,32.987322,21.683258,20.291622,23.535969,27.438261,26.645714,29.563287,29.314408,25.902862,30.329451,26.041907,27.523198,26.934480,25.764523,23.653345,26.883889,26.780256,24.911003,26.318665,24.725690,20.694225,25.163135,28.695781,27.382390,24.087883,31.083130,22.245874,23.820251,25.927638,24.400428,24.881056,27.569748,26.112376,22.764291,26.881530,24.494769,25.912831,24.886721,28.259905,26.686924,27.111344,24.287032,23.978280,27.810262,28.904235,25.496670,27.040165,24.819356,27.410196,25.198163
WinMart+,28.490393,30.966505,25.351553,23.701116,31.255032,27.159925,27.103181,26.028923,27.231814,29.779381,20.117417,31.256878,28.372454,17.309112,28.598099,28.385769,0.000000,28.821801,23.114641,30.788007,32.479281,32.891539,28.128462,30.469688,29.441002,27.646549,29.510983,23.132287,26.268661,28.452974,27.810922,31.062499,24.731286,26.367229,23.625025,30.569377,27.726621,27.473033,28.664345,29.435404,24.599031,32.417981,27.710628,23.550639,28.338425,26.852612,32.405636,27.356722,25.718333,25.862380,32.321947,29.900609,27.337032,27.247097,23.716619,23.203945,27.546444,22.906026,23.666798,28.735300,31.304772,27.056663,32.605069,28.201062,29.908399,26.371199,24.771025,36.010399,25.389874,29.332706,29.651538,31.459608,28.081731,29.033495,31.216888,29.586627,35.707061,32.549045,24.465911,29.555507,33.823911,32.691170,34.398057,32.497761,24.926750,31.072698,32.000532,26.668228,24.692287,32.520502,29.774071,32.870784,32.037962,31.620878,25.359249,30.358479,30.198538,31.497419,25.484036,33.093792,30.035185,30.531150,29.694919,29.684946,30.337371,30.616823,30.792349,33.138651,27.505055,27.717694,32.307588,32.259369,31.374203,30.443910,33.415644,29.677693,33.144886,28.978279,28.833155,32.514678,27.594141,31.980422,25.657116,31.044948,26.101029,31.563548
Cà Phê Parkland,25.207193,26.244488,23.322531,24.481467,22.351596,22.543646,23.150776,28.221841,21.055562,27.436359,23.799799,27.169862,21.236770,23.135809,23.593571,25.022061,28.368199,0.000000,17.591844,24.431054,26.034858,29.550732,24.765308,23.811039,28.135163,14.229465,27.987975,28.002241,29.498403,19.002127,25.956156,27.876989,27.811703,20.279412,27.316234,24.170470,25.777476,25.781664,21.244095,26.851846,26.701996,29.236115,25.808269,27.794477,25.761246,19.756382,29.475710,29.077363,19.340664,23.748142,26.455158,21.619125,24.829109,21.264852,25.419504,26.367553,21.667547,26.206343,17.376884,26.329841,31.325367,18.532230,23.179123,23.236515,23.768637,21.247077,24.623526,33.418999,20.253540,26.998466,30.180269,25.677248,29.351696,30.109666,23.940503,21.186768,33.353004,30.666660,19.686147,20.455227,27.320856,26.057544,29.284255,30.273637,26.355879,31.185818,25.106364,27.843788,26.925348,26.701787,24.295209,26.482584,26.377960,26.133071,26.748664,26.170229,25.955153,23.980652,27.494855,27.287440,25.004207,30.844583,25.996855,25.135712,25.072747,26.039182,26.260350,27.582100,25.544861,24.353395,27.331992,28.350140,27.297767,26.305258,29.252614,26.331255,29.060854,24.824791,25.194342,27.885343,28.113366,27.944221,26.318342,26.963376,26.705412,28.101197
Trường Mầm non Định Công (Cơ sở 3),22.419220,22.826628,20.915140,21.391971,19.580863,17.611549,21.083393,22.932648,18.698466,21.949884,21.012207,23.605787,15.753020,20.879819,21.015218,21.359303,23.885087,16.560754,0.000000,21.915221,22.473669,25.714775,22.426960,19.243062,19.366199,16.374961,23.369542,24.509337,25.173288,18.361373,22.775930,24.694221,24.913234,16.935307,24.465714,21.977350,15.731130,23.035499,16.322284,24.407858,23.743033,25.473996,22.690165,24.531980,23.593237,17.813811,25.861378,25.973615,16.064943,21.623537,23.507713,20.558964,22.929365,17.890399,23.215383,24.116032,18.278281,23.972702,16.772375,23.903543,27.055684,16.120312,19.646579,20.285499,20.750707,18.453822,22.730151,28.721454,17.576118,24.698692,27.618603,19.881402,26.469209,26.628408,20.798539,19.291422,28.974899,27.758761,17.396740,18.652162,22.619486,20.351064,25.581683,27.236782,24.829403,27.593110,21.411443,25.786417,24.791424,19.484035,18.808282,20.670130,22.706047,19.435051,25.032772,19.962337,16.665536,21.142332,25.212532,22.976176,19.505962,27.599071,18.425260,19.063958,19.436740,19.331300,19.832579,21.827129,22.818310,19.877884,23.498190,19.978515,20.786552,20.161484,25.069765,22.861959,22.106895,20.266171,20.261311,24.034310,26.946892,21.021294,25.443827,23.878994,25.806275,21.125177
Highlands Coffee,28.224718,29.582172,26.844641,28.080700,29.191395,23.317665,29.160785,30.263545,23.971044,22.721163,27.945968,16.684582,24.957840,27.434354,28.242663,19.650083,30.038177,24.277408,21.855737,0.000000,30.406631,26.901260,20.047039,25.789232,19.400703,23.952923,15.269181,29.690345,30.477691,24.620908,12.579122,24.149214,24.899600,21.140127,25.549577,29.455013,20.701663,15.336226,21.158011,26.323072,30.819980,26.546801,13.363246,29.434601,23.698731,24.000273,27.212899,25.897981,22.581966,13.478405,30.557539,29.196350,22.580683,22.247393,29.705080,28.011005,21.470588,23.858007,21.992530,23.555557,31.766631,22.415804,25.138936,23.629789,29.308015,23.313843,28.323237,33.129405,24.230382,24.716570,25.620278,24.871249,30.204555,30.875234,30.042987,29.001913,33.044435,29.627040,20.272516,22.935280,26.887406,24.714149,32.003238,29.072528,24.205844,31.601328,25.771399,24.578334,28.241231,24.719030,23.158835,24.915402,26.440016,24.072597,24.446146,23.866390,20.501087,25.098508,28.690412,26.847841,23.347323,27.983942,21.819632,23.104437,24.943332,23.563997,23.981811,25.502861,27.594568,20.552079,25.764811,23.710928,24.847092,24.023891,26.960940,23.952355,25.921767,23.581377,23.409303,24.434355,29.022946,24.595050,27.218242,24.082576,27.575228,24.384558
WinMart+,24.982775,27.376458,22.709670,22.882924,24.401913,22.845088,24.646597,26.425538,19.798690,26.869258,20.525097,28.777943,23.240423,19.499409,16.118628,25.881428,22.060508,24.196202,19.947145,28.648351,0.000000,30.871577,26.050943,27.401701,26.511449,23.718265,27.286459,27.017124,30.296230,27.958922,25.931541,29.118252,27.033049,23.988697,26.498127,21.339308,25.818975,25.622400,25.728780,27.836830,20.596296,30.490068,25.838829,26.885363,26.736249,25.392063,30.627524,28.395142,23.337328,24.232747,26.468677,23.930194,25.771469,24.848134,24.525264,25.678479,25.147607,25.506341,26.173393,27.208026,30.546582,25.639057,28.723368,29.586453,25.401145,28.534740,23.525176,34.427705,23.344308,27.887717,29.705129,28.841607,28.740484,29.401120,26.596187,25.531363,34.257872,31.391164,27.290177,27.369139,31.763906,30.086392,31.918715,31.137272,25.957793,30.550902,29.024721,27.378689,28.919723,30.200768,26.888896,30.475720,29.651541,29.185613,26.337902,28.303477,28.072477,28.901210,26.914011,31.022532,27.431185,30.266520,27.760681,27.292230,27.691897,28.392142,28.621986,31.187766,23.587221,25.708042,30.311941,30.701114,29.558197,28.405015,32.053784,27.937924,31.750619,26.682358,26.826610,30.709731,27.872072,30.296089,26.101406,29.137797,26.493845,30.057444
WinMart+,29.485729,33.230937,27.425916,29.081428,31.234281,26.600047,26.794432,32.615745,28.238017,27.028360,29.059844,27.274646,27.735788,28.276975,29.420252,25.699936,31.801263,29.069644,23.770234,27.418271,32.544802,0.000000,23.667200,30.125009,25.455805,28.208661,27.432036,30.999144,32.105958,28.720789,22.075566,21.207091,22.843469,27.107956,23.726005,30.871407,27.821537,23.307461,25.993018,23.932998,32.554778,23.022261,25.591420,30.623200,19.957026,27.427765,24.616819,23.793557,27.478172,22.086866,32.236931,30.241108,18.533591,26.872305,30.916472,28.619125,25.467009,22.001403,29.696344,21.030095,33.483494,26.830104,32.408606,27.773597,30.211210,26.853543,29.087863,33.473558,28.594114,22.125668,24.026955,31.324387,31.237347,32.242068,31.274806,29.788364,27.716459,28.947302,23.925561,26.085855,33.399232,32.428499,33.883362,25.521164,22.110887,33.060270,31.824290,21.958866,28.814729,32.258488,29.949510,32.560423,31.864891,31.446419,22.294017,26.555843,23.714136,31.374392,29.352063,32.741663,26.194377,27.076457,30.039179,26.025242,30.270151,26.533545,26.830642,32.769019,28.001271,29.414803,32.028150,26.308581,27.481425,26.674910,32.987124,33.078271,32.740304,25.918412,25.666425,32.199543,28.729104,31.700858,26.848279,30.854639,27.221664,26.566147
Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),25.388165,25.923458,24.554785,25.977726,26.688429,25.444522,26.152936,27.943848,25.590401,25.631347,25.832366,19.313452,26.466749,25.475042,26.227627,23.213282,28.044115,25.653686,23.403091,21.356785,28.239485,22.721393,0.000000,26.787089,22.097008,25.253343,21.134239,28.008543,28.706378,25.761879,18.957116,20.695646,23.225257,23.585672,23.924325,27.585813,23.703625,16.781422,23.115693,24.164753,29.029215,22.683144,18.540665,27.868698,21.273129,25.050141,23.829718,23.994783,24.424976,17.372354,28.769312,27.580414,20.292169,24.012438,28.037355,26.766642,23.051547,22.486062,23.081622,21.198832,30.137207,24.071994,29.250476,25.053244,27.850737,24.524888,26.851405,29.991583,25.627216,22.523959,24.174485,25.716237,28.981237,29.492008,28.466695,27.633200,30.324948,27.776893,21.797639,24.044684,30.472976,29.742920,30.361101,26.791288,23.063184,30.276044,29.237684,23.170378,27.116229,25.553992,24.135727,29.870201,29.539270,29.229855,23.252826,24.706087,21.798834,29.140002,27.551399,30.130073,24.299697,26.710572,22.793339,24.092349,25.614684,24.532338,24.876680,30.198697,26.380738,21.112320,29.786747,24.531683,25.592566,24.844423,27.365322,24.235448,26.475778,24.319341,24.138070,30.021701,28.438522,25.277735,26.713976,24.759991,27.070116,25.011074
WinMart+,30.044930,32.303606,24.819685,25.930062,31.248939,25.561249,24.468319,29.005012,23.674412,28.581381,24.979138,27.928471,25.797730,27.185690,27.890850,26.452593,28.965205,24.261129,20.435319,25.545340,27.731406,29.840352,25.712322,0.000000,28.872329,24.637505,28.657869,28.552663,32.384708,26.650591,26.840462,28.383341,28.278042,24.561287,27.857406,24.461292,26.702048,26.543679,26.955249,27.377912,28.858495,29.555020,26.707954,28.332492,26.398157,24.457249,29.733288,29.355074,23.732504,24.751787,28.447806,20.168758,25.541775,25.573542,26.363418,27.193582,25.941010,26.781826,20.468994,26.897127,31.593218,21.867507,28.155249,26.898620,26.389995,28.308019,25.035090,33.164366,23.767179,27.467206,30.556088,28.601035,29.893661,30.668420,27.921920,20.430543,33.122630,30.724198,26.987218,27.123019,31.657778,29.839410,32.667052,30.393622,26.687971,31.608641,28.713002,28.121604,30.000443,30.008599,26.526160,30.288658,29.379870,28.984029,27.068602,28.156038,27.919362,28.590525,28.137608,30.901157,27.189755,31.258373,27.636203,27.092965,27.448683,28.230834,28.467457,31.092147,24.565783,25.552606,30.203097,30.656074,29.464595,28.268784,32.053585,27.840444,31.738592,26.496641,26.617188,30.633350,28.365840,30.230032,26.577307,28.988203,26.952913,30.007857
WinMart+,27.063822,27.776011,26.060307,27.109869,26.047437,27.066516,24.784228,29.739058,25.461918,29.768850,26.370456,20.928357,27.858101,25.756179,26.028330,17.980828,29.606370,26.181727,20.380825,18.764818,27.950370,30.550359,21.692498,28.093323,0.000000,21.735592,20.911440,29.131193,30.247946,26.310871,20.672899,28.938984,28.788055,22.021650,28.424555,26.892935,18.251579,21.552940,24.757551,27.762660,28.382094,30.207479,20.521821,28.905431,26.726076,25.212848,30.357288,26.250322,20.069622,19.328615,28.222793,24.880687,25.812890,25.468425,27.352775,27.493087,23.920897,27.366468,25.511157,18.822263,31.544558,18.463387,28.283569,27.671005,26.427344,26.072843,26.492671,33.979366,21.509752,27.823378,25.925233,28.109132,29.896211,30.574028,26.506307,27.669003,33.867748,21.578207,20.251155,21.139103,28.386289,27.336234,29.995213,30.908887,25.112780,31.400213,26.656132,26.406330,27.832177,25.831225,23.538337,27.654444,27.428933,24.753814,25.436737,22.658695,18.425674,26.907450,28.311087,26.171352,24.326023,31.106787,20.394501,21.609824,24.309935,22.092841,22.667919,28.244140,26.539043,21.894782,25.485544,22.546077,23.822108,22.862332,26.568636,25.678177,25.252644,22.588300,22.378349,27.290023,28.430495,23.699517,26.699113,23.184161,27.063306,23.584949
Trường Mầm non Sao Mai,24.705136,25.530461,23.108630,24.084981,22.185089,22.343699,22.988561,26.970357,21.156107,26.192479,23.480851,26.491642,21.436481,22.969625,23.305144,24.452025,27.393605,19.136669,14.091746,24.122610,25.438483,28.694923,24.461566,22.150919,27.066399,0.000000,26.959356,27.299466,28.510339,19.007288,25.407857,27.249744,27.253203,18.234556,26.792871,24.477712,25.258446,25.335286,18.260586,26.427247,26.465967,28.449768,25.290796,27.159038,25.431579,18.400173,28.713762,28.444071,17.304583,23.554341,26.216901,21.218890,24.588170,19.214414,25.455269,26.005592,19.628231,25.850836,16.814623,25.912197,30.316947,17.073617,21.145464,21.503092,22.190101,19.573155,24.702982,32.222759,18.637358,26.602520,29.632140,20.842447,28.753554,29.339902,22.349540,20.175426,32.254852,30.062229,18.318812,19.411208,24.985478,24.032135,28.501606,29.617094,26.125300,30.358729,23.239067,27.452754,26.565025,24.805395,23.059941,24.408239,24.664281,24.466881,26.487634,24.885710,17.386389,22.609482,27.088384,25.222592,23.699302,30.120545,19.081340,23.927804,23.677828,24.669616,24.878130,25.534073,24.274887,20.480742,25.578574,26.803141,25.867959,25.041849,27.408413,25.288823,27.286173,23.764728,24.286111,26.162701,27.903880,26.437175,26.179651,25.629917,26.554877,26.775816
KFC,26.200845,27.381388,25.158111,26.773800,27.992356,26.689548,23.014191,29.438072,26.014012,28.513854,26.792175,28.122420,28.643230,26.087141,27.291296,21.349722,29.269901,26.810068,22.878746,24.245032,29.578414,33.430714,26.166442,28.600977,19.041026,26.005336,0.000000,28.861236,29.955533,26.822496,20.037365,29.417446,29.083829,21.671557,29.753073,28.739109,21.030731,22.063726,21.574399,27.732873,30.262925,32.630367,19.493229,28.653288,27.477531,25.644567,32.585887,31.221387,23.425847,17.649950,30.084755,28.544622,26.113377,22.952517,28.970562,27.303350,21.855346,24.901511,22.875759,17.792906,31.275758,23.213923,27.131657,24.831639,26.745138,24.386626,27.908895,38.601909,26.183929,28.177727,29.488456,26.154093,33.374979,30.347768,29.572668,24.741247,37.873582,21.418431,20.375914,23.640032,28.987176,25.793353,31.865052,32.677734,27.284610,32.644849,27.594973,29.286387,29.104514,25.883211,23.749510,26.097464,28.102807,25.025004,27.807915,24.977818,20.857223,26.523039,30.605088,28.845992,24.188241,33.635477,22.385906,23.997158,26.078931,24.578469,25.037279,29.013351,26.982488,22.672004,27.050675,24.673347,26.133603,25.030324,28.458998,27.060944,27.344747,24.430096,24.052554,25.351005,29.754801,25.628680,27.680783,24.898282,28.067844,25.351227
Trường Đại học Công nghệ và Quản lý Hữu ,27.224971,28.884909,24.960051,23.858085,28.535828,26.204485,31.800298,24.900430,26.292552,28.181251,25.963068,29.656469,26.957531,20.482970,27.192527,27.256009,22.873491,27.347368,23.286832,29.443572,29.832994,31.174877,27.400416,28.692265,28.137804,26.627180,28.127159,0.000000,20.823797,27.252068,26.915043,29.769806,21.304154,25.748891,20.052297,28.784282,26.853499,26.659082,27.525116,27.508839,26.753313,30.661327,26.840051,12.676854,27.673092,26.128239,30.738295,24.185260,25.359617,25.397573,30.172224,28.574038,26.832559,26.573039,25.737931,18.983970,26.792603,20.358141,23.570146,27.778453,25.058221,26.436284,30.597370,27.336646,28.765040,25.754076,25.797185,33.579934,24.906938,28.547875,27.509044,30.052931,24.696846,24.356388,29.605647,28.471452,33.471067,31.202551,24.195132,28.691582,31.823417,30.940593,31.950920,31.198767,23.619319,27.387837,30.365326,25.006671,21.608446,30.906255,28.863523,31.087972,30.583520,30.218240,23.898942,29.275553,29.146748,30.127257,22.405320,31.332925,28.954279,27.468246,28.778461,28.684253,29.171604,29.468546,29.630775,31.396105,26.946542,27.074374,30.821916,30.930011,30.156462,29.373833,31.839935,28.788591,31.621855,28.110252,28.086155,31.044633,26.709248,30.685551,24.866827,29.903806,25.319842,30.413596
Không có tên,29.393225,31.475706,27.038862,26.622061,31.970674,28.333633,35.205290,29.389928,28.350059,30.459158,28.739582,31.681118,29.530576,22.543982,29.602370,29.188894,28.074804,29.824468,24.511155,31.227360,28.447590,33.030441,28.859460,31.605287,30.057412,28.704472,30.064457,21.677101,0.000000,29.335462,28.485344,32.730391,25.113199,27.179653,23.803738,30.007472,28.442885,28.196295,29.371569,29.626598,29.696547,32.632715,28.418655,22.502309,29.918895,29.349280,32.606004,28.114161,26.592451,26.635614,31.140191,27.684490,28.937557,27.993215,27.603881,22.643697,28.257834,22.922103,29.164060,29.242510,31.970905,27.649403,32.290122,28.798686,29.008993,30.808632,27.919384,35.794218,26.165963,30.148375,26.348235,31.205987,28.044665,29.143858,30.236310,28.762257,35.537360,32.667033,29.552803,29.312666,33.613429,32.448502,33.436814,32.651004,25.040210,31.445236,31.729734,26.940086,24.375830,32.297456,29.479516,32.638706,31.783975,31.386242,25.505926,30.133921,29.971778,31.227882,25.236619,32.886342,29.781013,30.775724,29.488437,29.444852,30.081820,30.388575,30.571526,32.938290,26.795735,27.511754,32.109109,32.088137,31.179884,30.236116,33.267582,29.496124,32.990241,28.748431,28.610387,32.331733,27.564625,31.808703,25.589238,30.848529,26.038730,31.402103
