,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Trường Trung học cơ sở Tân Định,23.931339,26.119670,20.779397,20.831427,24.511565,22.577267,23.350042,25.203132,16.854104,25.425526,0.000000,27.238151,23.077232,15.826242,13.480969,24.506425,19.743374,23.890887,19.500984,27.107321,18.758508,29.228136,24.647625,26.079310,25.765587,23.259534,25.775498,25.783712,27.501415,24.236102,24.549930,27.555397,25.773146,23.238003,25.198494,17.751740,24.458524,24.276113,25.006004,26.354386,19.481748,28.858335,24.473107,25.621381,25.311021,23.241685,28.990979,27.223921,22.584440,22.934008,20.939401,20.196486,24.396064,24.035923,19.311899,24.317249,24.319837,24.136653,22.926430,25.779144,29.689383,24.281995,23.222917,25.102895,21.713683,24.788289,23.426336,32.621325,22.485468,26.401458,28.501163,24.831874,27.557200,28.335997,22.086927,22.070495,32.449744,29.748128,24.152136,24.470678,26.298231,25.264085,25.086185,29.490994,24.630986,29.544499,24.473851,26.092884,25.013372,25.734686,23.632015,25.562355,25.457927,25.202978,25.013926,25.048028,24.890722,24.907029,25.611858,26.192851,24.182372,29.174359,24.893612,24.212990,24.242431,25.012381,25.214072,26.408976,20.969796,23.424401,26.167910,26.979882,26.053816,25.222003,27.765041,25.153919,27.584667,23.897268,24.227168,26.650616,26.525325,26.662496,24.778595,25.840313,25.161964,26.748969
Trường Tiểu học Hoàng Liệt,27.464822,29.244331,25.774907,27.076729,28.365550,25.211156,28.510623,29.460183,24.647864,26.021796,26.872689,0.000000,26.449026,26.319390,27.152326,22.078238,29.094350,25.177477,22.289081,18.165957,29.556776,26.030902,17.523287,26.488120,20.596944,24.596683,22.737204,28.650496,29.460192,25.197380,15.031572,22.646851,23.591509,22.617504,24.278094,28.408194,22.831462,18.489613,21.987413,25.128594,29.856953,25.556414,21.353209,28.350500,22.247968,24.263798,26.284994,24.660363,23.688912,22.198594,29.538876,28.074828,21.045717,23.129994,28.654319,26.792639,21.924703,22.527456,21.980020,22.072931,30.815423,23.187858,29.777022,24.407860,28.161696,23.669209,27.059151,33.208830,25.215289,23.378108,24.343429,24.996439,29.043624,29.793190,28.926031,27.791356,32.790734,28.589967,20.474603,23.083952,30.770415,24.686273,30.975071,28.151580,22.917569,30.523710,29.451388,23.214984,27.006320,24.803299,23.193695,24.846480,29.621464,23.980284,23.127152,23.769148,20.479885,29.201690,27.463689,30.251837,23.349177,26.766145,21.630470,23.104423,24.793340,23.621067,24.014425,30.280400,26.347532,22.689779,25.574874,23.578965,24.800323,23.945695,26.702437,25.994937,25.747554,23.317333,23.141433,29.926321,27.658038,24.406797,25.875838,23.814934,26.219826,24.066818
WinMart+,24.009187,24.804682,21.938781,23.162120,20.732591,20.235680,21.499334,27.438251,19.165979,26.102784,22.435162,25.775662,0.000000,21.736563,22.255364,23.347998,27.396186,19.541097,15.043568,22.853397,24.844118,28.299412,23.254902,24.670197,28.098805,19.730388,26.687219,26.890694,28.502436,21.686293,24.503766,26.520326,26.620740,19.441302,26.117183,23.879466,24.297991,24.330183,20.818433,25.452067,26.145298,27.959879,24.338100,26.643734,24.334111,21.078041,28.185704,27.898929,18.325921,22.217373,25.916584,21.355087,23.387986,20.601258,24.842079,25.112948,21.085876,24.948696,18.350415,24.951397,30.327238,17.448875,23.575688,22.834041,23.641812,20.509537,23.962198,32.337840,19.349522,25.602014,28.908476,21.511312,28.138182,28.981844,23.771544,21.293121,32.194888,29.305379,18.716111,19.516282,26.654606,25.561600,28.459460,28.947447,25.061671,30.061477,24.778799,26.563302,25.661048,26.007039,23.803615,25.885333,25.683044,25.467002,25.455909,20.696832,17.407938,23.645537,26.233370,26.507224,24.393852,29.661002,19.003555,19.888078,24.473183,20.235345,25.441873,26.724920,24.820914,20.312716,26.446404,27.221935,21.606928,20.925001,28.047020,23.339763,27.855282,24.080808,20.682843,26.921737,26.749929,26.901177,24.997746,26.010599,25.375728,26.960340
WinMart+,21.676724,23.264502,18.884450,13.128697,20.993993,20.531822,21.896917,16.029084,20.841264,23.019152,14.805311,25.039394,20.600551,0.000000,15.790287,22.514760,15.485670,21.431053,18.480824,25.190266,17.841475,27.153267,23.192439,23.542688,23.726675,21.229307,23.698183,20.207174,21.253111,22.123771,22.895213,25.774004,21.623670,21.778243,20.868152,22.494465,22.803241,22.680788,23.081208,24.985411,21.623787,26.651306,22.829352,20.600085,24.060350,21.605236,26.900057,23.380072,21.384094,21.683288,23.981308,21.786508,23.261874,22.592371,21.089313,20.911580,22.813853,20.700422,19.563896,24.196897,24.762006,23.001318,25.735874,23.569099,23.734752,25.974457,22.083454,30.009828,21.203509,25.138441,25.935282,26.139139,24.248859,24.286846,24.231374,23.712139,30.023662,28.077025,25.280439,25.354235,27.751693,26.808324,26.721956,27.889404,22.640278,25.791120,26.135292,23.675771,22.125587,27.009084,25.096400,27.010017,26.746483,26.391829,22.837038,25.826329,25.698379,26.249982,22.668914,27.428019,25.274117,25.854078,25.534580,25.146176,25.399521,25.918276,26.102891,27.553748,22.593379,24.020009,27.144696,27.594215,26.757740,25.985384,28.419329,25.669205,28.217135,24.714923,24.936119,27.495042,25.335689,27.325891,23.761667,26.557809,24.147973,27.232975
Cục Dự trữ Nhà nước khu vực Hà Nội,24.420096,27.348661,22.782512,24.100804,24.213299,22.055289,23.835229,28.433494,18.509752,26.541868,16.887604,28.397125,22.617014,17.053340,0.000000,25.259837,28.100242,23.627969,18.819204,28.083502,19.746128,30.459364,25.249612,26.301448,25.876998,22.937953,26.707725,27.435033,29.025562,18.420886,25.161114,28.496939,27.046853,23.080374,26.570738,21.303683,25.009592,24.771291,24.993182,26.979478,25.108223,29.987661,25.023325,27.152564,25.829752,18.766524,30.040450,28.260230,22.351926,23.246367,24.756330,22.909906,24.819189,23.932325,23.364884,25.504154,24.243155,25.340093,24.707747,26.376453,30.726891,24.649742,26.568587,25.102878,24.038738,26.761255,22.589619,34.106413,22.374361,26.973885,29.148485,26.988944,28.459875,29.352039,24.936975,24.152681,33.822311,30.458435,25.692953,25.794863,29.175284,27.861906,28.890304,30.318722,25.281611,30.383500,27.025351,25.878686,25.984462,28.048141,25.322196,28.203511,27.584370,27.293007,25.675889,26.596196,26.428953,26.964291,26.557342,28.707371,25.857486,29.962792,26.215257,25.759541,26.073615,26.697533,26.914546,28.864536,22.534612,24.415928,28.264244,28.708943,27.713360,26.762048,29.788696,26.375858,29.529089,25.265455,25.348963,28.636606,26.875967,28.386882,25.113341,27.346231,25.485889,28.228682
Trường Mầm Non Đại Từ,21.374950,20.771846,21.083485,24.083194,23.117523,20.079938,17.898795,26.295766,22.120822,17.119987,22.703056,20.499634,23.209335,22.210289,23.258357,0.000000,26.513579,22.456556,19.364666,16.972043,25.140295,26.214303,21.300486,24.613772,17.690916,22.099708,22.308750,26.318156,27.340383,23.034863,20.293169,24.362023,25.226582,20.331783,25.861750,24.847718,19.646258,21.351638,20.312160,23.731219,26.360797,25.970809,19.997699,26.173987,22.534431,22.359628,26.441725,26.589065,22.019823,18.097508,26.198492,22.323558,21.590834,21.603244,25.376247,25.112021,20.615818,24.980631,20.106552,17.593217,28.715559,21.856229,23.880851,23.374913,23.896140,22.913662,24.572033,31.280829,24.377635,24.108829,25.817640,24.624247,27.417184,27.919701,26.064267,22.106055,31.248465,20.558338,19.238935,22.314951,26.007073,25.263084,28.009553,27.793991,24.559333,28.756485,24.679755,26.083936,25.537579,24.427698,22.426496,25.461394,25.390953,23.607876,24.953417,23.367352,19.578082,23.857588,27.207373,25.932151,22.835327,29.470877,21.057556,22.548589,24.558180,23.100967,23.569653,26.101648,24.757730,21.581534,25.457361,23.185572,24.517982,23.573932,26.750498,25.249814,25.648872,22.998519,22.733884,26.356866,27.404527,24.158571,25.637179,23.531226,25.988031,23.858056
WinMart+,27.001865,29.281756,24.033726,22.469668,29.562517,25.726286,25.696983,24.611832,25.806137,28.185212,19.066679,29.634325,26.872917,16.410844,27.075435,26.892118,0.000000,27.313452,21.914992,29.190057,30.792312,31.184814,26.668942,28.859891,27.890862,26.210898,27.868514,21.931676,24.895642,26.975222,26.321589,29.450315,23.447692,24.982676,22.398850,28.980086,26.271589,26.037952,27.174583,27.907846,23.321965,30.735154,26.255743,22.328567,26.867939,25.458628,30.723634,25.937014,24.383700,24.519964,30.627096,28.348724,25.918667,25.833075,22.485991,22.000077,26.116881,21.717647,22.438663,27.216071,29.680488,25.652473,30.868488,26.737461,28.356483,24.954265,23.433908,34.109388,23.981306,27.810571,28.112880,29.782140,26.624505,27.526899,29.596467,28.050910,33.801073,30.859520,23.196006,28.021409,32.037208,30.973832,32.567307,30.811302,23.633139,29.460306,30.305420,25.255919,23.410949,30.814145,28.228874,31.109521,30.374945,29.945661,24.043004,28.670156,28.549435,29.862251,24.161429,31.318880,28.453334,28.946559,28.088714,28.080209,28.714622,28.965678,29.148682,31.351648,26.077212,26.259001,30.574162,30.513346,29.664098,28.817430,31.608216,28.059358,31.334396,27.421240,27.335704,30.793476,26.161346,30.280430,24.324899,29.424718,24.745788,29.863500
Cà Phê Parkland,23.890752,24.826643,22.110449,23.209718,21.149543,21.362160,21.949880,26.695941,19.961088,25.978021,22.562951,25.759913,20.122471,21.935548,22.346369,23.715011,26.894749,0.000000,16.679165,23.163498,24.683111,28.017877,23.480717,22.562142,26.664569,13.490821,26.440947,26.549406,27.966533,18.015602,24.576119,26.430688,26.368769,19.222338,25.899018,22.915651,24.434657,24.443141,20.141291,25.458899,25.316288,27.719033,24.463198,26.352732,24.424987,18.731162,27.946344,27.568900,18.337349,22.515900,25.078090,20.497459,23.541312,20.161666,24.100962,25.000005,20.543452,24.847182,16.475441,24.947856,29.700546,17.570755,21.953444,22.030968,22.535709,20.113594,23.303806,31.667609,19.137702,25.597959,28.614726,24.317968,27.829111,28.547778,22.698227,20.087436,31.585478,29.075405,18.664693,19.393852,25.888155,24.698693,27.736939,28.703167,24.988593,29.568130,23.786099,26.379939,25.528642,25.311016,23.034816,25.073818,25.009253,24.758660,25.360826,24.724938,24.547807,22.736194,26.068433,25.834480,23.696976,29.244349,24.600738,23.786636,23.741315,24.645004,24.868781,26.105447,24.219333,23.081200,25.876149,26.826735,25.820490,24.910131,27.681769,24.905684,27.484803,23.500621,23.886478,26.420082,26.654286,26.469693,24.952425,25.563580,25.319431,26.598620
Trường Mầm non Định Công (Cơ sở 3),21.171554,21.502912,19.781864,20.224984,18.448874,16.617519,19.987163,21.599254,17.650715,20.693226,19.836805,22.358077,14.861626,19.792562,19.817519,20.155330,22.554511,15.631750,0.000000,20.762638,21.228623,24.375025,21.258652,18.153801,18.273370,15.470356,21.979201,23.231633,23.762217,17.342907,21.469213,23.406554,23.613499,15.981664,23.184892,20.751367,14.845690,21.744470,15.411779,23.134904,22.441979,24.086456,21.412088,23.252530,22.362860,16.833546,24.454494,24.587785,15.209952,20.436147,22.185120,19.437555,21.733591,16.922465,21.983957,22.858528,17.281470,22.722745,15.862077,22.548205,25.620272,15.233502,18.524717,19.169856,19.637789,17.391186,21.415464,27.094799,16.532743,23.410114,26.177785,18.744688,25.088324,25.239307,19.648817,18.229615,27.316546,26.228801,16.440710,17.623695,21.337445,19.203567,24.121261,25.806249,23.507159,26.153329,20.194619,24.321236,23.497744,18.386618,17.802656,19.482558,21.449965,18.330259,23.663111,18.774218,15.690542,19.971246,23.896397,21.654683,18.403146,26.158269,17.356941,17.959174,18.321526,18.213490,18.696813,20.565018,21.621160,18.754667,22.145875,18.819191,19.572255,19.005763,23.615773,21.525763,20.812709,19.098035,19.142336,22.668301,25.538853,19.821826,24.114340,22.539929,24.457888,19.904728
Highlands Coffee,26.667554,27.880961,25.403211,26.562593,27.518037,22.013052,27.645268,28.518840,22.639812,21.431711,26.396797,15.811271,23.558251,26.006727,26.647415,18.552497,28.380262,22.928022,20.717649,0.000000,28.737831,25.500739,19.003470,24.342726,18.315964,22.642140,14.368662,28.143761,28.785153,23.268097,11.863986,22.890986,23.602352,19.960747,24.218413,27.827314,19.547299,14.484754,19.988880,24.951382,29.147350,25.114819,12.617571,27.900767,22.463890,22.692224,25.746851,24.529868,21.392073,12.745412,28.854485,27.619285,21.404135,21.055524,28.145170,26.551699,20.311071,22.615129,20.810578,22.232454,30.098145,21.194584,23.716826,22.342802,27.751752,21.983788,26.700174,31.270805,22.804944,23.428280,24.284961,23.462531,28.630269,29.266080,28.398269,27.421116,31.170831,28.009941,19.169288,21.682917,25.377873,23.333889,30.193393,27.556806,22.929762,29.953996,24.320631,23.194999,26.768956,23.340029,21.933000,23.497325,24.991580,22.717138,23.121720,22.458780,19.312760,23.721806,27.194220,25.318150,22.039918,26.524505,20.566280,21.777978,23.525641,22.214173,22.621391,24.042004,26.154897,19.401875,24.295998,22.347860,23.409057,22.659781,25.411886,22.565430,24.418325,22.234955,22.129151,23.058873,27.508015,23.205016,25.797522,22.745149,26.135910,22.989046
WinMart+,23.673569,25.878781,21.529169,21.693775,23.072286,21.631810,23.367917,24.977757,18.755819,25.421816,19.446470,27.283875,22.004434,18.487378,15.255000,24.511048,20.907132,22.922023,18.911714,27.161156,0.000000,29.269366,24.698969,25.944915,25.106817,22.485983,25.758033,25.614586,28.702862,26.504927,24.534092,27.606618,25.629661,22.721202,25.122485,20.223009,24.455613,24.275662,24.383268,26.391807,19.526516,28.906601,24.473767,25.489835,25.348494,24.073258,29.037120,26.921020,22.125841,22.974341,25.072162,22.687639,24.433951,23.558095,23.252266,24.345857,23.841993,24.182695,24.814651,25.760679,28.961136,24.307860,27.184103,28.050287,24.082645,26.992116,22.247483,32.599068,22.041235,26.440142,28.163242,27.294279,27.248635,27.875003,25.215009,24.205572,32.418027,29.761039,25.873084,25.947920,30.075754,28.496215,30.209516,29.520916,24.610218,28.965115,27.477840,25.919884,27.418556,28.606433,25.492935,28.832808,28.111718,27.629957,24.970293,26.719871,26.530134,27.400154,25.516748,29.348558,25.977645,28.695157,26.249950,25.807849,26.201612,26.851633,27.084835,29.495702,22.362336,24.346827,28.675656,29.029296,27.937263,26.878183,30.309437,26.405178,30.005724,25.239916,25.432713,29.074112,26.424310,28.675768,24.745616,27.607754,25.117694,28.428635
WinMart+,27.825126,31.280811,25.921385,27.475073,29.406129,25.079831,25.400151,30.695725,26.635793,25.461529,27.413739,25.814582,26.146462,26.797014,27.722295,24.232875,30.007110,27.418130,22.515350,25.957441,30.718601,0.000000,22.433635,28.397941,24.000921,26.630210,25.779494,29.366611,30.283083,27.107099,20.792814,20.092603,21.635817,25.561745,22.467318,29.126890,26.235269,21.984209,24.524159,22.674858,30.747402,21.751705,24.131158,29.024662,18.915369,25.898630,23.259923,22.507065,25.996152,20.858021,30.399526,28.569687,17.566127,25.399037,29.254440,27.125346,24.059706,20.853100,28.063144,19.822148,31.683062,25.334577,30.533949,26.225874,28.569083,25.287190,27.383706,31.552969,26.875060,20.970088,22.772170,29.510146,29.605972,30.558343,29.523106,28.127052,26.109535,27.330668,22.593260,24.628405,31.481458,30.576029,31.923807,24.162370,20.917404,31.333259,29.992059,20.694852,27.309389,30.417694,28.326464,30.665410,30.078723,29.635450,21.057867,24.955198,22.308936,29.613436,27.818021,30.834030,24.693961,25.661258,28.274959,24.497539,28.510747,24.979399,25.274082,30.849659,26.511925,27.730823,30.160960,24.762176,25.855345,25.125865,31.049164,31.120057,30.798940,24.405046,24.229981,30.345418,27.226045,29.868328,25.443641,29.101492,25.797535,25.011438
Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),23.945912,24.389217,23.195728,24.529949,25.112742,23.977449,24.779502,26.284466,24.125379,24.132324,24.355903,18.269999,24.936516,24.129222,24.700338,21.876178,26.447499,24.182979,22.155918,20.208177,26.640282,21.525653,0.000000,25.237404,20.822562,23.827187,19.849854,26.519388,27.061527,24.301025,17.845571,19.597560,21.985614,22.227972,22.642906,26.012488,22.339658,15.819847,21.797279,22.882087,27.402387,21.419458,17.472916,26.403764,20.161893,23.640423,22.503754,22.684954,23.094951,16.396681,27.114301,26.041575,19.232014,22.683402,26.515532,25.368368,21.765626,21.311470,21.800124,19.969932,28.501037,22.717525,27.542910,23.643908,26.322346,23.081249,25.263895,28.254801,24.072714,21.346520,22.910870,24.213092,27.466345,27.950540,26.857259,26.077517,28.550625,26.210966,20.572335,22.688578,28.707001,28.028043,28.589043,25.350915,21.806226,28.693016,27.538782,21.824268,25.698313,24.082190,22.815096,28.115783,27.867813,27.530935,21.951224,23.203607,20.495406,27.488993,26.110100,28.358466,22.894848,25.313173,21.442447,22.665187,24.112161,23.082252,23.420163,28.413686,24.963792,19.892380,28.034253,23.076540,24.064476,23.388357,25.742926,22.787672,24.891609,22.886281,22.774324,28.276899,26.948307,23.802959,25.314979,23.339927,25.652515,23.533942
WinMart+,28.475668,30.573318,23.529258,24.582160,29.581628,24.229982,23.199374,27.449089,22.442654,27.074678,23.679899,26.479119,24.455184,25.775649,26.428961,25.076755,27.459775,22.999857,19.375315,24.220088,26.290789,28.292834,24.378950,0.000000,27.371595,23.358030,27.086341,27.071601,30.702029,25.266410,25.425772,26.911114,26.811204,23.285108,26.412360,23.190841,25.314836,25.164966,25.555409,25.957957,27.360524,28.021108,25.320699,26.863166,25.029179,23.187767,28.190307,27.832189,22.501368,23.467173,26.970580,19.122159,24.217281,24.246679,24.995953,25.783462,24.594984,25.393075,19.407003,25.498233,29.954564,20.732765,26.679881,25.502825,25.021064,26.811330,23.705223,31.442372,22.468923,26.042742,28.971444,27.100805,28.343363,29.077954,26.472882,19.370355,31.383366,29.129827,25.586842,25.715548,30.013121,28.290430,30.956937,28.817246,25.303638,29.969457,27.217154,26.656960,28.444663,28.451006,25.150212,28.692251,27.855363,27.473968,25.664221,26.614665,26.419130,27.106855,26.678295,29.271005,25.778343,29.637196,26.165650,25.652197,26.004695,26.733282,26.973097,29.443006,23.291470,24.226156,28.609374,29.024000,27.884685,26.783678,30.348329,26.347037,30.033144,25.096598,25.235727,29.039172,26.894304,28.650157,25.198562,27.483490,25.554698,28.418433
WinMart+,25.650672,26.283814,24.705521,25.700772,24.653289,25.655407,23.498890,28.138663,24.137246,28.194462,24.998907,19.842256,26.404130,24.420225,24.659566,17.045628,28.067606,24.820607,19.323596,17.791285,26.498354,28.965940,20.567526,26.627860,0.000000,20.606782,19.760927,27.620030,28.676242,24.944283,19.579637,27.437835,27.294665,20.877385,26.949997,25.496131,17.303346,20.433407,23.471786,26.322663,26.908780,28.639627,19.455843,27.406304,25.340012,23.904086,28.781849,24.888436,19.028446,18.325417,26.757195,23.589517,24.474266,24.146954,25.933923,26.067362,22.679636,25.947328,24.187504,17.840034,29.908342,17.505245,26.796484,26.235055,25.056400,24.689698,25.080651,32.209066,20.330899,26.380334,24.580646,26.629709,28.345659,28.988334,25.130636,26.233092,32.083332,20.458366,19.200237,20.042070,26.906564,25.917091,28.419630,29.305653,23.810047,29.771702,25.262705,25.026327,26.388710,24.490348,22.317265,26.191927,26.005535,23.459737,24.116901,21.414130,17.432243,25.510988,26.842631,24.786013,23.062009,29.493308,19.305605,20.456739,23.026695,20.916897,21.473919,26.740947,25.162209,20.758084,24.136148,21.341673,22.540411,21.657126,25.150350,24.296068,23.891095,21.390666,21.216733,25.864910,26.955401,22.456650,25.313855,21.980560,25.659170,22.331434
Trường Mầm non Sao Mai,23.407000,24.129646,21.907242,22.833050,20.971969,21.152981,21.795967,25.487356,20.037897,24.776464,22.242636,25.116057,20.292439,21.777454,22.052016,23.152808,25.956444,18.125405,13.360175,22.870142,24.111961,27.205599,23.192042,20.969131,25.627327,0.000000,25.443505,25.882100,27.005680,18.015412,24.033704,25.834929,25.838163,17.267734,25.401681,23.192803,23.920031,23.999006,17.302317,25.055177,25.090812,26.971756,23.950032,25.749122,24.111389,17.444156,27.222240,26.967019,16.406040,22.330731,24.828886,20.116750,23.311907,18.216559,24.133682,24.655827,18.608844,24.509147,15.941460,24.529026,28.743051,16.186844,20.008358,20.386250,21.037975,18.511307,23.356614,30.505371,17.593297,25.221473,28.093838,19.720407,27.260827,27.816760,21.188512,19.127424,30.516619,28.500614,17.367278,18.402906,23.653061,22.757638,26.970162,28.079341,24.768710,28.782695,21.996320,25.985027,25.185885,23.491457,21.862470,23.087911,23.382529,23.158315,25.111842,23.488467,16.427854,21.433114,25.681854,23.856936,22.439270,28.556516,18.039378,22.621952,22.399230,23.326510,23.537504,24.144012,23.014028,19.392652,24.193104,25.338596,24.444530,23.691225,25.911771,23.896660,25.781489,22.475644,23.023823,24.764557,26.454208,25.018461,24.819554,24.279543,25.175307,25.319911
KFC,24.833406,25.946621,23.850691,25.382632,26.530973,25.300280,21.820997,27.901454,24.661302,27.028578,25.399435,26.663654,27.153388,24.734602,25.871229,20.239849,27.749374,25.416936,21.692442,22.987709,28.042517,31.697587,24.809967,27.114558,18.051680,24.655349,0.000000,27.364857,28.399844,25.430079,18.995543,27.892285,27.575883,20.546065,28.210379,27.247180,19.938647,20.918221,20.454495,26.295094,28.692736,30.937561,18.481131,27.167893,26.053114,24.313996,30.895536,29.602289,22.211068,16.734270,28.523089,27.063926,24.759702,21.762065,27.468377,25.888001,20.721707,23.610675,21.689295,16.869213,29.654089,22.009712,25.722865,23.543538,25.358234,23.120038,26.459151,36.598302,24.822340,26.717054,27.959842,24.796227,31.644900,28.774616,28.038652,23.457936,35.907359,20.307467,19.319072,22.413845,27.482842,24.454966,30.211050,30.983617,25.869934,30.952637,26.162877,27.766538,27.595823,24.540296,22.518102,24.742735,26.645200,23.726372,26.365797,23.677780,19.773970,25.147377,29.018608,27.348683,22.933277,31.891912,21.223693,22.751329,24.725417,23.302576,23.737918,27.507273,25.583675,21.495797,25.646700,23.392488,24.776693,23.731376,26.981688,25.655918,25.924936,23.162167,22.805172,24.035736,28.212386,24.298908,26.245883,23.606840,26.612883,24.035513
Trường Đại học Công nghệ và Quản lý Hữu ,25.706223,27.205291,23.603818,22.552679,26.880413,24.720708,30.148129,23.447604,24.814766,26.562618,24.506452,28.085267,25.427457,19.417274,25.637889,25.715069,21.595654,25.808819,22.070610,27.891404,28.175576,29.551882,25.974089,27.063124,26.545187,25.152082,26.447884,0.000000,19.653121,25.736208,25.366001,28.218488,20.190004,24.294641,18.999923,27.173919,25.337535,25.160587,25.985250,26.074943,25.283221,28.986629,25.323716,12.016054,26.230716,24.686365,29.061438,22.891361,24.006306,23.998956,28.469564,27.011022,25.433844,25.131297,24.368963,17.994465,25.327260,19.297051,22.287240,26.198535,23.725082,24.977718,28.844695,25.828815,27.217909,24.266316,24.300292,31.672284,23.423395,27.058966,26.074400,28.329291,23.408822,23.086192,27.964260,26.899775,31.549378,29.477729,22.861601,27.104893,30.014181,29.190708,30.121223,29.555521,22.357914,25.959115,28.634322,23.581416,20.481125,29.160202,27.315808,29.296241,28.886638,28.495178,22.587461,27.527362,27.436067,28.453538,21.235966,29.525141,27.312297,26.034556,27.104566,27.016705,27.492632,27.759205,27.928637,29.574990,25.528737,25.539871,29.042596,29.129534,28.389209,27.684828,29.987494,27.100679,29.764777,26.484959,26.530446,29.274820,25.313854,28.929288,23.567694,28.221852,23.997072,28.651069
Không có tên,27.859306,29.773630,25.633427,25.238450,30.247416,26.845783,33.379496,27.796969,26.873836,28.836486,27.244603,30.036862,27.977905,21.374543,28.034097,27.661169,26.615313,28.272179,23.239503,29.607022,26.969426,31.317171,27.362609,29.944246,28.483285,27.213380,28.398123,20.552432,0.000000,27.811380,26.967598,31.032267,23.810205,25.760342,22.568649,28.448441,26.958578,26.731224,27.845725,28.089634,28.154607,30.938569,26.934941,21.335042,28.366946,27.825405,30.913449,26.655258,25.212587,25.252820,29.516518,26.247465,27.436610,26.540403,26.171706,21.469235,26.791180,21.733221,27.650531,27.705001,30.312227,26.214204,30.579608,27.303836,27.503783,29.161994,26.420167,33.915255,24.721279,28.584400,24.981408,29.551177,26.589814,27.631998,28.666604,27.269193,33.650856,30.971230,28.018751,27.791027,31.847955,30.753787,31.667171,30.956978,23.740897,29.813996,30.058524,25.521513,23.111299,30.612725,27.949810,30.899563,30.134051,29.732983,24.182086,28.466477,28.343723,29.606657,23.927274,31.132404,28.221755,29.178964,27.902141,27.861849,28.481861,28.758846,28.948979,31.172002,25.405139,26.072509,30.396104,30.361033,29.489666,28.630049,31.478235,27.896529,31.198078,27.212580,27.124678,30.630384,26.133941,30.127795,24.261083,29.246343,24.687268,29.720423
