,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Trường Trung học cơ sở Tân Định,22.302479,24.484785,19.308977,19.369688,22.959982,21.076112,21.581371,23.622461,15.715812,23.777583,0.000000,25.246808,21.544509,14.636761,12.597051,22.865041,18.394174,22.275154,18.049825,25.111779,17.465433,27.019361,22.765039,24.341803,24.038710,21.648486,24.222503,23.858430,25.634848,22.566355,22.954413,25.492336,23.856673,21.672913,23.332127,16.537191,22.809213,22.626041,23.294599,24.380793,18.116580,26.820389,22.823832,23.680464,23.351452,21.620955,26.939419,25.250740,20.942466,21.329899,19.524132,18.771653,22.439256,22.322389,17.901665,22.006463,22.601913,21.994885,21.296404,24.058573,27.519551,22.584708,21.693203,23.347663,20.147216,23.181427,21.920923,30.439277,21.115949,24.361402,26.268702,23.199999,25.206578,26.034752,20.552231,20.528366,30.320351,27.673267,22.461210,22.764736,24.540433,23.559195,23.431792,27.309898,22.838602,27.151894,22.845813,24.356532,22.481096,23.993390,21.919533,23.895702,23.689527,23.526293,23.251942,23.528357,23.325257,23.180225,23.310644,24.488406,22.557162,23.906598,23.295920,22.657498,22.654679,23.398703,23.556834,24.705292,19.414362,21.846022,24.464262,25.251687,24.407232,23.567729,25.984955,23.566034,25.849259,22.346729,22.539477,24.874720,24.502674,24.898820,22.768045,24.075549,23.191405,25.020956
Trường Tiểu học Hoàng Liệt,25.770699,27.614696,24.103366,25.345275,26.774099,23.716651,26.504934,27.830847,23.164494,24.530233,25.251459,0.000000,24.892381,24.491320,25.579236,20.768099,27.324233,23.668431,20.760980,16.935046,27.737102,24.216299,16.287334,24.928899,19.376646,23.073412,21.548695,26.681671,27.690871,23.650794,14.173771,21.087244,21.978817,21.272259,22.625924,26.684572,21.472210,17.378971,20.653809,23.399243,27.979478,23.930500,20.083989,26.375166,20.660295,22.750048,24.608169,23.029464,22.114993,20.807513,27.777425,26.292731,19.484920,21.638408,26.738652,24.402062,20.530720,20.661807,20.568923,20.775810,28.753643,21.737581,28.054051,22.880796,26.314092,22.325300,25.538551,31.253713,23.885107,21.714836,22.585355,23.554981,26.741339,27.554671,27.134508,26.055369,30.903273,26.809268,19.192006,21.647450,28.961487,23.219001,29.182835,26.243799,21.395638,28.238590,27.729882,21.857613,24.427867,23.324758,21.663610,23.428032,27.789585,22.579003,21.665945,22.522478,19.359423,27.401405,25.161883,28.529607,21.969148,21.959749,20.418826,21.808899,23.371536,22.290243,22.631857,28.574818,24.557965,21.345238,24.119005,22.262096,23.437015,22.571084,25.209944,24.568258,24.340210,21.996016,21.705821,28.177119,25.722860,22.992391,23.937700,22.382582,24.330782,22.710152
WinMart+,22.352206,23.220762,20.364720,21.514406,19.394433,18.864901,19.847917,25.682417,17.851085,24.376338,20.890976,23.862843,0.000000,20.078634,20.765691,21.754564,25.494864,18.197496,13.907156,21.145373,23.104888,26.128919,21.452446,22.991924,26.178290,18.342291,25.042561,24.852105,26.535746,20.168447,22.876412,24.504417,24.610855,18.107133,24.152949,22.219377,22.628802,22.648891,19.370625,23.516933,24.283995,25.954057,22.666591,24.594848,22.422239,19.584682,26.159505,25.845219,16.972780,20.638588,24.132258,19.824562,21.485180,19.109402,22.999817,22.697828,19.572791,22.706284,17.025168,23.249791,28.076386,16.209713,21.988407,21.211848,21.909479,19.150136,22.387357,30.127239,18.142749,23.594193,26.610751,20.065957,25.705449,26.594643,22.092869,19.781158,30.034698,27.228099,17.384483,18.133561,24.833520,23.802201,26.540375,26.773081,23.209040,27.592166,23.093638,24.756091,23.034216,24.213009,22.051198,24.159034,23.869558,23.734708,23.633468,19.410268,16.287043,21.978945,23.845923,24.742576,22.719312,24.296433,17.755395,18.580561,22.833506,18.899384,23.731292,24.960501,22.950679,18.915129,24.684606,25.436994,20.208610,19.520782,26.206210,21.830869,26.060392,22.481620,19.217698,25.086673,24.678361,25.080604,22.939724,24.203525,23.358283,25.177438
WinMart+,20.398027,22.033270,17.711352,12.325846,19.878100,19.374481,20.401833,15.191010,19.648416,21.769139,13.956215,23.422727,19.450841,0.000000,14.923996,21.247613,14.590744,20.212478,17.259911,23.553805,16.798002,25.322244,21.609327,22.230503,22.395245,19.980416,22.536712,18.868413,20.043494,20.835136,21.661995,24.061320,20.201861,20.552017,19.504896,21.200881,21.518352,21.390652,21.754753,23.327290,20.332346,25.039822,21.545783,19.214165,22.400782,20.326018,25.269140,21.907237,20.030466,20.393786,22.628894,20.473151,21.592710,21.207374,19.745976,19.093816,21.436407,19.034918,18.370471,22.853992,23.183751,21.636976,24.331351,22.170752,22.253560,24.585648,20.915784,28.341726,20.156324,23.412056,24.126159,24.718134,22.385444,22.521512,22.809438,22.308017,28.394791,26.419710,23.779081,23.859168,26.211870,25.303318,25.264456,26.081556,21.209756,23.924185,24.694216,22.369944,20.064382,25.488266,23.521981,25.558145,25.180274,24.937341,21.468945,24.559374,24.379009,24.718195,20.824317,25.958344,23.864329,21.219648,24.189992,23.820625,24.027948,24.545074,24.687438,26.094366,21.124785,22.676654,25.690606,26.146098,25.377288,24.580895,26.926744,24.347293,26.770415,23.397667,23.471833,25.980120,23.627538,25.834053,22.041905,25.049041,22.469506,25.789671
Cục Dự trữ Nhà nước khu vực Hà Nội,22.721356,25.581819,21.135075,22.373057,22.633137,20.549361,21.989187,26.593451,17.229541,24.766261,15.715565,26.271730,21.071191,15.741247,0.000000,23.521214,26.133333,21.989403,17.385122,25.966259,18.351827,28.102805,23.275576,24.496352,24.092920,21.310092,25.041210,25.336779,27.005000,17.120135,23.469541,26.311503,24.986621,21.482196,24.554594,19.809306,23.275962,23.044010,23.239295,24.909959,23.304609,27.816959,23.289058,25.046094,23.782717,17.424867,27.861387,26.161232,20.686694,21.579435,23.036198,21.253029,22.782868,22.183552,21.616610,23.033563,22.487707,23.044884,22.907216,24.559415,28.425910,22.883180,24.757114,23.303110,22.261346,24.964616,21.085667,31.752493,20.959963,24.839888,26.811560,25.152147,25.979454,26.913959,23.159495,22.421633,31.523494,28.279146,23.847792,23.950125,27.161940,25.925832,26.916867,28.020562,23.395498,27.866587,25.166459,24.098163,23.306571,26.094701,23.440732,26.297810,25.618097,25.415122,23.820325,24.919667,24.703925,25.045551,24.121794,26.770801,24.065117,24.537193,24.470241,24.043180,24.303504,24.911171,25.080903,26.933078,20.820907,22.719464,26.356023,26.800778,25.895020,24.942012,27.806754,24.646932,27.599721,23.564717,23.535650,26.662618,24.775525,26.440290,23.027877,25.427419,23.441525,26.336254
Trường Mầm Non Đại Từ,19.907026,19.455912,19.578747,22.379681,21.639449,18.729930,16.530034,24.630049,20.613189,15.998129,21.150715,18.986234,21.649967,20.524119,21.715783,0.000000,24.685680,20.922962,17.909184,15.710257,23.391761,24.213508,19.657383,22.954198,16.490805,20.554956,20.949529,24.333216,25.466632,21.433126,18.958076,22.519687,23.331982,18.946043,23.927113,23.131745,18.305797,19.886044,18.908854,21.936284,24.495804,24.119023,18.633550,24.171443,20.772557,20.785407,24.552402,24.642940,20.403137,16.819476,24.406781,20.733353,19.842245,20.048120,23.504925,22.704379,19.145464,22.743625,18.663199,16.403776,26.596353,20.313746,22.287258,21.724637,22.155352,21.408790,22.972130,29.160818,22.872958,22.227676,23.775714,22.984401,25.056721,25.630645,24.235315,20.546166,29.170389,19.110211,17.878613,20.743842,24.245421,23.535739,26.137350,25.717874,22.754272,26.405497,23.015783,24.324614,22.931107,22.753726,20.785070,23.778549,23.609400,22.015861,23.177933,21.929532,18.329462,22.186689,24.741031,24.221237,21.279610,24.135817,19.687231,21.079792,22.927420,21.589732,21.998934,24.394105,22.902780,20.107281,23.776657,21.679322,22.946254,22.005950,25.010952,23.632873,24.011872,21.484977,21.133647,24.575772,25.293764,22.537850,23.536876,21.907106,23.932650,22.294611
WinMart+,25.173841,27.467239,22.343024,20.903541,27.715122,24.033624,23.759290,23.089637,24.081114,26.380604,17.787052,27.479606,25.107989,15.183380,25.321196,25.110585,0.000000,25.485805,20.293035,27.053619,28.686626,28.840510,24.642346,26.958890,26.042246,24.409777,26.215719,20.303299,23.223780,25.131649,24.631729,27.257969,21.714431,23.318229,20.749882,27.014523,24.519035,24.286714,25.330672,25.830279,21.700074,28.580657,24.505292,20.646867,24.799151,23.697004,28.565427,24.069793,22.622753,22.818000,28.578943,26.363592,23.850165,24.004645,20.854847,19.915268,24.285740,19.797712,20.854985,25.419455,27.525838,23.873166,28.858099,24.882261,26.325062,23.355621,21.946051,31.852351,22.540567,25.674105,25.923215,27.846915,24.363676,25.302929,27.555946,26.105893,31.607906,28.723648,21.584338,26.082899,29.918664,28.905445,30.443211,28.547494,21.925122,27.087195,28.311157,23.593330,21.047501,28.750785,26.197519,29.104097,28.281311,27.974862,22.362067,26.953669,26.775735,27.807929,21.999678,29.303818,26.561090,23.709045,26.307037,26.297306,26.854939,27.118493,27.254002,29.352387,24.155852,24.508107,28.606054,28.581593,27.811806,26.948225,29.605251,26.309280,29.386843,25.662132,25.446136,28.763353,24.179100,28.299064,22.362245,27.435520,22.819528,27.956170
Cà Phê Parkland,22.258331,23.267394,20.541146,21.577422,19.810249,19.938467,20.280518,25.022236,18.609528,24.292225,21.030384,23.869500,18.783179,20.279894,20.878818,22.122816,25.053300,0.000000,15.433126,21.452084,22.978198,25.892193,21.680094,21.055770,24.873231,12.554418,24.849259,24.559519,26.063809,16.771765,22.976057,24.444442,24.400969,17.924141,23.974049,21.344599,22.782304,22.777708,18.759918,23.545528,23.537806,25.756362,22.809812,24.349173,22.526896,17.421810,25.963462,25.564671,17.000076,20.937157,23.378018,19.047613,21.645788,18.720393,22.335604,22.613395,19.088599,22.633053,15.301032,23.278132,27.523442,16.339632,20.503548,20.486776,20.905342,18.806599,21.802786,29.542961,17.970318,23.613174,26.365532,22.715332,25.446151,26.220940,21.117162,18.680312,29.506872,27.042310,17.354572,18.038391,24.152280,23.026469,25.902151,26.573676,23.164719,27.165170,22.198763,24.618836,22.933755,23.592621,21.360690,23.434121,23.267513,23.106157,23.569527,23.221548,22.999759,21.155723,23.717483,24.148126,22.098885,23.947998,23.017284,22.254061,22.181472,23.050219,23.228941,24.416170,22.417271,21.520501,24.186080,25.103060,24.183799,23.270836,25.901417,23.328693,25.750435,21.970731,22.217836,24.653237,24.615136,24.712562,22.920877,23.812906,23.329951,24.874524
Trường Mầm non Định Công (Cơ sở 3),19.901853,20.343524,18.532278,18.966787,17.449850,15.662621,18.603129,20.447939,16.620252,19.546579,18.675680,20.886541,14.014856,18.440418,18.707596,18.997115,21.223738,14.724047,0.000000,19.387237,19.961043,22.705458,19.785007,17.120572,17.226168,14.541307,20.878433,21.664684,22.380894,16.311398,20.287569,21.824860,22.030593,15.062441,21.640675,19.532594,13.991125,20.480963,14.507094,21.573727,21.073798,22.600029,20.182095,21.663782,20.796791,15.816116,22.941530,23.008085,14.228100,19.195619,20.907040,18.241727,20.151017,15.864091,20.556167,20.845836,16.216837,20.869778,14.875024,21.269863,23.955584,14.311326,17.491733,18.009082,18.388030,16.440810,20.257966,25.556077,15.697376,21.778402,24.324834,17.703326,23.133896,23.378625,18.471911,17.127946,25.802084,24.648621,15.444269,16.562991,20.127859,18.102273,22.776730,24.101498,21.992886,24.233305,19.056858,22.950578,21.283419,17.329112,16.663976,18.412145,20.167802,17.298026,22.216634,17.831547,14.866549,18.781487,21.926914,20.468542,17.354375,21.453342,16.422502,16.991272,17.310332,17.226919,17.660613,19.451382,20.189233,17.683136,20.933137,17.809248,18.539384,17.955720,22.347371,20.391744,19.720989,18.057268,17.994892,21.391890,23.791542,18.715748,22.344689,21.232022,22.733418,18.826023
Highlands Coffee,25.041416,26.349140,23.771712,24.881795,25.998601,20.724198,25.707351,26.967408,21.292742,20.220030,24.821523,14.752055,22.188721,24.206343,25.123933,17.464573,26.672073,21.569318,19.302741,0.000000,26.987220,23.729982,17.668209,22.927902,17.244125,21.254742,13.631615,26.218506,27.076493,21.855455,11.196376,21.321962,21.996964,18.787925,22.578945,26.158310,18.397712,13.624965,18.790431,23.243156,27.333683,23.533236,11.876848,25.966884,20.868573,21.291994,24.121294,22.922726,19.983926,11.955500,27.155400,25.884806,19.824159,19.711728,26.281188,24.187540,19.033778,20.748378,19.488921,20.943473,28.103849,19.884268,22.363737,20.961065,25.949785,20.753973,25.222413,29.454332,21.622990,21.771532,22.541371,22.128558,26.370940,27.078901,26.660421,25.728341,29.402056,26.285973,17.982486,20.349607,23.906039,21.965178,28.470800,25.702865,21.422722,27.724326,22.918469,21.857318,24.219807,21.966960,20.501424,22.175361,23.464843,21.407895,21.677904,21.301338,18.272948,22.277280,24.925160,23.897790,20.754704,21.746766,19.431801,20.575375,22.196017,20.981388,21.337638,22.708097,24.392029,18.267590,22.933158,21.118743,22.142447,21.377628,24.013052,21.346440,23.104767,20.993480,20.773175,21.729616,25.597349,21.879087,23.877540,21.394943,24.265941,21.712371
WinMart+,22.086310,24.295845,20.026577,20.194264,21.650625,20.226239,21.617583,23.455519,17.517213,23.816241,18.157039,25.314741,20.577835,17.114183,14.279847,22.907783,19.506911,21.407195,17.522139,25.188090,0.000000,27.084673,22.835147,24.258073,23.463967,20.955024,24.255268,23.726790,26.799043,24.710985,22.980552,25.566753,23.749373,21.226413,23.287138,18.867913,22.844631,22.663026,22.748733,24.441983,18.180769,26.898113,22.862577,23.584334,23.410648,22.422636,27.015252,24.998929,20.541014,21.394005,23.416267,21.112933,22.497045,21.905021,21.579202,22.049515,22.185068,22.056613,23.078483,24.081755,26.875812,22.637015,25.436742,26.121514,22.371859,25.286130,20.854230,30.469128,20.737017,24.423877,25.985395,25.543808,24.949015,25.638105,23.492409,22.542292,30.341990,27.719794,24.091504,24.169049,28.111826,26.616676,28.264535,27.369248,22.846282,26.647859,25.692474,24.235115,24.662677,26.714339,23.673817,26.998514,26.191721,25.834502,23.239992,25.143895,24.904866,25.532411,23.246857,27.485016,24.271392,23.497670,24.607355,24.191274,24.526744,25.162125,25.347046,27.639897,20.728022,22.743470,26.853984,27.216301,26.216883,25.157341,28.414641,24.781037,28.166673,23.642094,23.690722,27.181456,24.437755,26.823304,22.763155,25.763869,23.177146,26.637014
WinMart+,26.201029,29.646651,24.324783,25.809864,27.864565,23.680864,23.670309,29.113243,25.125348,24.094552,25.855002,24.155766,24.701536,25.001228,26.217809,22.881915,28.287357,25.872938,21.034151,24.279331,28.936688,0.000000,20.905351,26.831432,22.667447,25.076411,24.536199,27.430417,28.575515,25.541598,19.685708,18.764112,20.220828,24.136677,21.007898,27.467334,24.771644,20.745655,23.127779,21.178450,28.926280,20.446999,22.788135,27.078550,17.614699,24.378631,21.861241,21.099532,24.362453,19.628547,28.702888,26.862097,16.309408,23.854786,27.404704,24.769224,22.619828,19.178377,26.366102,18.734447,29.679191,23.845982,28.887347,24.684557,26.800929,23.952137,25.954518,29.818767,25.568080,19.536164,21.190264,27.925059,27.337613,28.345406,27.807721,26.477598,24.710150,25.733139,21.264408,23.190377,29.754601,28.878471,30.203310,22.608369,19.606821,29.074467,28.357592,19.566718,24.768862,28.723967,26.564850,29.037624,28.335297,28.021355,19.808593,23.749742,21.179438,27.903100,25.561381,29.202596,23.332238,21.046367,26.805774,23.223207,26.990348,23.673154,23.920451,29.236936,24.802949,26.197735,28.565753,23.479893,24.539759,23.784640,29.439960,29.539454,29.241719,23.120866,22.821877,28.693218,25.400825,28.257376,23.611064,27.466565,24.014004,23.702983
Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),22.575710,23.143893,21.793428,23.071572,23.826648,22.668678,23.119280,24.961785,22.786392,22.866348,23.000553,17.117161,23.589160,22.539833,23.390622,20.683710,24.964326,22.850122,20.724367,18.925740,25.127988,20.102290,0.000000,23.877149,19.691993,22.466668,18.918515,24.802668,25.569900,22.928206,16.918399,18.325436,20.574446,21.017241,21.199755,24.563615,21.122099,14.948905,20.584118,21.400034,25.814240,20.161859,16.523112,24.663497,18.794613,22.283221,21.179186,21.294867,21.672656,15.451243,25.636365,24.518478,17.874450,21.333219,24.872475,23.188006,20.491001,19.619866,20.509762,18.900351,26.734550,21.412114,26.093990,22.284989,24.726934,21.893337,23.979009,26.739162,22.934517,19.907697,21.341638,22.944617,25.388252,25.953503,25.331751,24.582171,27.058275,24.713041,19.389133,21.393425,27.170319,26.508965,27.086264,23.752833,20.468008,26.652646,26.074570,20.663551,23.331230,22.773091,21.425683,26.660892,26.289144,26.068096,20.677666,22.114270,19.485370,25.937568,24.017210,26.895995,21.662783,20.763786,20.357097,21.516631,22.858607,21.906226,22.197175,26.966509,23.386759,18.819144,26.589185,21.912660,22.872556,22.171277,24.443464,21.661123,23.666795,21.712845,21.480957,26.775219,25.169309,22.551089,23.516938,22.059780,23.904741,22.334507
WinMart+,26.514053,28.629243,21.844934,22.839055,27.686809,22.597305,21.417007,25.707943,20.910459,25.296105,22.057540,24.515899,22.806962,23.809103,24.670957,23.374257,25.562066,21.425869,17.911898,22.411158,24.457235,26.122379,22.488583,0.000000,25.510149,21.720426,25.433835,25.019652,28.592398,23.504071,23.746968,24.865706,24.787649,21.693942,24.426934,21.584377,23.582884,23.432507,23.784249,23.984714,25.417557,26.015300,23.588415,24.797294,23.061902,21.549188,26.167972,25.785968,20.841841,21.803594,25.120240,17.754523,22.245394,22.493916,23.144146,23.296980,22.833767,23.106335,18.008127,23.765639,27.733744,19.263837,24.890666,23.695146,23.190182,25.041930,22.154361,29.299891,21.076258,24.000032,26.667989,25.286449,25.889774,26.681163,24.607573,17.997733,29.285048,27.069205,23.769882,23.897284,27.968474,26.348622,28.876063,26.653879,23.434846,27.506216,25.371450,24.848481,25.525669,26.493484,23.300552,26.785055,25.892270,25.610230,23.829774,24.968558,24.724858,25.199828,24.246843,27.328407,24.013161,24.255365,24.453142,23.971564,24.267567,24.974122,25.164665,27.505392,21.537381,22.563263,26.709059,27.127110,26.086472,24.991087,28.362735,24.649607,28.104679,23.434584,23.450786,27.064082,24.811668,26.715657,23.123038,25.577644,23.522678,26.544216
WinMart+,23.889808,24.621575,22.943369,23.885065,23.083255,23.934311,21.699870,26.364619,22.495972,26.353129,23.293158,18.376661,24.634386,22.563970,23.028958,15.893320,26.136063,23.129270,17.869643,16.467659,24.658147,26.752208,18.978629,24.836494,0.000000,19.168255,18.563865,25.534672,26.714526,23.211984,18.294957,25.360567,25.242789,19.457175,24.932255,23.737826,16.124857,19.032998,21.852281,24.329612,25.006171,26.598344,18.130843,25.306901,23.355861,22.222290,26.725960,23.066272,17.630890,17.032023,24.929867,21.909683,22.488691,22.408877,24.020605,23.560485,21.062638,23.617991,22.451580,16.635277,27.700220,16.270486,25.010778,24.383736,23.230760,23.070865,23.450588,30.027913,19.079748,24.319276,22.633836,24.858264,25.900271,26.607729,23.367940,24.382542,29.951961,19.017707,17.842943,18.631379,25.084988,24.146554,26.521489,27.114900,22.059140,27.333854,23.560340,23.339186,23.687844,22.813291,20.683098,24.462272,24.181232,21.878384,22.400857,20.099256,16.321996,23.724539,24.404168,23.151854,21.491022,24.136731,18.050556,19.125479,21.498540,19.549668,20.043549,24.992921,23.275393,19.340108,22.543545,19.956301,21.096861,20.217140,23.515981,22.741607,22.367693,19.983523,19.723104,24.117019,24.876806,20.950198,23.236923,20.463656,23.627138,20.868559
Trường Mầm non Sao Mai,21.847493,22.665066,20.385628,21.262860,19.690929,19.788792,20.169211,23.948306,18.724237,23.224641,20.778377,23.310973,18.986981,20.165750,20.653862,21.649826,24.230338,16.936390,12.382333,21.215689,22.489627,25.182290,21.448004,19.616472,23.963279,0.000000,23.974832,23.982064,25.227562,16.804498,22.524659,23.933449,23.950288,16.140230,23.553666,21.649786,22.356092,22.416381,16.150710,23.211541,23.370642,25.107255,22.385075,23.831662,22.274776,16.254449,25.336351,25.050593,15.236313,20.802759,23.201123,18.727626,21.470080,16.944620,22.405087,22.334487,17.322233,22.359647,14.831725,22.942548,26.682919,15.080109,18.732376,18.991870,19.550620,17.350919,21.906141,28.527130,16.562197,23.305481,25.929380,18.465562,24.966920,25.592087,19.748719,17.819987,28.577629,26.556113,16.177618,17.147925,22.119965,21.267446,25.247044,26.041773,23.001648,26.488017,20.577786,24.308613,22.658808,21.948816,20.309779,21.630627,21.794278,21.664639,23.380609,22.115876,15.430013,19.980814,23.403442,22.353945,20.976065,23.376228,16.919748,21.216429,20.978499,21.870561,22.038880,22.637069,21.339604,18.124744,22.668189,23.768909,22.951775,22.186025,24.304939,22.439051,24.214579,21.063930,21.455093,23.164259,24.473674,23.414299,22.838426,22.669202,23.237983,23.736729
KFC,23.013309,24.164350,22.037953,23.470180,24.695592,23.481777,20.047458,25.982656,22.865767,25.120829,23.543409,24.565510,25.199118,22.734895,24.026411,18.772689,25.703883,23.560367,19.954321,21.164984,25.957094,29.119954,22.771904,25.153953,16.740298,22.812203,0.000000,25.163130,26.315475,23.537154,17.644727,25.641767,25.365429,19.045481,25.957434,25.231445,18.480607,19.379525,18.940373,24.172560,26.519690,28.576878,17.129435,24.950672,23.882870,22.480757,28.532912,27.285924,20.467878,15.468656,26.430992,24.999918,22.627332,20.085671,25.303201,23.274318,19.139449,21.375444,20.022896,15.642020,27.314784,20.345594,23.868549,21.762594,23.382013,21.471678,24.583954,33.929677,23.126788,24.494268,25.603888,23.009898,28.756917,26.266554,25.928482,21.683098,33.322237,18.773390,17.854394,20.721326,25.477973,22.658847,28.027614,28.509012,23.835086,28.261533,24.260035,25.746432,24.641067,22.733664,20.753762,22.967633,24.638935,21.999905,24.354097,22.061262,18.389518,23.256493,26.238288,25.388105,21.251832,26.082521,19.716104,21.134023,22.944100,21.640993,22.023319,25.545670,23.533123,19.915864,23.805958,21.732026,23.033861,22.019010,25.064842,23.852222,24.106362,21.502761,21.080629,22.281704,25.890567,22.534530,23.957536,21.854297,24.367740,22.318123
Trường Đại học Công nghệ và Quản lý Hữu ,24.177386,25.753089,22.122665,21.159497,25.440410,23.312151,28.064102,22.211271,23.376801,25.103860,23.081744,26.242801,23.989721,18.091974,24.213798,24.247885,20.329263,24.320010,20.587468,26.049106,26.503022,27.529405,24.174854,25.534468,25.034942,23.650165,25.139000,0.000000,18.518118,24.214301,23.981395,26.313873,18.840400,22.906823,17.738283,25.587889,23.888943,23.708067,24.469294,24.317967,23.749867,27.206648,23.878956,11.196184,24.395823,23.202581,27.272476,21.426826,22.463031,22.550230,26.840726,25.357974,23.583590,23.567314,22.792889,16.408719,23.775454,17.723459,20.907734,24.724473,22.190348,23.474618,27.249137,24.274054,25.494204,22.951577,22.998460,29.886903,22.252506,25.176597,24.232112,26.768003,21.586790,21.386742,26.299627,25.283898,29.814326,27.712565,21.484234,25.483474,28.325366,27.528619,28.455403,27.611616,20.924638,24.056689,27.033326,22.262516,18.550380,27.495032,25.577525,27.699913,27.170846,26.902742,21.214883,26.159677,26.008627,26.769211,19.487356,27.921218,25.767151,21.335684,25.658183,25.573386,25.987647,26.268477,26.393218,27.987143,23.845968,24.091355,27.465339,27.579920,26.904675,26.167541,28.390798,25.685923,28.217776,25.053562,24.950182,27.638813,23.587013,27.327475,21.842134,26.595609,22.309653,27.111370
Không có tên,25.962232,27.914307,23.820010,23.470408,28.347037,25.067485,30.843642,26.069341,25.064339,26.978883,25.403295,27.836714,26.127576,19.762793,26.205888,25.815146,24.801593,26.365659,21.505453,27.423157,25.114724,28.943343,25.265844,27.957534,26.581173,25.332318,26.706291,19.013877,0.000000,25.899260,25.223972,28.702984,22.035833,24.030017,20.893820,26.506659,25.145214,24.918263,25.944175,25.981275,26.183507,28.754853,25.123926,19.714746,26.164208,25.887279,28.726809,24.721958,23.378039,23.488247,27.525465,24.396729,25.228275,24.648521,24.258747,19.416483,24.899882,19.795174,25.685470,25.860576,28.095194,24.383796,28.571375,25.396554,25.519024,27.278454,24.729056,31.651111,23.225092,26.370390,23.019563,27.614149,24.312782,25.380940,26.676601,25.365189,31.448170,28.812620,26.058240,25.854974,29.722553,28.680884,29.582969,28.664434,22.011856,27.392550,28.062130,23.825752,20.758827,28.543359,25.923132,28.889433,28.042150,27.757696,22.478963,26.747674,26.566995,27.555114,21.768804,29.110539,26.326643,23.874784,26.116085,26.076498,26.619828,26.907698,27.049287,29.165430,23.518309,24.316925,28.420657,28.420625,27.630846,26.754820,29.464246,26.139930,29.240370,25.449633,25.235360,28.590633,24.137380,28.136553,22.287422,27.250087,22.749683,27.803272
