,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Trường Trung học cơ sở Tân Định,32.846327,36.353967,29.262151,29.500311,34.940056,32.191499,33.297209,36.118751,24.110183,36.457642,0.000000,39.027859,33.120175,22.697864,19.373502,35.204748,28.356569,34.329642,28.016789,38.954410,26.967114,42.018023,35.439587,37.542198,37.089413,33.466961,37.250686,37.108272,39.596736,34.894602,35.407147,39.678054,37.115624,33.485870,36.295287,25.574988,35.252562,34.983230,36.034918,37.975401,28.076177,41.591362,35.289602,36.928904,36.483698,33.505631,41.794977,39.248778,32.561612,33.068661,30.204939,29.123870,35.179496,34.663103,27.851126,35.070324,35.077184,34.812635,33.069706,37.217549,42.827662,35.030072,33.545165,36.217349,31.327557,35.828567,33.870927,47.106916,32.568180,38.099592,41.130771,35.884739,39.771267,40.896289,31.880029,31.856820,46.902632,42.941613,34.864370,35.325212,37.992555,36.488199,36.258982,42.575378,35.560108,42.653908,35.367581,37.707769,36.115012,37.172409,34.122605,36.968784,36.762141,36.427258,36.121900,36.308665,36.042457,35.972075,36.988743,37.890265,34.946866,42.136458,36.030672,35.045381,35.067590,36.199217,36.470646,38.222140,30.292555,33.857049,37.864337,39.059856,37.735793,36.489609,40.198053,36.436007,39.962143,34.587857,35.008008,38.541681,38.328461,38.568900,35.805500,37.342486,36.360219,38.724691
Trường Tiểu học Hoàng Liệt,37.898940,40.928226,36.416063,38.478599,40.629930,36.121014,40.729777,42.428104,35.432551,37.501832,38.691516,0.000000,38.152753,37.824274,39.221518,31.881230,41.995490,36.370521,32.095129,26.163555,42.691834,37.505530,25.251439,38.332851,29.807796,35.555762,33.042055,41.331705,42.647775,36.458803,21.800050,32.690309,34.056565,32.771717,35.055220,41.145865,33.090851,26.793862,31.856910,36.302084,43.219381,36.984137,30.965618,40.968589,32.151148,35.143030,38.047801,35.659613,34.251483,32.154289,42.851251,40.655753,30.426971,33.482291,41.435602,38.739201,31.754791,32.574433,31.828409,32.047141,44.571417,33.607799,43.257261,35.379507,40.764659,34.407179,39.348855,48.231186,36.735519,33.826902,35.224105,36.331383,42.028307,43.113463,41.960916,40.306254,47.670240,41.471407,29.695506,33.487488,44.712626,35.861971,45.033813,40.754065,33.187164,44.188423,42.809848,33.745780,39.100252,36.037147,33.599502,36.145490,42.995850,34.864954,33.550261,34.661303,29.832955,42.397997,39.776160,44.023514,33.944210,38.769124,31.495669,33.642163,36.080445,34.392293,34.945469,44.091465,38.173068,32.993525,37.231335,34.344667,36.140373,34.855050,38.897173,37.886443,37.531263,33.956866,33.615949,43.546205,40.087674,35.524146,37.505671,34.627604,38.005097,35.057734
WinMart+,33.123947,34.651393,30.977431,32.873232,29.598275,28.889224,30.701947,39.361502,27.450921,37.456265,32.176352,36.967037,0.000000,31.200568,31.994626,33.556822,39.379797,28.098236,21.627435,32.862757,35.740973,40.708104,33.457233,35.516629,40.456115,28.405956,38.573301,38.720848,41.058056,31.240257,35.339758,38.204857,38.353214,28.020073,37.634414,34.419444,35.027588,35.075273,30.013773,36.689405,37.695019,40.312765,35.098597,38.416354,35.088087,30.398240,40.649177,40.236052,26.430900,32.047093,37.388630,30.805369,33.736693,29.719810,35.837947,36.229169,30.422815,35.994847,26.477627,36.013132,43.760488,25.180253,34.045533,32.953822,34.118933,29.635900,34.635892,46.682711,28.018353,36.954492,41.728161,31.075834,40.618652,41.837498,34.319854,30.742021,46.517967,42.312117,27.023346,28.179496,38.492984,36.912409,41.118947,41.798190,36.188452,43.407966,35.793977,38.371972,37.056139,37.561202,34.375922,37.420445,37.093538,36.793051,36.765936,29.989329,25.196554,34.155258,37.891162,38.327990,35.239970,42.844265,27.493062,28.772401,35.384677,29.271811,36.782289,38.660679,35.858710,29.349211,38.248213,39.390619,31.279364,30.257280,40.585344,33.790703,40.333170,34.834816,29.888054,38.912321,38.654205,38.892600,36.123112,37.590076,36.670043,39.009092
WinMart+,30.084656,32.724168,26.780003,18.720045,30.172443,29.508626,31.332916,23.155425,30.046402,33.271155,21.376853,36.045682,29.800281,0.000000,22.871804,32.599839,22.412597,31.042451,26.659202,36.363022,25.839143,39.176389,33.465951,34.161180,34.428740,30.769090,34.535807,29.198443,30.848848,32.096540,33.295159,37.260233,31.272458,31.639950,30.191929,32.667289,33.138590,32.955627,33.531461,36.150292,31.384656,38.671116,33.195894,29.810782,34.819046,31.375691,39.041453,33.897459,31.000694,31.492295,34.883736,31.634482,33.679570,32.791702,30.577491,30.279631,33.131576,29.975820,28.405757,35.227028,35.911470,33.428007,37.490066,34.256904,34.449601,37.863784,32.203436,43.706146,30.979085,36.428599,37.583463,38.098025,35.142179,35.197336,35.246861,34.484200,43.768993,40.839237,36.766496,36.882357,40.438462,39.053172,38.959287,40.466655,32.875601,37.394029,38.095998,34.512061,32.082671,39.351496,36.455894,39.403803,38.931047,38.479159,33.221746,37.769695,37.541893,38.219455,32.882852,40.027640,36.846430,37.506326,37.286402,36.719666,37.067782,37.844899,38.092838,40.236103,32.807148,35.027069,39.629838,40.308832,39.105411,37.932508,41.517586,37.520059,41.250397,36.096061,36.326296,40.123520,36.780672,39.887379,34.496566,38.726318,35.058081,39.784321
Cục Dự trữ Nhà nước khu vực Hà Nội,33.827923,38.319901,32.238226,34.266965,34.613696,31.532972,34.077280,40.829217,26.541855,38.115938,24.245279,40.763204,32.505603,24.496388,0.000000,36.334865,40.423922,34.001405,27.073183,40.409818,28.427108,43.841293,36.348214,37.890374,37.282238,33.044895,38.617564,39.525630,41.837141,26.551909,36.296666,41.072443,38.986153,33.283613,38.306311,30.723238,36.072842,35.730061,36.051142,38.908415,36.217510,43.257099,36.104897,39.166552,37.260241,27.077218,43.343618,40.774664,32.251148,33.546267,35.731203,33.062517,35.815047,34.539690,33.720348,36.807417,34.992558,36.573090,35.664858,38.082414,44.353932,35.585952,38.369110,36.242275,34.704587,38.670901,32.653003,49.253880,32.400058,38.947236,42.088067,38.988810,41.095830,42.385007,36.014853,34.882393,48.868403,43.991587,37.109113,37.257382,42.145340,40.247740,41.739734,43.791005,36.516897,43.885294,39.044086,37.388039,37.533421,40.521794,36.579436,40.769175,39.851383,39.435030,37.094260,38.535743,38.251322,38.960038,38.368653,41.505728,37.364929,43.290680,37.923163,37.263305,37.694728,38.615832,38.906921,41.751211,32.562934,35.286711,40.872267,41.537339,40.114558,38.692250,43.099884,38.181246,42.751004,36.543037,36.638632,41.394256,38.843488,41.034651,36.296689,39.528553,36.835813,40.837603
Trường Mầm Non Đại Từ,29.656346,29.158607,29.859599,34.265678,33.087102,28.727905,25.603520,37.801404,31.734780,24.611325,32.609015,29.439521,33.377886,31.917435,33.487026,0.000000,38.156115,32.327805,27.868240,24.430222,36.205433,37.744369,30.673706,35.479223,25.498120,31.847722,32.288563,37.929171,39.420924,33.213144,29.301465,35.124284,36.374075,29.329176,37.295888,35.845328,28.345591,30.806818,29.307767,34.234077,38.035391,37.473631,28.861888,37.765715,32.515778,32.270468,38.161725,38.373932,31.780559,26.123062,37.822700,32.224805,31.164558,31.186380,36.632577,36.250747,29.764382,36.063346,29.030404,25.415556,41.460946,31.560865,34.517018,33.756012,34.507348,33.139546,35.549497,45.195879,35.332674,34.819682,37.288453,35.603676,39.600801,40.327419,37.652878,31.934955,45.188848,29.700629,27.794736,32.239580,37.588777,36.503223,40.502404,40.155106,35.483047,41.546238,35.679787,37.709984,36.897803,35.300649,32.405018,36.837550,36.692364,34.134226,36.060211,33.887951,28.361231,34.480759,39.318604,37.526448,33.010579,42.591778,30.489193,32.647626,35.535582,33.443828,34.102287,37.789147,35.786063,31.201537,36.846720,33.576625,35.522090,34.114121,38.739897,36.585334,37.168214,33.295227,32.869501,38.124952,39.620237,34.954142,37.065870,34.025055,37.573731,34.547028
WinMart+,37.516573,41.179013,34.064349,31.990070,42.363520,36.848502,36.777277,35.421885,37.052307,40.564116,27.405274,42.577226,38.688611,23.593901,39.025535,38.740102,0.000000,39.351220,31.552217,42.035219,44.363485,44.919552,38.420041,41.643382,40.241790,37.787896,40.380849,31.620654,35.922339,38.910578,38.046881,42.478066,33.822999,36.073504,32.315285,41.825999,37.940638,37.595226,39.227064,40.275631,33.664316,44.365912,37.930927,32.230256,38.784256,36.757611,44.358931,37.447446,35.205860,35.407167,44.256328,40.938057,37.425711,37.306671,32.472477,31.770329,37.720587,31.364281,32.409408,39.356995,42.869970,37.056283,44.662597,38.626171,40.963369,36.128114,33.938245,49.333466,34.795521,40.181523,40.619074,43.106296,38.470757,39.775358,42.771901,40.538452,48.931075,44.599824,33.524340,40.499347,46.352091,44.800122,47.142270,44.531735,34.158172,42.579570,43.858503,36.551084,33.838478,44.572512,40.805248,45.056842,43.912153,43.343476,34.758459,41.623306,41.401865,43.176652,34.930888,45.369908,41.175474,41.851179,40.713386,40.700653,41.594696,41.979835,42.220106,45.439514,37.709500,38.004990,44.301157,44.237207,43.025574,41.747994,45.825709,40.701696,45.458217,39.742413,39.541047,44.591935,37.840248,43.860456,35.184775,42.577224,35.794100,43.291554
Cà Phê Parkland,33.236774,34.938575,31.358808,33.060805,30.311245,30.598034,31.424693,38.420383,28.656800,37.383023,32.428656,37.016935,28.964313,31.541165,32.202167,34.154600,38.725055,0.000000,24.015531,33.358764,35.563749,40.360094,33.828816,32.545967,38.459961,19.450025,38.301287,38.278999,40.340904,25.986792,35.511565,38.122481,38.036389,27.745529,37.364485,33.070994,35.274185,35.280972,29.072206,36.740210,36.541802,40.010806,35.327090,38.037434,35.256403,27.043253,40.347391,39.801891,26.474873,32.511897,36.223091,29.598725,33.991287,29.114952,34.803035,36.100820,29.669463,35.882204,23.795253,36.062042,42.896690,25.380492,31.750551,31.825126,32.552906,29.107834,33.735736,45.782044,27.756241,36.981961,41.341140,35.182171,40.208242,41.247320,32.800243,29.027609,45.703639,42.017944,26.973234,28.027692,37.438759,35.707663,40.132023,41.481110,36.114040,42.731597,34.407927,38.160248,36.895895,36.595198,33.293885,36.298387,36.151464,35.818998,36.659791,35.879313,35.582250,32.869764,37.683796,37.407267,34.275927,42.276902,35.640751,34.460858,34.373918,35.700578,36.003251,37.817377,35.018343,33.389021,37.475232,38.873160,37.432077,36.069221,40.112880,36.108874,39.853232,34.042649,34.546546,38.238960,38.547381,38.320746,36.086907,36.975061,36.618188,38.538576
Trường Mầm non Định Công (Cơ sở 3),29.592850,30.419557,28.146827,28.912820,26.576424,23.925543,28.650863,31.251327,25.475677,29.942786,28.666141,32.207305,21.513945,28.509447,28.723472,29.198016,32.656013,22.649944,0.000000,29.975828,30.749741,35.184341,30.689374,26.345662,26.518258,22.422697,32.040364,33.570682,34.489483,25.158575,31.221455,33.841225,34.143617,23.215557,33.536285,30.130345,21.570357,31.588365,22.384247,33.472226,32.563204,34.939247,31.126598,33.651158,32.364354,24.438309,35.480050,35.635518,22.041747,29.670205,32.259672,28.212775,31.466413,24.552181,31.861098,33.097784,25.086669,32.903034,23.021034,32.813960,37.139169,22.129119,26.974690,27.849888,28.489371,25.341650,31.217113,39.442612,24.146904,33.920062,37.930437,27.308195,36.354275,36.573182,28.566509,26.497316,39.803772,38.130718,23.897655,25.623029,31.075832,27.959966,35.149509,37.422293,34.114599,37.912451,29.420751,35.433655,34.065978,26.773661,25.845351,28.407111,31.203185,26.710261,34.402657,27.443328,22.909896,29.059922,34.655703,31.584323,26.813243,37.938926,25.331024,26.210087,26.722494,26.579321,27.268497,30.013044,31.374625,27.331549,32.312225,27.474213,28.587383,27.726562,34.479186,31.444957,30.407789,27.875058,27.867111,33.058002,37.065037,28.914731,34.998516,32.845100,35.497763,29.059950
Highlands Coffee,37.303361,39.464681,36.149598,37.972758,39.640798,31.690576,39.636137,41.256823,32.668702,31.003646,38.134085,22.766794,34.091305,37.460512,38.608124,26.864986,41.072572,33.206820,29.888674,0.000000,41.605595,36.805597,27.430995,35.309345,26.566090,32.799073,20.935429,40.662979,41.756072,33.733955,17.243197,33.090068,34.120562,28.978226,35.017509,40.379153,28.383851,21.028670,29.013176,36.092618,42.264226,36.406032,18.329821,40.368684,32.503021,32.920967,37.328745,35.525839,30.977985,18.491127,41.927918,40.058762,30.981015,30.525953,40.759443,38.434506,29.462496,32.737918,30.180075,32.330570,43.596351,30.765019,34.509245,32.434402,40.228787,32.009395,38.890848,45.486293,33.282407,33.935201,35.176279,34.154672,41.473034,42.394258,41.253970,39.825396,45.384005,40.687050,27.841075,31.498907,36.930316,33.945860,43.961915,39.932878,33.248440,43.406216,35.402506,33.764801,38.794165,33.958185,31.814388,34.232360,36.324219,33.074712,33.586618,32.801828,28.174909,34.487439,39.422927,36.896067,32.084259,38.454900,29.989049,31.755996,34.283119,32.389495,32.963537,35.056823,37.928834,28.249786,35.418197,32.597017,34.161329,33.027851,37.068579,32.934427,35.643905,32.424526,32.185939,33.597143,39.905644,33.819245,37.425185,33.113952,37.916745,33.532539
WinMart+,33.059131,36.556958,30.594208,30.952513,33.144936,31.050736,33.492479,36.023711,26.977864,36.655144,27.997989,39.245732,31.731767,26.607580,22.023486,35.363981,30.144710,33.072451,27.253514,39.149331,0.000000,42.197481,35.612613,37.487734,36.272856,32.448372,37.379340,36.960546,41.467381,38.268547,35.509859,39.849919,36.998965,32.847798,36.272313,29.221165,35.359999,35.091676,35.238283,38.115950,28.208482,41.759347,35.397214,36.819822,36.616922,34.784465,41.955583,38.896086,31.968547,33.200094,36.268863,32.786913,35.305454,34.045358,33.601749,35.180856,34.459126,34.946755,35.865717,37.291760,41.858146,35.138180,39.373593,40.550502,34.812068,39.120332,32.254815,47.197478,32.017017,38.225117,40.716846,39.546364,39.396631,40.302798,36.464025,35.004090,46.976806,43.040193,37.417481,37.526665,43.557099,41.256654,43.772983,42.692008,35.591782,41.888277,39.805238,37.548607,39.654134,41.418545,36.872369,41.800726,40.665645,40.030296,36.121094,38.832550,38.512545,39.641338,36.911319,42.557077,37.628306,41.511241,38.085666,37.443794,37.991101,38.954037,39.268446,42.791376,32.355910,35.270387,41.590368,42.126862,40.561006,38.975856,43.985617,38.340054,43.573750,36.616227,36.810623,42.141649,38.242220,41.575276,35.813498,39.984564,36.352465,41.250893
WinMart+,39.049558,44.411408,36.973732,39.364030,42.457765,36.184161,36.448266,44.502998,38.514390,36.911777,39.684975,37.243426,37.916722,38.639583,40.250901,35.164378,43.517443,39.793799,32.531276,37.530322,44.567303,0.000000,32.409592,41.279289,34.886077,38.657065,37.646512,42.488929,44.023454,39.383696,30.287537,29.082571,31.328367,37.190860,32.544762,42.357393,38.179606,31.986979,35.674884,32.844223,44.682351,31.600332,35.135106,42.037090,27.396014,37.655946,33.797722,32.668023,37.728285,30.329019,44.274272,41.530818,25.452588,36.906036,42.460789,39.306706,34.979336,30.219386,40.790174,28.892627,45.995743,36.859045,44.533371,38.159457,41.508764,36.907333,39.982317,46.005914,39.318594,30.409160,33.022396,43.060984,42.935023,44.316139,42.988385,40.946370,38.106014,39.793853,32.891378,35.862526,45.922585,44.588596,46.594159,35.090937,30.402226,45.458719,43.764185,30.198652,39.624502,44.362899,41.186030,44.784965,43.823767,43.253124,30.662587,36.539542,32.627256,43.157885,40.376852,45.045871,36.036512,37.249313,41.332417,35.810795,41.651222,36.512510,36.920933,45.096334,38.530383,40.477627,44.078607,36.209879,37.827016,36.714663,45.406675,45.535755,45.072644,35.679561,35.329714,44.325809,39.548021,43.640890,36.959848,42.474684,37.474550,36.575425
Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),33.656950,34.676327,33.122103,35.180838,36.297965,34.629138,35.587711,38.147061,34.918731,35.020079,35.292723,26.382001,36.197920,34.822597,35.899150,31.775982,38.392609,35.133077,32.040487,29.244361,38.688305,31.122458,0.000000,36.721801,30.296473,34.621956,29.017949,38.404506,39.379660,35.341917,26.021325,28.392391,31.864796,32.373507,32.830330,37.866901,32.543941,23.041557,31.740751,33.176269,39.861874,31.149237,25.467335,38.272551,29.215715,34.407855,32.732305,32.959324,33.551491,23.866609,39.531405,37.894971,27.880581,32.993953,38.524491,36.779537,31.676843,30.899447,31.719451,29.139057,41.418398,33.086158,40.214233,34.438814,38.284051,33.724359,36.927539,41.241526,35.257915,30.971681,33.241308,35.369857,39.853409,40.555842,39.148032,38.002853,41.713853,38.204063,29.981098,33.073058,41.920837,40.917160,41.772484,36.855443,31.727452,41.651258,40.228230,31.881530,37.307610,35.160998,33.207717,41.106581,40.646425,40.225674,31.997860,34.013070,30.008417,40.105403,37.919435,41.475197,33.447791,36.764999,31.379504,33.169135,35.264438,33.777055,34.250706,41.581812,36.319209,29.068330,41.016368,33.782887,35.246648,34.214048,37.689193,33.381306,36.468864,33.496884,33.244011,41.350687,39.169138,34.817814,36.794840,34.103451,37.286052,34.453621
WinMart+,39.875128,43.248092,33.488770,35.120055,42.503471,34.782394,33.274703,39.582413,32.286530,39.025273,34.098378,38.107257,35.248592,37.110768,38.133637,36.165412,39.599066,33.177901,27.928829,34.919615,37.931257,40.797169,35.156852,0.000000,39.518973,33.715947,39.277754,39.067594,44.339724,36.486983,36.767777,38.848759,38.707731,33.641060,38.137218,33.503519,36.578255,36.361104,36.924782,37.489844,39.529533,40.483645,36.595215,38.802973,36.154861,33.507684,40.734599,40.213947,32.512098,33.914725,38.987206,27.635674,34.991212,35.041770,36.121923,37.256976,35.548981,36.694606,28.050792,36.871544,43.293664,29.971275,38.600790,36.868574,36.168272,38.815373,34.330013,45.470234,32.602142,37.646506,41.880750,39.220021,40.974490,42.037020,38.281449,28.010492,45.423495,42.124950,37.001315,37.188512,43.413740,40.919027,44.801100,41.668874,36.590261,43.334044,39.378661,38.568018,41.131032,41.154331,36.371493,41.544549,40.289926,39.753342,37.119713,38.631457,38.302602,39.211226,38.583421,42.389506,37.295049,42.864330,37.913656,37.168886,37.655198,38.730442,39.053451,42.657021,33.691639,35.053260,41.437175,42.061195,40.428822,38.784341,43.980340,38.201951,43.552076,36.356263,36.515155,42.030099,38.909135,41.477855,36.456366,39.771134,36.972028,41.176190
WinMart+,35.945587,37.208822,35.176543,36.729492,35.438068,36.838953,33.711946,40.592668,34.730651,40.653738,36.003639,28.560663,38.069275,35.164938,35.592196,24.586482,40.481258,35.809186,27.858168,25.654287,38.235581,41.773214,29.664199,38.455336,0.000000,29.748170,28.664767,39.863830,41.418761,36.025839,28.322181,39.613708,39.410194,30.165752,38.917821,36.837835,25.004772,29.527459,33.917628,38.020520,38.880783,41.381386,28.121645,39.591456,36.607467,34.546104,41.593320,35.964007,27.496675,26.486304,38.682230,34.095067,35.365753,34.900765,37.480735,37.670562,32.783438,37.498821,34.963508,25.804220,43.230623,25.307740,38.779834,37.930409,36.222477,35.753555,36.331927,46.591296,29.508541,38.138001,35.536695,38.548710,40.981558,41.911270,36.343723,37.937723,46.449189,29.587708,27.768075,28.986384,38.930455,37.489575,41.140184,42.378933,34.433554,43.051969,36.560667,36.218484,38.161613,35.428430,32.277482,37.934608,37.617741,33.954093,34.884914,31.091883,25.280540,36.906157,38.824702,35.904365,33.369852,42.660213,27.981385,29.649221,33.352249,30.312355,31.100019,38.753252,36.401294,30.038171,34.968085,30.936902,32.689839,31.369635,36.457995,35.238422,34.655443,30.996562,30.703021,37.446362,39.001629,32.520534,36.627038,31.811219,37.127072,32.365931
Trường Mầm non Sao Mai,32.835539,34.219395,31.205177,32.642229,30.191308,30.418488,31.279199,36.823400,28.865196,35.779654,32.068046,36.164966,29.302225,31.371342,31.878084,33.445547,37.468944,26.182553,19.269188,32.991744,34.812155,39.250877,33.463254,30.331042,37.064003,0.000000,36.969400,37.372363,39.054015,26.035915,34.822373,37.317099,37.324626,24.987608,36.699410,33.543049,34.617829,34.723532,25.027509,36.207872,36.271925,38.990637,34.670711,37.216100,34.849860,25.222643,39.358739,38.986537,23.718679,32.290784,35.947229,29.089845,33.702438,26.341926,34.895628,35.647666,26.911796,35.437028,23.054442,35.537751,41.566009,23.412738,29.004099,29.488396,30.427816,26.851330,33.891496,44.200827,25.579235,36.481402,40.636582,28.595420,39.433581,40.238181,30.658382,27.675794,44.256030,41.240056,25.130121,26.629348,34.280978,32.972546,39.108891,40.627303,35.839045,41.643899,31.888018,37.670633,36.442005,34.036974,31.637064,33.497122,33.842938,33.576035,36.344407,34.164261,23.866141,31.026920,37.166966,34.619394,32.525759,41.329255,26.192637,32.845933,32.501313,33.865056,34.149873,35.053066,33.314229,28.112738,35.114279,36.798019,35.516558,34.378837,37.631114,34.723524,37.467313,32.629342,33.340477,35.919760,38.302327,36.297798,35.936226,35.187587,36.451727,36.765984
KFC,34.847275,36.723894,33.981394,36.293066,38.104401,36.338831,31.314288,40.197430,35.491305,38.949578,36.585185,38.383876,39.148065,35.621189,37.324945,29.195919,40.024570,36.671637,31.274882,33.148857,40.465160,45.714544,35.784373,39.153118,26.066889,35.593244,0.000000,39.493479,41.017487,36.725273,27.452285,40.266917,39.813317,29.685045,40.734854,39.364901,28.811023,30.225868,29.555295,37.977778,41.455065,44.698046,26.710903,39.243986,37.634712,35.135606,44.644213,42.772126,32.093079,24.184571,41.232152,39.113589,35.775377,31.451204,39.695195,37.408395,29.950797,34.119204,31.349742,24.392073,42.859552,31.817252,37.199547,34.035917,36.655509,33.440962,38.273844,52.925596,35.922588,38.619222,40.416242,35.864837,45.744665,41.596052,40.543129,33.919235,51.939006,29.364855,27.935563,32.411561,39.750160,35.369327,43.700682,44.798264,37.406529,44.752572,37.844231,40.164231,39.900739,35.495116,32.562639,35.795749,38.536447,34.321992,38.131339,34.273786,28.614677,36.372514,41.963275,39.568755,33.175126,46.119770,30.710180,32.920688,35.773701,33.717978,34.344820,39.802550,37.001321,31.097765,37.109180,33.850509,35.856373,34.337268,39.044835,37.129583,37.519795,33.516324,32.990642,34.776481,40.806748,35.158705,37.962887,34.153541,38.494203,34.781858
Trường Đại học Công nghệ và Quản lý Hữu ,36.227757,38.755683,33.731748,32.357394,38.860778,35.699917,43.305995,34.022139,35.900653,38.528126,35.488593,40.525336,36.883196,28.005075,37.231316,37.318343,31.319051,37.457437,31.882077,40.317871,40.871905,42.697575,37.530988,39.333665,38.577414,36.501974,38.620678,0.000000,28.561590,37.378738,36.938794,40.829167,29.220257,35.333627,27.507732,39.500040,36.857098,36.591755,37.781972,37.751374,36.722026,42.087590,36.852518,17.400638,37.985554,35.872837,42.202433,33.204927,34.818124,34.874801,41.439264,39.239940,36.844964,36.493002,35.345584,26.069637,36.797744,27.958119,32.372909,38.163063,34.418169,36.314967,42.043244,37.555403,39.516690,35.395078,35.458087,46.148147,34.248936,39.227190,37.799917,41.309811,33.937693,33.469970,40.688318,39.130290,46.013223,42.887275,33.256392,39.438147,43.749742,42.536191,43.930758,42.887685,32.469116,37.648794,41.751149,34.384407,29.706536,42.495443,39.683297,42.752898,42.052375,41.556018,32.862290,40.277171,40.095753,41.432579,30.811326,43.099605,39.824571,37.776364,39.590478,39.462167,40.131240,40.543210,40.765138,43.197950,37.067778,37.247594,42.408920,42.561358,41.500369,40.419536,43.817542,39.621818,43.523263,38.687235,38.648794,42.724128,36.754033,42.231611,34.219522,41.153567,34.843511,41.861558
Không có tên,39.144806,42.258627,36.549243,36.110223,43.543024,38.598938,47.924825,40.150431,38.699209,41.627442,39.265145,43.261169,40.380686,30.796523,40.504798,39.935735,38.409262,40.814730,33.520541,42.713499,38.935973,45.185370,39.482911,43.284743,41.166436,39.304921,41.235119,29.675845,0.000000,40.185547,39.044531,44.821939,34.393312,37.248018,32.604227,41.122128,38.983966,38.645735,40.256003,40.588541,40.697886,44.721466,38.959023,30.832523,40.995714,40.229443,44.691374,38.531722,36.446623,36.512922,42.697399,37.951249,39.660429,38.374417,37.837968,31.036431,38.740933,31.419340,39.983780,40.104517,43.829677,37.912278,44.289788,39.489989,39.774386,42.263796,38.303342,49.097461,35.911401,41.338474,36.128295,42.811557,38.455991,39.963710,41.472382,39.450202,48.756761,44.807864,40.536106,40.207770,46.115243,44.516043,45.876932,44.782010,34.345266,43.127362,43.534585,36.963459,33.433146,44.312324,40.437667,44.787745,43.605258,43.066519,34.991497,41.365559,41.137597,42.846600,34.619504,45.132722,40.866784,42.219672,40.473088,40.413835,41.285755,41.709686,41.958597,45.210581,36.765441,37.757277,44.072089,44.046510,42.802710,41.502280,45.667454,40.493250,45.291474,39.464337,39.267189,44.380259,37.826519,43.663706,35.116263,42.342771,35.733433,43.109371
