,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Trường Trung học cơ sở Tân Định,36.549011,40.589279,32.553915,32.817643,39.001578,35.848327,37.038228,40.337538,26.828520,40.651573,0.000000,43.414146,36.886186,25.248252,21.591090,39.191678,31.544905,38.198101,31.164580,43.331044,29.998059,46.737947,39.420378,41.809129,41.291787,37.227648,41.689212,41.277396,44.053480,38.816221,39.481008,44.135687,41.285325,37.270645,40.372711,28.449052,39.234719,38.918335,40.084113,42.240985,31.230342,46.263561,39.277603,41.076575,40.581279,37.269486,46.489559,43.657041,36.218707,36.783051,33.614418,32.394949,39.130102,38.556082,30.978870,39.008493,39.016581,38.721760,36.783467,41.450246,47.637031,38.964185,37.385902,40.284846,34.845550,39.963642,37.796557,52.457046,36.438395,42.378580,45.750131,39.997653,44.238001,45.489316,35.460992,35.435048,52.283645,47.764997,38.780375,39.292995,42.310055,40.613852,40.407802,47.357053,39.553930,47.444168,39.397010,42.002855,40.170978,41.370873,37.954959,41.224829,40.891374,40.577893,40.179033,40.633390,40.264503,40.013043,41.143319,42.256274,38.907473,46.869310,40.214731,39.112878,39.098545,40.391436,40.654942,42.648311,33.695675,37.691487,42.228935,43.598334,42.148737,40.679405,44.866015,40.698654,44.644633,38.580056,38.942085,42.930095,42.635224,42.977164,39.828762,41.539544,40.445724,43.204250
Trường Tiểu học Hoàng Liệt,42.368684,45.944249,40.616191,42.944548,45.604158,40.447834,45.316780,47.650055,39.648707,42.052827,43.288256,0.000000,42.732856,42.089041,43.960567,35.694707,46.964473,40.701520,35.715701,29.114621,47.716711,41.735048,28.098639,42.934660,33.375956,39.729311,37.194050,45.994652,47.721506,40.754243,24.449444,36.378895,37.898918,36.686674,39.010175,46.018580,37.042106,29.980557,35.629341,40.398159,48.253571,41.268101,34.665257,45.590884,35.778275,39.252112,42.449572,39.711854,38.134555,35.906167,47.964754,45.370272,33.859006,37.335798,46.118190,43.108081,35.436204,36.247792,35.501936,35.898446,49.608897,37.535241,48.489522,39.512895,45.417928,38.601177,44.164848,54.020955,41.341145,37.643113,39.197698,40.731000,46.769544,47.976830,46.886306,45.018470,53.448415,46.325964,33.162124,37.408894,50.083582,40.149134,50.479434,45.352401,36.950318,49.173642,47.964837,37.808595,43.511673,40.340807,37.423427,40.541964,48.045565,39.064152,37.450706,39.017325,33.522918,47.383359,44.265090,49.383525,38.011987,43.144615,35.359082,37.766915,40.463535,38.600422,39.183228,49.486286,42.482700,36.945308,41.766839,38.560734,40.604423,39.085616,43.669759,42.568317,42.176312,38.099472,37.557749,48.790036,44.615518,39.817556,41.741835,38.745879,42.297544,39.343735
WinMart+,36.857934,38.648420,34.461494,36.569593,33.004761,32.142016,34.149974,43.913105,30.539251,41.720508,35.795350,41.119578,0.000000,34.704550,35.618347,37.330387,43.806096,31.256879,24.056084,36.553097,39.756810,45.278730,37.213637,39.510264,45.002889,31.596821,43.123169,43.068864,45.671752,34.749935,39.362832,42.494756,42.659761,31.168583,41.860137,38.286079,38.963077,39.015660,33.385213,40.808590,41.928200,44.839591,39.041468,42.729124,39.027160,33.811830,45.213369,44.753352,29.398224,35.645539,41.587953,34.264104,37.523739,33.056428,39.861055,40.295890,33.838388,40.035197,29.450126,40.064954,48.672729,28.007289,37.902034,36.653598,37.948989,33.020095,38.607854,51.927414,31.313616,41.103009,46.412531,34.599391,45.178484,46.534120,38.173421,34.193722,51.797668,47.062948,30.057459,31.343459,42.819993,41.057573,45.773170,46.490383,40.250992,48.280676,39.827842,42.695335,41.215808,41.778952,38.234927,41.682239,41.258208,40.939848,40.893545,33.524251,28.116872,37.990383,42.144941,42.696898,39.197470,47.654112,30.651536,32.076050,39.408034,32.625293,40.956465,43.089363,39.884822,32.645361,42.609248,43.918237,34.898090,33.693550,45.247355,37.701433,45.008427,38.811706,33.244741,43.294000,42.994748,43.288918,40.179411,41.811959,40.787704,43.472442
WinMart+,33.704433,36.814640,29.932763,20.938137,33.941956,33.116644,34.863945,26.063951,33.696642,37.392897,23.970235,40.199192,33.453501,0.000000,25.693773,36.582344,25.121537,34.818371,29.692197,40.534419,28.946518,43.600900,37.244867,38.350059,38.638685,34.459604,38.966558,32.512190,34.598457,35.960691,37.428426,41.480490,34.833648,35.501676,33.640854,36.620462,37.181626,36.960768,37.589275,40.245351,35.121440,43.250358,37.248654,33.180547,38.754469,35.125544,43.659069,37.836627,34.594977,35.248801,39.137833,35.385108,37.486112,36.650751,34.111902,33.701392,37.058773,33.362980,31.758018,39.553095,40.062982,37.421774,42.123740,38.348753,38.471567,42.579542,36.230450,49.068179,34.945985,40.547275,41.832356,42.812410,39.115107,39.176184,39.476513,38.606075,49.190139,45.726911,41.154990,41.298161,45.402951,43.825042,43.773706,45.102296,36.689146,41.622170,42.784306,38.758611,35.710462,44.155008,40.700094,44.301404,43.606003,43.215799,37.171425,42.617847,42.285854,42.814476,36.602432,45.007833,41.359817,41.749102,41.959712,41.319824,41.669614,42.576576,42.813819,45.266753,36.561692,39.315532,44.563388,45.364967,44.040594,42.637918,46.722926,42.257390,46.466561,40.596286,40.682246,45.062312,40.945087,44.814677,38.402294,43.435063,39.027237,44.754687
Cục Dự trữ Nhà nước khu vực Hà Nội,37.642119,42.713190,35.864497,38.120770,38.573348,35.084305,37.903701,45.522098,29.528469,42.428122,26.972623,45.341721,36.163229,27.246874,0.000000,40.421358,44.968026,37.824108,30.112899,44.947162,31.621424,48.762899,40.428552,42.150022,41.472847,36.757118,43.145332,43.963341,46.538745,29.535025,40.402254,45.683568,43.363136,37.023800,42.606928,34.174787,40.126018,39.744217,40.100927,43.276137,40.284770,48.114492,40.161062,43.562970,41.442629,30.117909,48.210288,45.352188,35.871683,37.313082,39.744595,36.774663,39.834950,38.417355,37.505519,40.938610,38.921163,40.677926,39.668710,42.359839,49.332511,39.581293,42.687100,40.311232,38.600203,43.058336,36.373491,54.785601,36.186864,43.318842,46.812182,43.380620,45.708547,47.142394,40.058561,38.798776,54.378508,48.930702,41.275373,41.440365,46.878405,44.767336,46.433090,48.706253,40.615846,48.810846,43.428782,41.586706,41.746010,45.071786,40.685348,45.381883,44.325352,43.863401,41.258343,43.049338,42.656083,43.334253,42.675281,46.205689,41.560738,48.149769,42.251386,41.513850,41.952325,43.010670,43.292797,46.502357,36.218251,39.249200,45.501548,46.280240,44.725029,43.057061,48.017981,42.571078,47.673988,40.687068,40.752638,46.043218,43.204125,45.643351,40.371381,43.967311,40.970990,45.478974
Trường Mầm Non Đại Từ,32.999278,32.534739,33.218146,38.119177,36.910554,31.970077,28.478803,42.190894,35.306078,27.424714,36.277805,32.746869,37.148303,35.501994,37.295373,0.000000,42.446281,35.963148,30.998006,27.173991,40.274670,41.982534,34.117835,39.484947,28.367791,35.426237,36.113496,42.188745,43.852036,36.945528,32.650882,39.068704,40.458899,32.625805,41.484152,39.873290,31.531279,34.268675,32.600804,38.077997,42.307780,41.682548,32.105047,42.005848,36.166424,35.895117,42.447475,42.682850,35.349011,29.056940,42.071843,35.843613,34.663187,34.688260,40.745447,40.320245,33.106646,40.111732,32.290048,28.286473,46.115690,35.104959,38.442571,37.546603,38.381609,36.939029,39.642645,50.293865,39.505092,38.728996,41.474905,39.656811,44.046898,44.855055,41.881594,35.521337,50.338236,33.036136,30.916098,35.860156,41.831035,40.603414,45.105177,44.663510,39.467052,46.210546,39.716852,41.975755,41.040252,39.265507,36.043399,41.049749,40.812886,37.996741,40.109423,37.898478,31.661537,38.353299,43.733262,41.821116,36.725600,47.373983,34.005908,36.411259,39.592291,37.290646,37.987853,42.135384,39.804741,34.710331,41.064827,37.451483,39.648183,38.003981,43.207830,40.836543,41.493953,37.111663,36.561966,42.435279,44.070108,38.921186,41.228837,37.847563,41.793674,38.515747
WinMart+,41.744514,45.998094,37.895699,35.587549,47.312432,41.053484,40.908158,39.580638,41.249035,45.253395,30.502667,47.362109,43.108819,26.244679,43.514464,43.148326,0.000000,43.806652,35.097355,46.758337,49.351728,49.965577,42.735778,46.399270,44.823238,42.035839,45.218348,35.173522,39.984716,43.285331,42.446131,47.250759,37.623251,40.170172,35.946111,46.532845,42.246853,41.844250,43.640084,44.800280,37.447639,49.351448,42.237826,35.850773,43.140907,40.888313,49.343110,41.654381,39.160821,39.385617,49.275530,45.537563,41.629249,41.497759,36.119975,35.338502,41.958174,34.886747,36.050068,43.854165,47.685097,41.219344,49.800551,42.965644,45.564570,40.317781,37.890661,54.962852,38.950938,44.695142,45.181777,48.070343,42.792213,44.243298,47.577942,45.093302,54.571378,49.611117,37.291033,45.049780,51.644240,49.889262,52.561802,49.534192,37.995449,47.362398,48.878730,40.733944,37.639529,49.630303,45.389306,50.268559,48.846182,48.305315,38.663686,46.605080,46.274924,48.028623,38.855149,50.622443,45.863775,46.553002,45.463649,45.446918,46.398443,46.864522,47.086825,50.726381,41.946891,42.329317,49.431820,49.401635,48.081072,46.564135,51.172406,45.486052,50.810071,44.351232,43.986130,49.693051,42.093243,48.897059,39.139310,47.385057,39.817042,48.323043
Cà Phê Parkland,36.981600,39.001601,34.885229,36.778081,33.829935,34.066994,34.953701,42.902715,31.881452,41.676518,36.076993,41.175673,32.251628,35.083712,35.881901,38.015076,43.079389,0.000000,26.712894,37.105672,39.561111,44.892441,37.627600,36.238234,42.809329,21.635714,42.860732,42.578442,44.875954,28.907410,39.590639,42.404203,42.308485,30.875269,41.561061,36.787660,39.250841,39.246155,32.339192,40.866128,40.646961,44.505283,39.311381,42.308708,39.215326,30.081178,44.879211,44.271763,29.447984,36.163772,40.303689,32.923069,37.807785,32.384665,38.711018,40.154034,33.001489,39.910787,26.467408,40.155391,47.713270,28.230933,35.379052,35.399370,36.208235,32.461314,37.638958,50.971381,31.049880,41.134721,45.983348,39.206901,44.723291,45.879001,36.484550,32.288000,50.937138,46.737499,30.002827,31.175764,41.684773,39.736749,44.715053,46.139223,40.169608,47.529830,38.320181,42.498150,41.038900,40.719859,37.032762,40.469283,40.212001,39.892091,40.777119,40.146130,39.743070,36.562101,41.915745,41.709314,38.152396,47.024738,39.771823,38.453022,38.317347,39.827175,40.125665,42.188289,38.951712,37.162448,41.786479,43.381368,41.801420,40.202393,44.762012,40.325398,44.514320,37.964109,38.428408,42.583726,42.877896,42.691533,40.140998,41.130083,40.731890,42.987776
Trường Mầm non Định Công (Cơ sở 3),33.127940,34.195940,31.435363,32.312698,29.873507,26.828903,31.875614,35.149356,28.546725,33.624656,32.116502,35.887496,24.130999,31.722922,32.240652,32.737202,36.571688,25.383290,0.000000,33.385496,34.418109,39.152188,34.149884,29.551424,29.735815,25.090693,36.122557,37.358680,38.648645,28.163324,35.068050,37.660657,37.998911,26.026952,37.335004,33.747690,24.181444,35.397105,25.071602,37.250598,36.409117,39.043098,34.897026,37.449775,36.017384,27.335759,39.642620,39.742672,24.576295,33.181103,36.163118,31.530817,35.018113,27.418219,35.513571,36.833168,28.036483,36.616223,25.716038,36.812849,41.397435,24.752008,30.283427,31.150039,31.788474,28.474223,35.091774,44.244313,27.216906,37.750196,42.213126,30.661806,40.459082,40.702445,31.967524,29.639485,44.696573,42.658171,26.727504,28.666547,34.861628,31.349948,39.460105,41.673806,38.039596,42.193914,33.013755,39.760246,37.913308,30.016565,28.829871,31.911339,34.920638,29.973045,38.460187,30.940806,25.783637,32.526176,38.571000,35.484421,30.072313,42.225393,28.482284,29.469169,30.014910,29.877623,30.622330,33.737421,34.935599,30.651963,36.304447,30.894727,32.168492,31.139826,38.769752,35.385856,34.224488,31.324094,31.182226,37.095774,41.256440,32.459232,38.956191,36.807580,39.511781,32.663204
Highlands Coffee,41.724734,44.326974,40.338333,42.401297,44.520578,35.505428,44.095384,46.362662,36.574638,34.785321,42.685989,25.345095,38.204096,41.680261,43.296836,30.094198,45.955657,37.180291,33.257623,0.000000,46.526380,40.953300,30.521930,39.569729,29.762216,36.667918,23.581302,45.247785,46.748429,37.727951,19.349785,36.821805,37.968284,32.457468,38.966517,45.185016,31.790215,23.542288,32.466106,40.163489,47.211746,40.644085,20.530982,44.921835,36.168726,36.789709,41.669112,39.583097,34.507582,20.659775,46.957170,44.727818,34.474930,34.057197,45.389075,42.768459,32.895812,36.429309,33.681390,36.236477,48.549021,34.379010,38.705708,36.243507,44.844778,35.932277,43.676727,50.975468,37.478536,37.763528,39.144392,38.312820,46.151571,47.176459,46.121787,44.505841,50.914545,45.474830,31.108309,35.206877,41.390010,38.025434,49.306351,44.438899,37.038421,48.303497,39.688262,37.851575,43.171373,38.035067,35.454330,38.418584,40.612989,37.079563,37.512026,36.947051,31.678859,38.564161,43.872500,41.412506,35.949608,42.795458,33.687603,35.670590,38.470253,36.373994,36.982396,39.369386,42.211557,31.651393,39.756050,36.620206,38.403859,37.058141,41.641389,37.026451,40.079336,36.401472,35.980167,37.664497,44.413684,37.928456,41.652986,37.073171,42.199971,37.654160
WinMart+,36.797357,40.859075,34.035715,34.434135,37.039312,34.614155,37.254276,40.277878,30.050676,40.917140,31.180225,43.656761,35.378004,29.597201,24.571452,39.411112,33.554771,36.838420,30.316129,43.548992,0.000000,46.938535,39.613672,41.793681,40.426175,36.097815,41.883936,41.114203,46.183523,42.576338,39.639595,44.328303,41.156958,36.599428,40.348690,32.528198,39.396236,39.080358,39.225151,42.399140,31.380107,46.453983,39.439382,40.957038,40.731237,38.695229,46.671664,43.267220,35.560984,36.932169,40.405520,36.472132,39.271902,37.871498,37.377232,39.133090,38.331832,38.872557,39.896120,41.577032,46.561014,39.087369,43.928736,45.108027,38.723606,43.682688,36.032479,52.613506,35.862397,42.520145,45.291771,44.126171,43.823304,44.831217,40.562998,38.938690,52.422334,47.878211,41.623262,41.744788,48.558041,45.969556,48.833477,47.489188,39.591384,46.594762,44.387074,41.869741,44.109726,46.144791,41.015996,46.662961,45.236800,44.638560,40.181011,43.506389,43.070970,44.097908,41.059297,47.511586,41.936734,46.176285,42.554246,41.834745,42.403280,43.512074,43.820330,47.798075,35.992907,39.306089,46.434122,47.072519,45.353654,43.497458,49.146441,42.872100,48.732533,40.886379,40.950610,46.989582,42.541900,46.376310,39.840112,44.525054,40.439607,46.072122
WinMart+,43.767631,49.987529,41.343138,44.046324,47.785840,40.626032,40.553667,50.117938,43.211140,41.503226,44.517169,41.548855,42.582995,43.015237,45.237269,39.476747,48.796757,44.652505,36.244525,41.850296,49.947104,0.000000,36.065909,46.361550,39.169025,43.311387,42.498932,47.328057,49.395452,44.143443,34.063259,32.388477,34.908967,41.748413,36.276256,47.503642,42.856576,35.890042,40.009325,36.578830,50.023502,35.357098,39.442258,46.786336,30.490845,42.174531,37.811182,36.479397,42.120000,33.961519,49.696114,46.474830,28.328150,41.266990,47.388627,43.747011,39.142685,33.632949,45.623896,32.456045,51.334882,41.281150,50.061566,42.736535,46.375022,41.524321,45.004346,51.674353,44.376643,33.846412,36.754756,48.412738,47.787851,49.324715,48.168821,45.861345,42.846408,44.576568,36.833956,40.174438,51.584721,50.060246,52.377177,39.127716,33.943802,50.598007,49.173499,33.930627,44.104518,49.801505,46.001371,50.375990,49.108814,48.600648,34.323649,41.251300,36.768736,48.368912,44.943724,50.675185,40.469852,41.462691,46.535912,40.317054,46.844835,41.097852,41.516769,50.759646,42.958928,45.454952,49.590221,40.772071,42.622218,41.289025,51.124908,51.310856,50.797633,40.147492,39.584469,49.805671,44.025657,49.055463,41.144396,47.661596,41.717245,41.165121
Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),37.756489,39.064833,37.068541,39.400077,40.889776,38.914939,39.629920,42.999066,39.212250,39.411957,39.625822,29.457712,40.689656,38.799857,40.383347,35.705405,43.089421,39.458779,35.729382,32.639699,43.398119,34.664741,0.000000,41.281015,34.047355,38.826039,32.788861,42.816847,44.225857,39.649737,29.292490,31.648351,35.538848,36.374533,36.627821,42.507055,36.564619,25.877198,35.630365,36.982267,44.668233,34.884696,28.616115,42.624297,32.518652,38.572545,36.653239,36.838674,37.491605,26.750036,44.414105,42.445684,31.033017,36.926937,43.035267,40.937767,35.480153,34.392687,35.511281,32.763657,46.268991,37.090268,45.248905,38.605712,42.812058,37.979051,41.605222,46.366643,39.831431,34.475560,37.001648,39.803265,44.361798,45.143335,43.906742,42.604333,46.947305,42.835793,33.606274,37.084317,47.133975,45.981568,47.001425,41.133360,35.456421,46.364306,45.243176,35.855311,41.529447,39.508717,37.124860,46.282145,45.591123,45.241627,35.851982,38.435579,33.849599,44.990201,42.212302,46.702492,37.598159,40.927419,35.363488,37.378392,39.699233,38.054931,38.550646,46.848171,40.531366,32.673600,46.188868,38.075438,39.752518,38.513367,42.475876,37.650709,41.140156,37.727314,37.282766,46.506838,43.610545,39.174846,40.964710,38.304303,41.511450,38.813893
WinMart+,44.371983,48.241436,37.256819,39.071728,47.402596,38.703618,37.010690,44.167543,35.922947,43.474003,37.937714,42.388581,39.219482,41.277920,42.457700,40.237302,44.054426,36.911733,31.065132,38.841469,42.196934,45.377520,39.103749,0.000000,43.965559,37.506324,43.919827,43.454623,49.326907,40.589311,40.957849,43.211023,43.054352,37.424837,42.419830,37.270288,40.691796,40.449442,41.075776,41.699091,43.971297,45.031996,40.709862,43.159224,40.213715,37.272672,45.310576,44.730083,36.163113,37.724975,43.369591,30.740026,38.919169,38.977469,40.177841,41.439172,39.541907,40.813612,31.201202,41.021998,48.154585,33.337916,42.975818,41.009915,40.229595,43.250825,38.269804,50.580803,36.440678,41.872809,46.582363,43.669264,45.574378,46.756153,42.581860,31.156876,50.581475,46.856845,41.157464,41.365819,48.295499,45.516946,49.874179,46.347101,40.698736,48.198612,43.817972,42.914867,45.748272,45.778173,40.455411,46.278108,44.815345,44.235109,41.288482,43.188810,42.744662,43.615821,42.915040,47.223290,41.485635,47.676570,42.271329,41.438575,41.938166,43.169398,43.486712,47.545480,37.474765,38.991997,46.163413,46.897810,45.108317,43.190234,49.034331,42.625280,48.602864,40.508139,40.617418,46.763609,43.278383,46.167301,40.550160,44.239733,41.123676,45.888920
WinMart+,39.998560,41.516864,39.134158,40.861908,39.534536,40.995887,37.497051,45.308552,38.642088,45.301805,40.057329,31.769482,42.369243,39.113743,39.640215,27.354656,45.035887,39.839131,30.986670,28.535657,42.535535,46.463356,32.994611,42.796407,0.000000,33.092576,32.062781,44.340517,46.077528,40.076451,31.559661,44.062137,43.835957,33.558755,43.288339,40.979636,27.816870,32.847561,37.730710,42.289584,43.249840,46.030806,31.283657,44.036462,40.717349,38.427930,46.265965,40.003052,30.584617,29.462108,43.030483,37.925169,39.335947,38.820792,41.689414,41.899384,36.465880,41.708296,38.890450,28.717817,48.084699,28.150653,43.188675,42.191224,40.290092,39.851683,40.514272,51.844087,32.993439,42.419780,39.526389,42.935336,45.582575,46.616626,40.426725,42.199501,51.739977,32.911524,30.887321,32.242585,43.321699,41.702427,45.813189,47.137253,38.300165,47.885250,40.695129,40.313254,42.445878,39.409253,35.902007,42.270280,41.843363,37.794009,38.803037,34.771030,28.221455,41.052196,43.183815,40.011385,37.122808,47.449997,31.207467,33.065700,37.157654,33.797337,34.641492,43.208217,40.489132,33.413749,38.968964,34.505444,36.485361,34.944429,40.660676,39.331349,38.687024,34.547502,34.152765,41.677010,43.381841,36.208912,40.740544,35.385920,41.296680,36.081960
Trường Mầm non Sao Mai,36.559510,38.259047,34.716175,36.314975,33.750393,33.920427,34.792233,41.186695,32.163397,39.953567,35.724436,40.230318,32.680141,34.896282,35.578274,37.285413,41.720995,29.173534,21.434785,36.699976,38.740753,43.661040,37.222884,33.826257,41.321615,0.000000,41.440372,41.572744,43.509860,28.975964,38.885598,41.511315,41.519808,27.850647,40.824446,37.351252,38.582004,38.682969,27.868136,40.277232,40.351562,43.375416,38.642584,41.398322,38.766025,28.059372,43.784288,43.368905,26.384671,35.921848,40.060218,32.360536,37.489205,29.303163,38.817357,39.652777,29.937200,39.418337,25.645912,39.634419,46.237065,26.044935,32.370316,32.803677,33.847566,29.992919,37.873693,49.288955,28.661617,40.580990,45.203028,31.917534,43.864938,44.759879,34.105806,30.787594,49.402414,45.877121,27.955610,29.623469,38.229191,36.750850,43.644417,45.193329,39.867310,46.323522,35.570004,42.019357,40.537216,37.932971,35.193170,37.405774,37.649691,37.453346,40.430558,38.289539,26.700003,34.520727,41.344255,38.662463,36.261488,45.974509,29.275521,36.709862,36.287744,37.840110,38.120801,39.167276,37.059675,31.339399,39.216623,41.131691,39.726439,38.379593,42.060263,38.841051,41.917176,36.446465,37.091291,40.064743,42.609471,40.502422,39.977304,39.195685,40.550709,41.076476
KFC,38.775282,40.880296,37.803357,40.375134,42.409926,40.433378,34.829200,44.738976,39.486453,43.341343,40.702221,42.694387,43.555974,39.619546,41.529096,32.481492,44.525652,40.796753,34.785633,36.870454,45.013838,50.845242,39.800399,43.557906,28.998781,39.593137,0.000000,43.926311,45.628738,40.852366,30.541980,44.786353,44.282063,33.022292,45.307152,43.788610,32.049623,33.622873,32.876367,42.240086,46.111190,49.717781,29.712978,43.648073,41.858118,39.081923,49.657431,47.573758,35.695716,26.900630,45.865221,43.505665,39.790002,34.982386,44.150821,41.606216,33.313770,37.947895,34.869489,27.133103,47.670195,35.390071,41.380617,37.857787,40.770212,37.200518,42.577352,58.871978,39.965866,42.952850,44.951503,39.895387,50.877831,46.263671,45.095587,37.727669,57.775696,32.661937,31.072023,36.050688,44.215533,39.342002,48.610742,49.825704,41.604884,49.774301,42.095514,44.676059,44.378025,39.481508,36.217384,39.817904,42.863055,38.177325,42.411902,38.134433,31.831494,40.456138,46.671984,44.014560,36.900914,51.294865,34.161310,36.620128,39.792624,37.506683,38.202953,44.274839,41.153569,34.589980,41.278199,37.654208,39.886169,38.194393,43.431999,41.302373,41.736578,37.281598,36.694127,38.682014,45.385669,39.107435,42.222685,37.988135,42.813606,38.689225
Trường Đại học Công nghệ và Quản lý Hữu ,40.568890,43.582638,37.683600,36.173093,43.697786,40.045121,48.176673,38.279593,40.240660,43.279940,39.771677,45.165741,41.382495,31.159114,41.803549,41.854223,35.084152,41.989735,35.485418,44.913568,45.760371,47.509126,41.759832,44.133382,43.271170,40.856312,43.557419,0.000000,32.015105,41.854396,41.502976,45.434305,32.526794,39.624158,30.630496,44.254854,41.330789,41.015604,42.329870,42.010453,41.070087,47.043433,41.328722,19.363812,42.270793,40.136963,47.166212,37.041278,38.831574,39.012298,46.467268,43.866740,41.001921,40.763793,39.407515,29.010643,41.135906,31.112048,36.172582,42.827034,38.374375,40.630732,47.215241,42.017490,44.104546,39.783320,39.872244,51.781988,38.616947,43.655100,42.066475,46.397502,37.768424,37.247698,45.545519,43.782945,51.685618,47.993139,37.204983,44.135206,49.094528,47.707812,49.333640,47.772527,36.214488,41.899410,46.864459,38.594770,33.060705,47.656957,44.277795,48.042067,47.075955,46.646660,36.748565,45.426024,45.140215,46.388039,34.291550,48.436999,44.678650,42.043582,44.530059,44.383389,45.089877,45.588922,45.793247,48.573983,41.285879,41.785270,47.663646,47.875612,46.714324,45.409513,49.285958,44.602029,49.002184,43.487770,43.258941,47.957123,40.909547,47.423122,38.088457,46.132054,38.782911,47.067018
Không có tên,43.557517,47.181998,40.660896,40.172691,48.608963,42.983234,53.305731,44.845621,43.061084,46.418652,43.686615,48.121923,44.972560,34.255029,45.142807,44.457979,42.731661,45.412852,37.285368,47.511509,43.315553,50.259210,43.916198,48.204500,45.830310,43.724725,46.156515,33.008909,0.000000,44.704949,43.538402,49.856044,38.256319,41.456691,36.266376,45.746898,43.386099,42.992380,44.782915,45.146731,45.272216,49.747310,43.360063,34.294764,45.599074,44.750980,49.713202,42.860018,40.540476,40.616196,47.514842,42.215514,44.113513,42.685533,42.087574,34.521102,43.093516,34.946936,44.475525,44.663987,48.751971,42.172093,49.359715,43.927054,44.241802,47.141431,42.742922,54.671085,40.181417,45.980531,40.185238,47.716921,42.774374,44.451355,46.132812,43.883052,54.348728,49.842836,45.090820,44.725735,51.352920,49.546106,51.124033,49.811343,38.202926,47.970201,48.491805,41.171439,37.187458,49.313635,44.979725,49.942084,48.504935,47.970790,38.922752,46.293839,45.956102,47.661504,38.507472,50.331093,45.494918,46.961263,45.171629,45.102923,46.029071,46.538239,46.769831,50.443928,40.895426,42.030005,49.149692,49.162493,47.806822,46.264780,50.968355,45.229136,50.596908,44.016903,43.680886,49.429502,42.076209,48.650642,39.061458,47.102881,39.747896,48.093409
