,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Trường Trung học cơ sở Tân Định,34.796783,38.720136,30.927990,31.197094,37.194410,34.160826,35.035428,38.470112,25.557501,38.751612,0.000000,41.165674,35.147859,23.897315,20.576614,37.338583,30.036189,36.386989,29.517863,41.069982,28.548826,44.223298,37.272242,39.830127,39.334227,35.418687,39.770228,39.086979,41.957236,36.941323,37.626231,41.786925,39.105414,35.500316,38.250837,27.085631,37.370206,37.064819,38.163123,39.993404,29.692137,43.964444,37.411133,38.861831,38.337020,35.443776,44.173218,41.420380,34.356417,34.974898,32.013826,30.786769,36.876384,36.618157,29.377723,36.284436,37.074943,36.217821,34.938342,39.477248,45.170057,37.047866,35.612928,38.302995,33.068161,38.076837,36.016484,49.960009,34.746079,40.038445,43.183770,38.102267,41.502757,42.828906,33.727574,33.691828,49.804868,45.420235,36.868461,37.365407,40.294630,38.674367,38.490453,44.870168,37.515198,44.679400,37.522360,40.004255,37.162482,39.391336,36.006986,39.272090,38.892729,38.645758,38.183516,38.744140,38.375864,38.061634,38.446147,40.255794,37.049752,40.056627,38.310792,37.260936,37.238201,38.477412,38.719280,40.627926,31.915652,35.885257,40.223983,41.537348,40.163356,38.745047,42.745459,38.782886,42.545210,36.751679,37.028247,40.881497,40.310937,40.930279,37.498344,39.543631,38.172587,41.158772
Trường Tiểu học Hoàng Liệt,40.403180,43.887958,38.700876,40.931973,43.557820,38.604035,43.054483,45.519126,37.833142,40.155129,41.306254,0.000000,40.790528,40.019117,41.970549,34.068552,44.809922,38.842788,33.985885,27.724464,45.519972,39.675236,26.692785,40.981440,31.855285,37.896889,35.551606,43.761594,45.540191,38.880353,23.347058,34.608199,36.070573,35.014237,37.138395,43.909476,35.353239,28.610589,33.997181,38.434227,46.020744,39.352319,33.085781,43.342953,33.964476,37.439336,40.477010,37.847281,36.341660,34.246093,45.776641,43.265535,32.065442,35.595387,43.945994,40.289692,33.788894,34.069029,33.845804,34.262799,47.267763,35.797197,46.289112,37.683545,43.287470,36.857901,42.175517,51.560218,39.506166,35.741379,37.183001,38.884804,44.094704,45.395621,44.720427,42.934321,51.025144,44.183369,31.626120,35.679351,47.801754,38.315096,48.188967,43.185966,35.211941,46.539486,45.782509,36.088404,40.445554,38.494737,35.664345,38.706388,45.826626,37.285797,35.711577,37.285054,32.020766,45.197881,41.567993,47.149219,36.276679,36.898630,33.759056,36.057769,38.622914,36.852074,37.399623,47.245562,40.440799,35.252181,39.871357,36.818730,38.776939,37.308943,41.697300,40.653818,40.281424,36.373731,35.818364,46.564041,42.395509,38.004704,39.496782,36.965510,40.121238,37.563816
WinMart+,35.063934,36.860333,32.713946,34.735499,31.468232,30.618571,32.274391,41.869898,29.071015,39.759745,34.068967,38.954350,0.000000,32.816716,33.934549,35.547021,41.673651,29.751636,22.763248,34.612876,37.801529,42.800995,35.151315,37.627267,42.848425,30.033528,41.124842,40.743656,43.461169,33.040424,37.500295,40.193783,40.367682,29.669108,39.621203,36.416712,37.086546,37.124156,31.754957,38.598825,39.824564,42.569855,37.161988,40.384719,36.831482,32.124276,42.918596,42.418571,27.859015,33.860168,39.579407,32.531121,35.326018,31.363902,37.763135,37.441179,32.122719,37.406417,27.945174,38.142451,46.105991,26.603574,36.089940,34.815948,35.977333,31.448341,36.774660,49.435231,29.847406,38.793613,43.764033,32.946253,42.340569,43.767173,36.271392,32.479234,49.321476,44.708110,28.547101,29.776139,40.763147,39.071805,43.582959,44.004364,38.137784,45.419956,37.916668,40.646597,38.088242,39.751974,36.235963,39.691095,39.202373,38.973914,38.823500,31.952255,26.786777,36.101409,39.340534,40.658282,37.306162,40.704679,29.188097,30.544448,37.517104,31.066190,38.989932,41.030773,37.739528,31.063188,40.569040,41.824454,33.240233,32.077735,43.090535,35.911593,42.873805,36.956642,31.579191,41.210385,40.609331,41.209537,37.789406,39.763376,38.455796,41.396561
WinMart+,32.158750,35.186723,28.537541,19.968544,32.438962,31.626446,33.179241,24.914732,32.174244,35.729038,22.887603,38.313625,31.954406,0.000000,24.547636,34.939815,23.985475,33.251354,28.293252,38.635389,27.633314,41.522789,35.444505,36.632332,36.905371,32.894089,37.274304,30.982585,33.041535,34.332591,35.767938,39.529115,33.200400,33.909038,32.067169,34.968682,35.513612,35.298864,35.894785,38.355429,33.521827,41.273970,35.579129,31.603176,36.858039,33.529382,41.662509,36.087758,32.993796,33.645386,37.381976,33.769932,35.566353,34.969614,32.530438,31.553494,35.364009,31.414667,30.300589,37.781524,38.202418,35.717588,40.244935,36.602656,36.696100,40.689840,34.626849,46.871190,33.422441,38.571981,39.757596,40.905466,36.946987,37.138643,37.683717,36.848872,46.998810,43.647710,39.280874,39.421076,43.370222,41.857643,41.822162,43.000456,34.991464,39.467657,40.871657,37.025982,33.253199,42.169475,38.818787,42.331023,41.626583,41.282916,35.474578,40.760091,40.425015,40.873657,34.436753,43.007618,39.504740,35.702695,40.094757,39.483131,39.807587,40.682381,40.899326,43.253511,34.850767,37.545295,42.576857,43.352155,42.094018,40.734079,44.650249,40.391012,44.416476,38.790170,38.830630,43.042627,38.983340,42.810434,36.407092,41.474159,37.091112,42.766247
Cục Dự trữ Nhà nước khu vực Hà Nội,35.793190,40.732132,34.029262,36.191223,36.773451,33.405205,35.802562,43.398885,28.094747,40.428516,25.658586,42.930400,34.431115,25.749952,0.000000,38.470219,42.756138,35.983394,28.477982,42.536826,30.049786,46.067174,38.165183,40.120365,39.465919,34.918972,41.139061,41.565063,44.261558,28.066201,38.483079,43.183932,41.008674,35.222838,40.303859,32.487631,38.171817,37.795790,38.120788,40.907804,38.241161,45.652029,38.205682,41.147397,39.086551,28.597866,45.736180,42.960209,33.972960,35.423149,37.802975,34.893807,37.477740,36.428378,35.509874,38.011686,36.925612,37.981229,37.618892,40.307345,46.702382,37.574940,40.636811,38.267182,36.572367,40.999257,34.638382,52.126289,34.484691,40.859102,44.112790,41.298118,42.809030,44.310616,38.039594,36.831034,51.766533,46.454188,39.177465,39.344207,44.602068,42.576477,44.200506,46.072980,38.459600,45.888993,41.327659,39.574223,38.551501,42.859077,38.534338,43.203362,42.090901,41.739904,39.145699,41.020821,40.628248,41.154296,39.808960,43.988575,39.531319,41.108718,40.224240,39.521881,39.929401,40.945156,41.203822,44.269753,34.248735,37.324247,43.312037,44.062905,42.589800,40.981918,45.717698,40.539999,45.401685,38.732644,38.687093,43.806329,40.781275,43.439027,37.945495,41.787456,38.603951,43.296313
Trường Mầm Non Đại Từ,31.403035,31.033449,31.543690,36.219405,35.198494,30.462364,26.922267,40.235858,33.620985,26.140697,34.540712,31.032095,35.393515,33.580577,35.539172,0.000000,40.394973,34.244196,29.341134,25.739866,38.308176,39.697298,32.236761,37.610596,27.018846,33.686104,34.447934,39.923940,41.745715,35.141309,31.112273,36.965257,38.297782,31.068425,39.278560,37.941067,30.024463,32.619996,31.020803,36.028129,40.200114,39.587251,30.571512,39.714257,34.142549,34.116521,40.308072,40.470654,33.510269,27.612038,40.055720,34.043508,32.642940,32.924417,38.614900,37.470936,31.440001,37.487198,30.651565,26.934580,43.699773,33.358369,36.612090,35.677904,36.401000,35.187981,37.768133,47.889526,37.663466,36.565386,39.121205,37.769608,41.291985,42.201334,39.810199,33.753266,47.941442,31.395223,29.373856,34.080098,39.829493,38.654854,42.955430,42.290535,37.408816,43.486609,37.818416,39.969357,37.933702,37.375189,34.171738,39.096617,38.794210,36.179198,38.093590,36.128932,30.169890,36.460321,40.834677,39.832193,34.963776,40.446526,32.388866,34.679645,37.699989,35.515696,36.170974,40.130357,37.677579,33.039183,39.106270,35.673093,37.772234,36.188497,41.156353,38.905613,39.533884,35.344731,34.743506,40.400677,41.639895,37.058692,38.789440,36.007149,39.418012,36.683677
WinMart+,39.759460,43.887696,36.017090,33.844156,45.132205,39.129861,38.706872,37.759423,39.303707,43.149584,29.062783,44.923716,41.087235,24.847399,41.480762,41.117945,0.000000,41.739003,33.253039,44.333216,46.988119,47.291289,40.418500,44.214411,42.708930,40.010819,43.150808,33.317986,38.090981,41.212869,40.462757,44.751053,35.649024,38.271308,34.068976,44.320681,40.248775,39.860555,41.565865,42.431168,35.618424,46.918532,40.240185,33.929209,40.767768,38.902322,46.904368,39.536027,37.161944,37.465852,46.940286,43.295413,39.242666,39.428512,34.266704,32.872664,39.887479,32.636349,34.256538,41.777201,45.234031,39.209629,47.450913,40.870104,43.258534,38.424217,36.115598,52.359237,37.152344,42.241985,42.661838,45.803820,40.156536,41.668653,45.272588,42.894058,51.997115,47.196773,35.468256,42.858893,49.195979,47.517986,50.079936,46.951819,36.051977,44.616869,46.564067,38.804986,34.823851,47.266599,43.077890,47.899240,46.479536,46.016197,36.759535,44.450026,44.115587,45.706703,36.316800,48.237638,43.684037,39.745977,43.322168,43.305977,44.201601,44.654875,44.855807,48.335266,39.747305,40.310224,47.096335,47.077941,45.827707,44.360541,48.765706,43.355683,48.432735,42.259451,41.842921,47.332644,39.814076,46.579050,36.862134,45.118288,37.593346,46.046180
Cà Phê Parkland,35.205365,37.205985,33.138634,34.958082,32.265395,32.464857,33.054480,40.921272,30.371942,39.731484,34.363305,39.033813,30.733089,33.196774,34.198052,36.218826,41.014408,0.000000,25.294487,35.160830,37.645205,42.464680,35.566241,34.524330,40.781075,20.581694,40.892341,40.308408,42.739010,27.507544,37.732236,40.136969,40.064556,29.409002,39.367258,35.020303,37.385732,37.374474,30.785390,38.681792,38.638733,42.286280,37.443207,40.016749,37.035515,28.603200,42.635737,41.995097,27.928081,34.380603,38.384228,31.283335,35.618197,30.751372,36.702587,37.328272,31.354017,37.312661,25.135507,38.244096,45.233300,26.838387,33.701432,33.652634,34.354883,30.929012,35.866740,48.544595,29.608826,38.852976,43.391803,37.348859,41.942262,43.182202,34.695790,30.694725,48.521971,44.436119,28.519012,29.641647,39.698446,37.838275,42.592766,43.706965,38.091576,44.746584,36.496091,40.475185,37.944837,38.770467,35.125366,38.551891,38.240449,37.991801,38.745244,38.279968,37.878783,34.773360,39.152672,39.734082,36.329653,40.137545,37.888695,36.632120,36.493687,37.939549,38.214577,40.189262,36.886476,35.380590,39.801895,41.330164,39.832080,38.289912,42.645761,38.426807,42.420599,36.164178,36.533734,40.550414,40.531148,40.657076,37.781959,39.147999,38.433204,40.951607
Trường Mầm non Định Công (Cơ sở 3),31.603987,32.678040,29.963627,30.809479,28.545446,25.615980,30.312865,33.592809,27.250058,32.120845,30.657504,34.191534,23.043526,30.191101,30.794386,31.258508,34.907243,24.233736,0.000000,31.808801,32.846257,37.255852,32.472338,28.219617,28.393475,23.942975,34.545444,35.581018,36.897981,26.879462,33.502609,35.864366,36.202499,24.851654,35.574217,32.215117,23.089422,33.794758,23.933635,35.477178,34.738827,37.245808,33.322403,35.640821,34.226664,26.084678,37.816354,37.891522,23.430001,31.660888,34.529738,30.081043,33.196558,26.151229,33.854391,34.450922,26.745080,34.445792,24.527342,35.153166,39.460331,23.616877,28.923920,29.721721,30.310562,27.202362,33.528591,42.250104,26.023007,35.882656,40.087228,29.287067,38.183203,38.553535,30.505615,28.280916,42.692305,40.704881,25.501791,27.354448,33.290377,29.933066,37.689171,39.717024,36.266366,39.977166,31.528010,37.970923,35.270272,28.657689,27.487508,30.482672,33.324461,28.623497,36.692098,29.583515,24.641636,31.041486,36.257218,33.897009,28.714403,36.072267,27.208262,28.150858,28.664988,28.539839,29.244088,32.227265,33.288897,29.262683,34.675561,29.515101,30.737530,29.740289,37.038738,33.812906,32.704796,29.921380,29.753273,35.422118,39.250160,30.997953,36.903145,35.134686,37.522807,31.202459
Highlands Coffee,39.798819,42.351958,38.442925,40.421224,42.533278,33.893469,41.905505,44.300428,34.905736,33.222341,40.737600,24.141628,36.473962,39.639662,41.344772,28.727900,43.853252,35.487617,31.654901,0.000000,44.390037,38.941245,29.001229,37.776471,28.411128,34.981133,22.545902,43.062799,44.618597,35.998055,18.480946,35.039284,36.147260,30.983024,37.108223,43.120661,30.345878,22.470094,30.983511,38.222361,45.032559,38.761564,19.598831,42.719228,34.343968,35.095394,39.737449,37.727829,32.887970,19.707247,44.822758,42.658197,32.656037,32.473396,43.255035,39.970087,31.370874,34.242540,32.114506,34.592185,46.262703,32.792176,36.956756,34.570840,42.746356,34.316737,41.718300,48.662745,35.823583,35.867185,37.143782,36.583614,43.520642,44.650267,43.998577,42.452297,48.616134,43.378690,29.672183,33.584654,39.511960,36.295277,47.078568,42.332530,35.300363,45.729303,37.890010,36.136567,40.129310,36.301495,33.792456,36.686831,38.744037,35.398633,35.775848,35.315068,30.266065,36.791864,41.207366,39.547125,34.315156,36.548566,32.170425,34.063917,36.728205,34.734148,35.306488,37.595005,40.199274,30.206979,37.959999,34.973594,36.683679,35.381108,39.769266,35.369125,38.287271,34.760071,34.320027,35.953410,42.220311,36.209089,39.426183,35.376529,40.043676,35.958417
WinMart+,35.058406,38.992180,32.364022,32.763243,35.340845,32.999612,35.265087,38.434370,28.640014,39.024329,29.715027,41.427973,33.726963,28.033614,23.428881,37.565545,31.971354,35.107879,28.735842,41.309238,0.000000,44.445765,37.481909,39.835782,38.528904,34.376352,39.980396,38.963018,44.006958,40.557027,37.797171,42.002344,39.015407,34.878032,38.259585,30.989335,37.542299,37.236802,37.369772,40.175567,29.862369,44.186065,37.583428,38.779508,38.507686,36.834607,44.387328,41.087033,33.762413,35.149991,38.500292,34.693944,37.036214,36.001218,35.476909,36.412972,36.458803,36.378027,37.930674,39.618237,44.189755,37.200959,41.867160,42.930303,36.782376,41.642190,34.353673,50.134063,34.215976,40.205123,42.785353,42.056592,41.140794,42.240948,38.617742,37.058907,49.962539,45.571937,39.609299,39.735337,46.267967,43.795715,46.539702,45.035776,37.585203,43.913443,42.295991,39.897234,40.822167,43.958255,38.947044,44.475215,43.067534,42.534119,38.221903,41.505996,41.072092,41.987925,38.392133,45.285110,39.953754,39.401285,40.560591,39.874540,40.406143,41.471413,41.754911,45.556943,34.122643,37.440707,44.251763,44.870145,43.239530,41.449648,46.847236,40.874901,46.464620,38.968041,38.975547,44.768882,40.258121,44.188993,37.539531,42.405603,38.199433,43.912604
WinMart+,41.769702,47.785834,39.422092,42.012785,45.678770,38.803723,38.601177,47.917315,41.263893,39.662332,42.510793,39.599264,40.679611,40.967737,43.224998,37.708282,46.593814,42.646828,34.534768,39.888120,47.684565,0.000000,34.327337,44.290167,37.416027,41.346593,40.661054,45.099110,47.177126,42.148038,32.556270,30.863287,33.271039,39.879640,34.578450,45.364992,40.938172,34.279553,38.209099,34.859921,47.748043,33.743125,37.678356,44.570806,29.003555,40.261029,36.084095,34.794246,40.171584,32.419063,47.471762,44.356342,26.880956,39.376369,45.193030,40.953549,37.355490,31.668915,43.533414,31.006436,48.953101,39.404940,47.835377,40.794510,44.237588,39.687290,43.018898,49.367055,42.449424,32.204801,34.939208,46.262831,45.143867,46.767546,45.986258,43.778444,40.943584,42.554157,35.160208,38.352509,49.281873,47.819146,50.049126,37.306347,32.375432,47.988422,46.981734,32.418305,41.066461,47.568423,43.878609,48.142667,46.885074,46.433486,32.760273,39.460124,35.156429,46.181759,42.289048,48.430435,38.660025,35.408088,44.474961,38.531314,44.758617,39.275853,39.666458,48.509990,40.951958,43.414601,47.387122,38.969438,40.745197,39.451532,48.864909,49.052843,48.564647,38.367394,37.787584,47.580434,41.928871,46.868640,39.016482,45.516238,39.658837,39.342453
Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),36.041849,37.353395,35.355041,37.590594,39.096823,37.178915,37.731588,41.121907,37.455011,37.673826,37.849898,28.082806,38.881362,36.962681,38.597542,34.115197,41.155356,37.696743,34.053034,31.117766,41.443728,33.026565,0.000000,39.447863,32.532854,37.075224,31.380134,40.811676,42.251843,37.868325,28.004743,30.166467,33.880918,34.756459,34.923476,40.605225,34.938137,24.723285,34.037181,35.254490,42.648886,33.302055,27.344513,40.623110,30.954973,36.833447,34.989444,35.147319,35.767878,25.542770,42.439030,40.523020,29.469100,35.245764,41.053662,38.350234,33.870494,32.407421,33.894520,31.310028,44.135673,35.415443,43.250226,36.862778,40.851365,36.310252,39.782235,44.310187,38.113689,32.827853,35.200069,38.047695,41.938075,42.834692,41.930493,40.682154,44.876636,40.905250,32.089305,35.413704,45.044146,43.937028,44.926649,39.230882,33.828775,44.005912,43.240433,34.268176,38.695747,37.749261,35.422928,44.244579,43.540591,43.238166,34.229919,36.778631,32.375796,42.969600,39.748169,44.648189,35.928360,34.949075,33.808329,35.734437,37.943563,36.379669,36.844496,44.786449,38.650135,31.217092,44.151250,36.403901,38.014289,36.811384,40.611464,36.005601,39.344565,36.066290,35.601888,44.443457,41.563942,37.440707,38.875507,36.592065,39.493230,37.107510
WinMart+,42.218755,46.017172,35.372401,37.118071,45.208039,36.876697,34.978116,42.125597,34.202797,41.441766,36.114650,40.157844,37.368300,39.031435,40.461202,38.323120,41.917193,35.140819,29.395264,36.780532,40.128209,42.892834,36.934640,0.000000,41.869668,35.656174,41.898747,41.108302,46.948025,38.598497,39.029395,40.870705,40.741275,35.630983,40.151532,35.456248,38.738899,38.494790,39.075926,39.440730,41.769817,42.756683,38.756539,40.790000,37.948537,35.416613,43.014921,42.398839,34.271434,35.839456,41.281474,29.188056,36.634838,36.984781,38.064931,38.484621,37.540876,38.121533,29.609609,39.060964,45.617608,31.670707,40.929065,38.958210,38.142038,41.200279,36.460028,48.161448,34.742483,39.518544,43.921466,41.590176,42.702799,43.970894,40.464654,29.597692,48.171863,44.516842,39.093093,39.301261,45.982816,43.321074,47.495398,43.869856,38.563745,45.338095,41.721695,40.861750,42.256899,43.562507,38.342335,44.074551,42.586325,42.117121,39.201519,41.171634,40.729644,41.450897,40.049644,44.975433,39.488436,40.649602,40.259935,39.466519,39.932036,41.113053,41.404911,45.281167,35.460111,37.106470,43.959612,44.668962,42.972348,41.124822,46.704066,40.608071,46.305052,38.577442,38.585509,44.518626,40.876899,43.955294,38.135112,42.076055,38.771131,43.703623
WinMart+,38.066026,39.605195,37.163111,38.827612,37.707131,39.067880,35.445619,43.217532,36.800690,43.187826,38.141767,30.104619,40.373742,36.993605,37.779728,26.059979,42.861892,37.937486,29.328051,27.028135,40.460628,43.929819,31.171895,40.771000,0.000000,31.468398,30.590787,41.956824,43.867082,38.120918,30.077003,41.686228,41.491447,31.958896,40.984127,38.995621,26.489114,31.268793,35.903503,40.009582,41.095583,43.716809,29.790860,41.629874,38.433657,36.524348,43.933866,37.928379,28.992553,27.997285,40.970174,36.020349,37.036611,36.846235,39.507745,38.920659,34.630134,38.966549,36.916891,27.348320,45.563922,26.750374,41.136865,40.091695,38.210000,37.967033,38.603190,49.370373,31.459920,40.045521,37.278507,40.896280,42.721334,43.851211,38.427590,40.099085,49.281365,31.276827,29.346409,30.642084,41.252350,39.702002,43.633590,44.630193,36.301180,45.055363,38.753135,38.389438,39.215367,37.512675,34.036374,40.262700,39.773570,35.988985,36.852227,33.151360,26.894553,39.025727,40.310712,38.111705,35.344335,40.452047,29.726377,31.496187,35.384751,32.191581,32.987362,41.155772,38.323234,31.807207,37.113399,32.869805,34.762222,33.277610,38.733356,37.474883,36.862790,32.905128,32.453596,39.681276,40.986085,34.478448,38.324631,33.665021,38.945054,34.368124
Trường Mầm non Sao Mai,34.836385,36.515611,33.020053,34.562422,32.207761,32.342838,32.942131,39.308293,30.657922,38.111312,34.050383,38.185497,31.159732,33.059966,33.929353,35.544745,39.757729,27.807076,20.321990,34.820642,36.909120,41.351284,35.227201,32.246869,39.388587,0.000000,39.564909,39.406570,41.465561,27.605579,37.084460,39.342118,39.368618,26.544855,38.719966,35.589458,36.772054,36.863679,26.553805,38.173803,38.410656,41.269136,36.829784,39.206222,36.657486,26.717799,41.652783,41.194350,25.056719,34.198169,38.177164,30.791405,35.361692,27.863682,36.853402,36.898056,28.482464,36.892963,24.389394,37.773368,43.894000,24.795223,30.856350,31.229084,32.159584,28.596788,36.115341,46.973710,27.350865,38.380440,42.711066,30.425568,41.186599,42.182228,32.479793,29.309866,47.092113,43.680000,26.610685,28.205738,36.432035,35.018399,41.601097,42.869760,37.857385,43.666966,33.899691,40.046153,37.517649,36.141156,33.427123,35.657898,35.854084,35.693304,38.470324,36.535551,25.465221,32.876268,38.664366,36.856658,34.552195,39.199966,27.908710,34.995702,34.584318,36.071478,36.329919,37.337014,35.143405,29.856748,37.379568,39.213770,37.880989,36.578573,40.099151,37.037815,39.973109,34.742010,35.312628,38.177195,40.332348,38.598145,37.677268,37.335449,38.313696,39.157373
KFC,36.757262,38.891622,35.756175,38.211025,40.336181,38.377687,32.788366,42.563584,37.449679,41.177855,38.594282,40.286618,41.336247,37.312601,39.432266,30.812642,42.195240,38.682957,32.781136,34.771079,42.632656,47.862718,37.436945,41.322551,27.503111,37.484700,0.000000,41.380869,43.248372,38.687137,29.002236,42.182272,41.726338,31.308110,42.703080,41.482376,30.383314,31.863357,31.143695,39.781942,43.616631,47.004858,28.167368,41.074906,39.330334,36.977185,46.939653,44.900502,33.682897,25.446426,43.469968,41.131316,37.291832,33.050595,41.647778,38.473202,31.491134,35.290727,32.947363,25.726494,44.962210,33.474362,39.256590,35.807466,38.485987,35.313969,40.432321,55.812554,38.031568,40.359850,42.197475,37.849071,47.462561,43.316183,42.665936,35.682692,54.812908,30.894755,29.383974,34.101024,41.915145,37.279812,46.107722,46.954100,39.248200,46.612778,39.912237,42.358251,40.814459,37.405112,34.173652,37.782706,40.551117,36.195428,40.089804,36.284551,30.247850,38.277830,43.363188,41.766736,34.969064,43.681451,32.431153,34.764082,37.746019,35.599576,36.232772,42.023647,38.767797,32.771542,39.164556,35.749647,37.888887,36.227552,41.233645,39.235884,39.653625,35.377375,34.703403,36.665661,42.675675,37.080127,39.530560,35.969386,40.183749,36.718696
Trường Đại học Công nghệ và Quản lý Hữu ,38.709180,41.654227,35.924033,34.494613,41.761876,38.239448,45.822211,36.590385,38.416785,41.349517,37.968188,43.031227,39.521578,29.657551,39.932760,39.967322,33.489675,40.091160,33.798027,42.791146,43.673064,45.211612,39.711067,42.148486,41.321507,38.989524,41.662683,0.000000,30.567145,39.948626,39.654447,43.271263,30.987745,37.837820,29.184859,42.247833,39.467332,39.161633,40.411069,40.014436,39.187402,44.879094,39.466895,18.430114,40.171570,38.301793,44.994696,35.316061,37.020397,37.226595,44.371911,41.851248,38.869947,38.881170,37.566473,27.127878,39.242883,29.264615,34.502016,40.900176,36.579239,38.769735,45.100293,40.093246,42.055225,38.010549,38.100506,49.452591,36.928211,41.499691,39.951477,44.321771,35.643269,35.282946,43.465689,41.778777,49.373134,45.798567,35.500988,42.117870,46.886206,45.555667,47.124314,45.530019,34.527342,39.700856,44.759711,36.861444,30.749407,45.503621,42.217800,45.896201,44.927471,44.550758,35.061345,43.439291,43.146140,44.273874,32.233497,46.275145,42.665179,35.864595,42.543483,42.403094,43.066872,43.552877,43.737078,46.405227,39.341224,39.895378,45.530297,45.743187,44.641887,43.373405,47.090980,42.624681,46.832137,41.545021,41.279815,45.798077,38.926486,45.292906,36.085127,44.039398,36.835906,44.967215
Không có tên,41.473331,45.015988,38.632001,38.191920,46.370321,40.968634,50.413488,42.784468,41.029406,44.261144,41.619810,45.623046,42.862957,32.414231,43.033150,42.364903,40.691399,43.267460,35.307601,45.024959,41.225795,47.542969,41.511221,45.933853,43.667260,41.602533,44.049322,31.250945,0.000000,42.548262,41.503319,47.192963,36.229872,39.494852,34.354767,43.557916,41.331591,40.950485,42.639579,42.736141,43.042503,47.274116,41.306362,32.438328,43.064691,42.559576,47.235231,40.660737,38.452441,38.619972,45.259304,40.119160,41.556811,40.538523,39.908388,32.080078,40.948892,32.665016,42.244105,42.545737,46.223624,40.098982,47.027855,41.766807,41.982934,44.924785,40.738347,52.076808,38.325208,43.431670,37.921229,45.463542,40.110089,41.837265,43.878793,41.724711,51.780841,47.396602,42.867894,42.532031,48.913636,47.186089,48.705534,47.190328,36.230983,45.160479,46.190786,39.217726,34.371504,46.959763,42.668471,47.583846,46.134558,45.692691,36.988949,44.150756,43.808272,45.337234,35.963853,47.955298,43.327575,40.015403,43.040495,42.974692,43.845612,44.340131,44.549447,48.061824,38.731396,40.020558,46.822951,46.845803,45.562438,44.070690,48.566634,43.106986,48.225296,41.936483,41.533793,47.075917,39.776415,46.338818,36.766283,44.840625,37.506647,45.822367
