,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Trường Trung học cơ sở Tân Định,32.237085,35.862618,28.648531,28.900530,34.455517,31.651008,32.434807,35.637648,23.681809,35.902161,0.000000,38.119279,32.566570,22.122874,19.064950,34.597843,27.831117,33.717105,27.328011,38.027849,26.451694,40.936553,34.498577,36.907562,36.448629,32.816317,36.841217,36.186036,38.880766,34.228647,34.862561,38.684080,36.204773,32.896774,35.415220,25.098982,34.629747,34.347534,35.363649,37.023691,27.507574,40.726513,34.667713,35.971464,35.476872,32.838442,40.919807,38.359705,31.816732,32.403316,29.667033,28.520408,34.110478,33.919139,27.205114,33.483878,34.346979,33.457208,32.366020,36.583796,41.831301,34.326575,33.001437,35.489182,30.628275,35.283029,33.372970,46.298178,32.191179,37.053312,39.957647,35.307952,38.359251,39.611593,31.252430,31.217373,46.152760,42.085014,34.159757,34.621797,37.341698,35.841095,35.668264,41.547103,34.743509,41.323940,34.772255,37.072219,34.256575,36.506519,33.349211,36.392185,36.039031,35.813692,35.376229,35.896101,35.558036,35.269080,35.506802,37.303544,34.335640,36.340444,35.501786,34.528918,34.509572,35.656456,35.882328,37.649153,29.552974,33.258173,37.275660,38.491016,37.216415,35.905635,39.610390,35.936926,39.422740,34.057093,34.310772,37.886792,37.312681,37.931253,34.681553,36.649596,35.321642,38.140720
Trường Tiểu học Hoàng Liệt,37.426289,40.637939,35.858901,37.923942,40.337074,35.755729,39.888191,42.152378,35.043696,37.188560,38.260523,0.000000,37.779943,37.073053,38.871333,31.554888,41.506742,35.977699,31.485399,25.687642,42.166104,36.750328,24.722325,37.957434,29.505112,35.105424,32.918282,40.539119,42.181669,36.015159,21.622189,32.058198,33.415515,32.431082,34.406138,40.672314,32.745096,26.500457,31.490548,35.601671,42.632053,36.455864,30.644667,40.143167,31.449233,34.681880,37.498200,35.065791,33.671293,31.724174,42.399794,40.080763,29.677720,32.976929,40.717649,37.201553,31.302616,31.490432,31.356589,31.735287,43.796648,33.161897,42.872664,34.909278,40.106044,34.135871,39.059727,47.756389,36.582280,33.095237,34.424527,36.014339,40.777898,42.009074,41.427215,39.773507,47.258755,40.930149,29.297915,33.052137,44.275375,35.489468,44.632158,40.009588,32.624907,43.068176,42.404524,33.425654,37.303047,35.656650,33.043913,35.848884,42.451850,34.535000,33.083504,34.525847,29.653751,41.868730,38.411032,43.668076,33.601240,33.467376,31.267105,33.396145,35.773729,34.132058,34.640871,43.758228,37.467280,32.653986,36.929126,34.100213,35.912504,34.556285,38.618435,37.650408,37.305122,33.688818,33.181752,43.129970,39.263461,35.201154,36.549757,34.241766,37.144867,34.790648
WinMart+,32.479308,34.141943,30.297901,32.173173,29.152320,28.369527,29.874490,38.788997,26.934307,36.838240,31.563963,36.066557,0.000000,30.375999,31.443572,32.937505,38.608647,27.565841,21.071800,32.044871,35.019854,39.615081,32.531556,34.868994,39.705920,27.823096,38.098793,37.715150,40.270098,30.610172,34.748672,37.204783,37.368915,27.492728,36.679593,33.741320,34.366017,34.398790,29.421834,35.728516,36.889974,39.429825,34.436500,37.376855,34.079905,29.759332,39.752831,39.279535,25.796623,31.366802,36.677094,30.132795,32.673014,29.048775,34.966395,34.548700,29.755672,34.552135,25.884731,35.350245,42.693229,24.646593,33.446709,32.254576,33.319033,29.143714,34.078800,45.816385,27.655336,35.897470,40.490312,30.533082,39.129874,40.475287,33.605742,30.090430,45.709379,41.420502,26.446787,27.586680,37.779715,36.210090,40.391470,40.740998,35.316232,42.004656,35.141260,37.671340,35.107429,36.840681,33.557624,36.784226,36.321926,36.121529,35.965202,29.606460,24.822430,33.448981,36.329543,37.680408,34.575560,36.935402,27.050749,28.307791,34.771622,28.791541,36.136882,38.026374,34.941961,28.790547,37.599314,38.761059,30.804433,29.730021,39.934281,33.279758,39.731307,34.250582,29.258409,38.195587,37.584919,38.194048,34.947213,36.849301,35.580017,38.365085
WinMart+,29.786282,32.577539,26.438876,18.498853,30.036383,29.289120,30.748717,23.068621,29.797872,33.084655,21.196961,35.498302,29.591588,0.000000,22.731457,32.356886,22.213984,30.793913,26.215173,35.795500,25.593276,38.472433,32.837162,33.923570,34.176896,30.466112,34.507316,28.706264,30.599571,31.797161,33.119649,36.624637,30.759851,31.401919,29.709147,32.384990,32.887817,32.689665,33.242366,35.536274,31.048013,38.229353,32.948106,29.277566,34.137320,31.054299,38.589532,33.429642,30.563995,31.162041,34.617991,31.278447,32.926435,32.391286,30.135258,29.143035,32.755777,29.044723,28.066900,34.987790,35.390507,33.081939,37.267460,33.901585,33.992781,37.677563,32.062545,43.404973,30.942786,35.724991,36.817139,37.878490,34.176497,34.376570,34.901958,34.129491,43.521104,40.426123,36.382128,36.511279,40.162900,38.763183,38.727679,39.836450,32.414410,36.532695,37.848546,34.287287,30.677425,39.052749,35.959607,39.198137,38.553527,38.229640,32.857501,37.736141,37.429257,37.855549,31.829271,39.824295,36.583939,32.383374,37.127691,36.561333,36.863633,37.672100,37.874838,40.052805,32.288196,34.771137,39.427059,40.143162,38.976695,37.721135,41.345013,37.399471,41.126341,35.919654,35.965111,39.860246,36.111669,39.644382,33.698508,38.410474,34.347465,39.600972
Cục Dự trữ Nhà nước khu vực Hà Nội,33.151378,37.729336,31.512719,33.517887,34.067766,30.948052,33.137224,40.206295,26.027015,37.458839,23.769512,39.744199,31.901165,23.832755,0.000000,35.642508,39.607649,33.336497,26.359670,39.377550,27.835915,42.634686,35.318015,37.176026,36.568022,32.346046,38.113279,38.472408,41.007982,25.999510,35.660835,39.969425,37.959279,32.636148,37.308614,30.098270,35.368572,35.018083,35.316927,37.862905,35.420320,42.281202,35.400634,38.079915,36.163935,26.490369,42.359195,39.778004,31.455530,32.812059,35.028041,32.318746,34.660869,33.736798,32.877530,35.073700,34.201983,35.081252,34.842499,37.354964,43.242246,34.808190,37.662600,35.449165,33.867563,37.996764,32.100855,48.306974,31.953719,37.806162,40.810232,38.275341,39.560503,40.975242,35.241314,34.119583,47.978081,43.034939,36.292317,36.448468,41.335281,39.455065,40.966166,42.653179,35.611681,42.435731,38.302388,36.677116,35.533106,39.717249,35.683564,40.041615,38.995347,38.685022,36.261048,38.011424,37.651064,38.127838,36.760150,40.769216,36.635138,37.307999,37.280948,36.630001,37.009596,37.949426,38.191060,41.030625,31.707720,34.590984,40.143931,40.837995,39.471222,37.984818,42.371551,37.571205,42.076410,35.898711,35.841363,40.600666,37.741499,40.262582,35.089326,38.722245,35.714737,40.128171
Trường Mầm Non Đại Từ,29.090265,28.744314,29.215775,33.549337,32.606687,28.224700,24.922005,37.273368,31.151029,24.218805,32.002241,28.733198,32.794817,31.084916,32.928834,0.000000,37.425353,31.729400,27.162394,23.831380,35.490466,36.744445,29.835918,34.851832,25.037452,31.207914,31.911314,36.958199,38.681764,32.557597,28.827899,34.218013,35.454436,28.790217,36.364031,35.154758,27.822772,30.226179,28.742497,33.350508,37.239118,36.668512,28.330169,36.758043,31.593443,31.605931,37.336151,37.477190,31.030703,25.579592,37.119506,31.534737,30.193063,30.495152,35.756428,34.579074,29.124204,34.629155,28.392505,24.961574,40.466592,30.905442,33.928868,33.054132,33.712560,32.607598,34.997603,44.381616,34.895440,33.837070,36.196427,35.001365,38.162996,39.029163,36.885576,31.271710,44.428148,29.087459,27.213551,31.575120,36.912561,35.824655,39.807890,39.155700,34.642400,40.218587,35.048454,37.041833,34.967674,34.638916,31.647046,36.231448,35.944825,33.529686,35.290132,33.474711,27.956000,33.782534,37.711513,36.912963,32.404278,36.706866,30.015598,32.138540,34.939371,32.913588,33.522527,37.190011,34.885845,30.622166,36.241810,33.058579,35.002552,33.538266,38.139857,36.052530,36.634333,32.755079,32.191165,37.443305,38.540200,34.345271,35.873605,33.369326,36.471747,33.995647
WinMart+,36.837843,40.648218,33.364783,31.354432,41.806118,36.253051,35.837067,34.976666,36.417198,39.974141,26.928626,41.602250,38.067448,23.004383,38.430828,38.097528,0.000000,38.674258,30.788438,41.052181,43.538070,43.780009,37.413811,40.967482,39.573274,37.072389,39.969483,30.847327,35.295935,38.187841,37.488211,41.430918,33.006861,35.462400,31.545289,41.070367,37.294985,36.936174,38.517442,39.282924,32.999133,43.464840,37.287081,31.407772,37.729038,36.044075,43.451578,36.616349,34.416540,34.712391,43.496710,40.109805,36.302230,36.523866,31.734061,30.339822,36.953954,30.152148,31.735631,38.712738,41.892461,36.330781,43.968514,37.869001,40.068450,35.602579,33.462586,48.518581,34.418038,39.094939,39.477242,42.442016,37.118298,38.541322,41.951568,39.745105,48.181209,43.732575,32.863559,39.713251,45.587961,44.034225,46.405121,43.476609,33.389821,41.268931,43.148655,35.958675,32.105002,43.802465,39.899832,44.383917,43.070587,42.641436,34.058157,41.179747,40.873658,42.354638,33.543283,44.697260,40.481553,36.070883,40.143162,40.128183,40.960204,41.378425,41.566697,44.788610,36.806486,37.357015,43.641610,43.622541,42.462465,41.107125,45.186302,40.171639,44.875346,39.158675,38.773432,43.862820,36.854593,43.163596,34.095210,41.813934,34.787533,42.667178
Cà Phê Parkland,32.615291,34.460993,30.695448,32.383418,29.888644,30.079224,30.601199,37.906948,28.142488,36.809090,31.839902,36.144862,28.475545,30.732043,31.684996,33.559815,38.001547,0.000000,23.417946,32.556113,34.878313,39.308840,32.919852,31.990585,37.788851,19.068650,37.879333,37.316640,39.604290,25.486505,34.960219,37.156474,37.092445,27.251995,36.448462,32.450201,34.643939,34.633546,28.525865,35.809212,35.794694,39.170705,34.697307,37.040357,34.272656,26.499723,39.494333,38.891074,25.863028,31.851600,35.570395,28.979498,32.947214,28.483959,33.987563,34.450330,29.046048,34.470520,23.284187,35.440898,41.888924,24.866125,31.229962,31.179345,31.819225,28.659488,33.233992,44.986473,27.431316,35.956070,40.150129,34.609712,38.766585,39.938773,32.148439,28.439413,44.963850,41.171747,26.422858,27.464228,36.789259,35.066363,39.469798,40.469266,35.276476,41.386340,33.821267,37.508714,34.980633,35.931269,32.531854,35.724803,35.433406,35.207755,35.895553,35.465825,35.097368,32.220983,36.160519,36.820142,33.668462,36.429734,35.110597,33.946180,33.819656,35.158027,35.414677,37.242668,34.155098,32.790620,36.884578,38.299047,36.909429,35.483965,39.518052,35.606979,39.307273,33.512762,33.851469,37.580172,37.515955,37.678261,34.943815,36.281741,35.562456,37.948877
Trường Mầm non Định Công (Cơ sở 3),29.273940,30.256450,27.761652,28.543450,26.432263,23.724036,28.090859,31.104999,25.238870,29.745096,28.394755,31.682080,21.340928,27.975645,28.517786,28.949662,32.331477,22.444340,0.000000,29.473680,30.423735,34.517754,30.082701,26.134760,26.296188,22.177494,31.982837,32.968504,34.173615,24.896455,31.024217,33.229328,33.544783,23.015967,32.961711,29.837261,21.383894,31.299207,22.166864,32.869688,32.178007,34.501411,30.860675,33.016852,31.699187,24.161228,35.030206,35.103902,21.706606,29.326559,31.979188,27.864189,30.731789,24.225288,31.364754,31.819983,24.774709,31.847239,22.721267,32.556315,36.559305,21.876024,26.786068,27.530780,28.080234,25.190463,31.047937,39.128708,24.094013,33.232853,37.121031,27.121945,35.319407,35.685185,28.256123,26.196077,39.536328,37.703717,23.621908,25.337486,30.830932,27.722399,34.903229,36.798125,33.598523,37.003080,29.198326,35.165126,32.538908,26.541755,25.465246,28.228864,30.866904,26.508612,33.988136,27.390733,22.817247,28.751800,33.511366,31.390475,26.593528,32.730231,25.196717,26.069635,26.547127,26.430053,27.083599,29.844762,30.844010,27.102667,32.112767,27.332425,28.463366,27.542652,34.299559,31.310927,30.284475,27.709302,27.559917,32.805755,36.357004,28.707751,34.156240,32.541932,34.745598,28.895294
Highlands Coffee,36.865816,39.214873,35.619075,37.449625,39.386049,31.391414,38.828716,41.021314,32.330955,30.766492,37.732637,22.370902,33.780669,36.726467,38.290102,26.607340,40.619518,32.868997,29.329619,0.000000,41.118432,36.075219,26.864044,34.987562,26.314064,32.403666,20.874601,39.896571,41.326688,33.344388,17.114832,32.461378,33.490368,28.696247,34.381975,39.940416,28.106149,20.812154,28.698197,35.409411,41.715714,35.907902,18.152149,39.570066,31.804607,32.509731,36.812307,34.954702,30.471038,18.255516,41.514759,39.517226,30.228432,30.083985,40.076957,36.914448,29.061780,31.656409,29.751887,32.039030,42.864709,30.377174,34.227590,32.024757,39.603869,31.780906,38.634455,45.070824,33.170433,33.215294,34.392060,33.881526,40.252796,41.324410,40.757131,39.325683,45.025540,40.183382,27.486931,31.110638,36.595582,33.617236,43.601798,39.222337,32.706078,42.323318,35.092843,33.468821,37.018660,33.623716,31.308747,33.976850,35.889540,32.785632,33.141948,32.699878,28.027359,34.080628,38.083243,36.625564,31.783029,33.165678,29.794264,31.547913,34.017186,32.168886,32.700607,34.818316,37.246517,27.979405,35.157140,32.389720,33.972160,32.769157,36.830964,32.754489,35.456522,32.192741,31.792495,33.300377,39.104570,33.536470,36.488117,32.768486,37.076454,33.302168
WinMart+,32.482383,36.112759,29.982638,30.354825,32.734504,30.571897,32.652895,35.599640,26.535208,36.150343,27.531494,38.367533,31.246323,25.956162,21.704911,34.804044,29.623626,32.528173,26.607864,38.254472,0.000000,41.148660,34.698036,36.908079,35.697929,31.853261,37.030100,36.076099,40.775337,37.581354,35.016301,38.888648,36.125983,32.316168,35.427618,28.714961,34.784978,34.502810,34.627017,37.196997,27.667719,40.935566,34.823133,35.899907,35.639842,34.129887,41.121859,38.054846,31.269832,32.568257,35.673641,32.142771,34.263598,33.350705,32.856565,33.611027,33.779025,33.612094,35.141053,36.709742,40.927433,34.471131,38.791983,39.779702,34.071552,38.581652,31.827938,46.453628,31.695533,37.212076,39.594015,38.967257,38.031033,39.073323,35.786458,34.339849,46.292889,42.228867,36.702133,36.820573,42.871917,40.582257,43.121852,41.704538,34.811551,40.620936,39.191097,36.968417,37.638848,40.733986,36.075482,41.208463,39.910570,39.412180,35.414658,38.449642,38.051252,38.910288,35.462910,41.958677,37.022375,35.765087,37.581719,36.946082,37.440621,38.425998,38.690657,42.211364,31.599570,34.695515,41.003021,41.574046,40.061676,38.407233,43.405796,37.870534,43.048933,36.106431,36.118005,41.484367,37.267632,40.946182,34.723877,39.297475,35.350382,40.687533
WinMart+,38.687351,44.241487,36.522182,38.919643,42.293660,35.934818,35.777004,44.364714,38.215205,36.725600,39.369879,36.690129,37.670680,37.964266,40.025832,34.919963,43.151971,39.494357,31.999206,36.956984,44.163798,0.000000,31.806328,41.014195,34.649065,38.294367,37.640979,41.786733,43.689732,39.035017,30.144972,28.596284,30.825958,36.930385,32.036356,42.012552,37.910596,31.745176,35.385159,32.298369,44.224106,31.253921,34.891437,41.295631,26.865925,37.288664,33.422416,32.231518,37.213334,30.025942,43.960880,41.083519,24.889016,36.472959,41.865643,37.832965,34.600044,29.284841,40.323873,28.712962,45.349849,36.496665,44.295126,37.783552,40.978477,36.748147,39.831897,45.715138,39.298562,29.830926,32.358676,42.838230,41.764610,43.294591,42.590832,40.546981,37.912854,39.412588,32.565000,35.520946,45.636181,44.282867,46.344624,34.561195,29.990805,44.424877,43.505503,30.019611,37.892788,44.051537,40.646305,44.578316,43.422907,42.998076,30.342895,36.531228,32.549997,42.770782,39.092495,44.844351,35.800711,32.131472,41.182354,35.678745,41.447196,36.368437,36.731991,44.918820,37.940376,40.205622,43.880051,36.083641,37.726440,36.532307,45.246163,45.418177,44.965652,35.527016,34.998213,44.061239,38.843492,43.401135,36.117344,42.152811,36.728548,36.429382
Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),33.380477,34.581062,32.752533,34.821112,36.197438,34.428201,34.969088,38.070874,34.685721,34.882264,35.051295,26.018223,36.003272,34.250856,35.738662,31.590627,38.112912,34.908024,31.550962,28.829370,38.381345,30.602362,0.000000,36.527684,30.125048,34.336098,29.047425,37.811826,39.125959,35.069101,25.928817,27.948870,31.389005,32.183924,32.353924,37.602002,32.352102,22.893878,31.519443,32.661808,39.498614,30.843307,25.320206,37.637498,28.676465,34.111781,32.406284,32.556365,33.131656,23.655603,39.297591,37.530429,27.288187,32.644645,38.028405,35.431960,31.369892,29.970963,31.393383,28.991998,40.884125,32.799257,40.046396,34.139555,37.839025,33.618735,36.832306,41.029351,35.282025,30.411026,32.603474,35.228610,38.802751,39.657732,38.831661,37.676462,41.551666,37.882610,29.718566,32.796682,41.708825,40.684795,41.598175,36.341453,31.334793,40.742086,40.038005,31.730212,35.709043,34.955696,32.811065,40.965714,40.322355,40.036122,31.701711,34.046145,29.973217,39.792863,36.747365,41.338998,33.268542,31.715529,31.302996,33.086382,35.133649,33.684053,34.116173,41.467736,35.805134,28.907472,40.880513,33.705486,35.195139,34.084889,37.601029,33.335113,36.426020,33.393683,32.971332,41.153107,38.508547,34.668030,35.990249,33.885472,36.578579,34.357245
WinMart+,39.106219,42.622768,32.758898,34.378337,41.877792,34.165639,32.377122,39.022364,31.686679,38.393712,33.457027,37.180146,34.623454,36.128465,37.488222,35.507141,38.831765,32.556829,27.210777,34.051067,37.173020,39.700004,34.182106,0.000000,38.795969,33.029941,38.811856,38.052221,43.497944,35.757264,36.162891,37.830944,37.714126,33.014973,37.169817,32.849354,35.894732,35.666515,36.202722,36.507328,38.689999,39.601103,35.911780,37.751664,35.113684,32.807621,39.840309,39.259993,31.733349,33.198721,38.251990,27.035001,33.884307,34.253380,35.244806,35.516176,34.773003,35.215473,27.425257,36.199444,42.239676,29.339540,37.929192,36.090359,35.322531,38.178700,33.785162,44.633508,32.188656,36.568109,40.636025,38.541771,39.466373,40.664402,37.489042,27.419572,44.641568,41.241427,36.215284,36.409775,42.615299,40.145999,44.015212,40.615489,35.709624,41.929501,38.665936,37.868970,38.954684,40.370082,35.507200,40.844621,39.455518,39.032915,36.313979,38.146748,37.740827,38.403803,36.986405,41.679395,36.596315,36.908097,37.309945,36.574703,37.008100,38.100930,38.373403,41.963538,32.830731,34.390044,40.739837,41.395264,39.821451,38.113314,43.281136,37.630251,42.909004,35.751151,35.748460,41.260190,37.832031,40.737263,35.267141,38.990857,35.871567,40.501494
WinMart+,35.261518,36.683363,34.419082,35.963498,34.928890,36.196645,32.811592,40.033135,34.095008,40.010618,35.336558,27.873731,37.407686,34.243903,35.003062,24.146109,39.708623,35.149320,27.149841,25.023542,37.482517,40.661702,28.850180,37.778634,0.000000,29.151788,28.336274,38.839386,40.644980,35.316224,27.867308,38.587492,38.410202,29.613591,37.942179,36.129854,24.545215,28.972493,33.264797,37.035410,38.066920,40.491911,27.605175,38.530568,35.564061,33.834996,40.692950,35.121832,26.846440,25.935320,37.964850,33.364525,34.257360,34.126313,36.582097,35.920351,32.078011,35.997713,34.194683,25.344112,42.191509,24.782232,38.120646,37.141685,35.386733,35.181533,35.770028,45.752543,29.146493,37.057159,34.491309,37.897613,39.485152,40.555326,35.602969,37.149409,45.668392,28.976543,27.187008,28.388620,38.230123,36.793359,40.435157,41.320882,33.615676,41.669622,35.913713,35.576660,36.152477,34.764713,31.520707,37.310970,36.850747,33.352522,34.138859,30.714751,24.920203,36.158080,37.229015,35.317586,32.756208,36.730069,27.547358,29.187467,32.792764,29.832155,30.571209,38.139212,35.482762,29.479641,34.393999,30.459891,32.212310,30.839786,35.893476,34.725732,34.158171,30.493459,30.068368,36.775765,37.934397,31.953242,35.443691,31.197535,36.033749,31.849001
Trường Mầm non Sao Mai,32.276003,33.818313,30.591364,32.022641,29.831329,29.962408,30.503312,36.407513,28.403817,35.303160,31.547207,35.365966,28.866806,30.611400,31.431431,32.930541,36.836959,25.762893,18.817880,32.246947,34.199620,38.285422,32.612286,29.875659,36.492962,0.000000,36.643348,36.488249,38.419092,25.579249,34.354534,36.427090,36.454419,24.594106,35.855233,32.976241,34.069963,34.155781,24.603983,35.345001,35.588630,38.234195,34.123500,36.296388,33.928956,24.756497,38.589459,38.155377,23.207554,31.687061,35.372843,28.527892,32.716105,25.812941,34.132414,34.061980,26.389566,34.090375,22.596202,34.998841,40.654669,22.976210,28.588701,28.937826,29.790232,26.493873,33.458600,43.523502,25.334906,35.524594,39.526882,28.189420,38.075593,39.020852,30.099113,27.159926,43.631444,40.476551,24.658087,26.137257,33.756569,32.447679,38.544342,39.699904,35.064589,40.394741,31.409881,37.104900,34.595115,33.488938,30.963340,33.037400,33.226305,33.072133,35.645617,33.843641,23.591228,30.466288,35.716558,34.147920,32.015866,35.591322,25.857909,32.424163,32.044743,33.421185,33.662402,34.593625,32.545762,27.666531,34.633914,36.331647,35.095452,33.892320,37.151877,34.314019,37.033043,32.189423,32.724323,35.374900,37.337519,35.764204,34.852679,34.597642,35.457359,36.280062
KFC,34.023238,36.012130,33.091332,35.366266,37.354279,35.532197,30.330259,39.421796,34.671823,38.132397,35.731023,37.275754,38.275456,34.516091,36.516510,28.530679,39.065135,35.816428,30.326842,32.171490,39.469195,44.273953,34.626815,38.267758,25.468973,34.703410,0.000000,38.282613,40.046873,35.818689,26.863289,39.023040,38.604353,28.992974,39.509891,38.410762,28.136785,29.505794,28.837680,36.803126,40.378402,43.511905,26.085523,37.995005,36.372963,34.234674,43.451969,41.554236,31.171792,23.558868,40.258315,38.077044,34.474308,30.593609,38.542037,35.489171,29.154018,32.584682,30.500875,23.830030,41.611331,30.994352,36.366403,33.154430,35.622793,32.717927,37.462206,51.697575,35.250484,37.327908,39.021559,35.063420,43.844297,40.039304,39.508446,33.040088,50.780651,28.607216,27.207238,31.576303,38.826506,34.530228,42.714322,43.449499,36.325480,43.087637,36.973019,39.238748,37.609272,34.646812,31.631266,35.006321,37.551497,33.530624,37.118693,33.634185,28.032192,35.446684,40.028377,38.698327,32.392164,39.677824,30.053732,32.215319,34.973587,32.988372,33.570434,38.941072,35.875904,30.357759,36.289252,33.128906,35.114608,33.565739,38.210332,36.362996,36.750925,32.780288,32.136364,33.967151,39.478126,34.353128,36.540629,33.316042,37.161114,34.024628
Trường Đại học Công nghệ và Quản lý Hữu ,35.854508,38.566639,33.283258,31.956718,38.668743,35.414124,42.466082,33.879143,35.580575,38.289981,35.165174,39.873350,36.600590,27.483421,36.979556,37.014443,31.018070,37.130244,31.319617,39.650441,40.451593,41.892355,36.792010,39.033707,38.268530,36.114225,38.570468,0.000000,28.309790,37.001086,36.720069,40.095221,28.713420,35.042322,27.042048,39.128970,36.551455,36.269276,37.427514,37.076346,36.298508,41.572200,36.550674,17.074626,37.208442,35.477238,41.679609,32.718119,34.297602,34.481709,41.093739,38.766856,35.987602,36.017696,34.804092,25.060691,36.351584,27.060776,31.961321,37.878029,33.890161,35.911598,41.765890,37.137429,38.960689,35.198429,35.280708,45.798231,34.189739,38.438088,36.998374,41.044294,32.973728,32.660993,40.260044,38.698490,45.722283,42.421390,32.883683,39.011911,43.421498,42.190479,43.640034,42.184071,31.987411,36.750569,41.451489,34.136963,28.372988,42.143124,39.111710,42.501795,41.613700,41.258243,32.477242,40.218247,39.950673,41.007603,29.795869,42.852333,39.513151,32.558008,39.397154,39.267170,39.884015,40.332249,40.504949,42.973500,36.451780,36.949780,42.164253,42.359346,41.337878,40.167449,43.607300,39.469625,43.365157,38.472708,38.236202,42.414450,36.059378,41.945662,33.401659,40.788798,34.111809,41.641264
Không có tên,38.422231,41.694011,35.783498,35.378496,42.952191,37.956412,46.672617,39.630257,38.015965,41.003257,38.562522,42.246747,39.712323,30.008260,39.868517,39.252670,37.701271,40.090489,32.688761,41.689885,38.194773,44.010729,38.423541,42.560321,40.461057,38.543215,40.800346,28.931857,0.000000,39.421144,38.451949,43.689187,33.542593,36.596246,31.807872,40.360101,38.298520,37.946173,39.508944,39.563011,39.873632,43.790438,38.275316,30.026158,39.853221,39.428965,43.754336,37.655197,35.609099,35.778461,41.939517,37.164069,38.442211,37.549044,36.956148,29.610930,37.934021,30.179756,39.132091,39.425238,42.805842,37.151479,43.576817,38.696403,38.883929,41.626007,37.745909,48.257504,35.504396,40.194143,35.089112,42.127168,37.075487,38.696375,40.656389,38.658242,47.981371,43.913924,39.716403,39.406976,45.327098,43.727507,45.132262,43.694611,33.553230,41.770604,42.803517,36.341804,31.690777,43.519036,39.517745,44.092336,42.747265,42.342475,34.267951,40.902702,40.589380,42.008724,33.217816,44.436412,40.152145,36.339797,39.882686,39.821756,40.631018,41.087398,41.283561,44.535938,35.863371,37.089430,43.389067,43.408138,42.217284,40.839357,45.002614,39.941817,44.683820,38.860175,38.483852,43.625970,36.817658,42.941992,34.005351,41.556797,34.705647,42.460679
