,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Trường Trung học cơ sở Tân Định,35.916224,39.848339,31.988626,32.247878,38.288814,35.215397,36.396297,39.595343,26.360140,39.920467,0.000000,42.660755,36.234332,24.810373,21.205866,38.503309,30.996786,37.532202,30.624181,42.579697,29.477369,45.927961,38.737292,41.071489,40.566581,36.581851,40.901668,40.561685,43.287140,38.142612,38.771980,43.370511,40.569594,36.618442,39.672858,27.955436,38.548812,38.242133,39.388776,41.509024,30.688934,45.461684,38.590697,40.364969,39.878296,36.623518,45.684004,42.900721,35.591294,36.145699,33.027689,31.833736,38.452502,37.888251,30.442375,38.333087,38.340819,38.051372,36.146472,40.719030,46.812186,38.289332,36.720007,39.587099,34.242176,39.243650,37.111466,51.533416,35.753980,41.644521,44.957702,39.284050,43.471736,44.701405,34.846522,34.821089,51.349595,46.937364,38.108472,38.612204,41.564464,39.903336,39.688690,46.536762,38.868782,46.622481,38.700233,41.260221,39.475228,40.648264,37.297520,40.484763,40.182869,39.860115,39.482959,39.867913,39.523534,39.319528,40.430500,41.496636,38.224437,46.057246,39.483761,38.402440,38.398041,39.660015,39.928480,41.876062,33.111574,37.030343,41.469263,42.805057,41.374774,39.951578,44.050278,39.950826,43.822445,37.884539,38.266460,42.171043,41.895741,42.213138,39.137959,40.818664,39.744262,42.422961
Trường Tiểu học Hoàng Liệt,41.586110,45.043589,39.884256,42.163343,44.707115,39.676696,44.526110,46.705163,38.899553,41.235255,42.471627,0.000000,41.914765,41.351974,43.111204,35.014704,46.083298,39.930855,35.089323,28.604186,46.828201,41.003736,27.606469,42.112882,32.739604,38.992333,36.434882,45.187709,46.819146,39.993997,23.973050,35.740373,37.233899,35.988919,38.325681,45.153990,36.338039,29.413814,34.959845,39.689076,47.367656,40.516360,34.005806,44.790791,35.150546,38.527713,41.677759,39.007890,37.460868,35.245554,47.054154,44.542713,33.265211,36.662056,45.307265,42.352429,34.790280,35.612526,34.858927,35.210456,48.736633,36.843408,47.551830,38.784793,44.607931,37.846673,43.296628,52.986938,40.501020,36.982610,38.510032,39.941795,45.949005,47.135245,46.016393,44.187872,52.411497,45.469648,32.551468,36.717043,49.123905,39.384874,49.503136,44.556309,36.297153,48.310766,47.042648,37.081807,42.748035,39.574000,36.758440,39.751572,47.153178,38.312763,36.764893,38.221836,32.854018,46.501550,43.487623,48.419157,37.285686,42.386725,34.661456,37.022212,39.675625,37.841308,38.421989,48.512988,41.735757,36.239650,40.950253,37.798830,39.795272,38.325107,42.807318,41.719342,41.333347,37.352753,36.860775,47.850659,43.830079,39.047097,41.007006,38.012621,41.552989,38.570405
WinMart+,36.218724,37.951484,33.863180,35.934669,32.409524,31.581499,33.558697,43.115988,30.007773,40.980993,35.172806,40.406978,0.000000,34.103484,34.992355,36.681450,43.045579,30.714036,23.639534,35.920145,39.067295,44.495031,36.569587,38.823921,44.221848,31.049220,42.319770,42.323158,44.879441,34.147473,38.666656,41.759075,41.921233,30.627927,41.135508,37.622418,38.287425,38.339315,32.806633,40.102374,41.202091,44.063223,38.364750,41.989824,38.351939,33.226363,44.430735,43.978923,28.889542,35.028471,40.867495,33.671087,36.874692,32.484427,39.171494,39.598954,33.252847,39.342806,28.940592,39.369195,47.830858,27.522632,37.237354,36.019327,37.292554,32.434246,37.918644,51.027567,30.733975,40.391943,45.609633,33.991732,44.396928,45.729133,37.512654,33.601906,50.886726,46.248375,29.537260,30.800985,42.077412,40.346652,44.971404,45.686166,39.554667,47.445584,39.134642,41.952488,40.502928,41.055674,37.573512,40.945677,40.544215,40.227246,40.185997,32.902015,27.607339,37.332775,41.415814,41.941416,38.518695,46.829667,30.103063,31.502520,38.713220,32.043795,40.236342,42.321444,39.194558,32.079958,41.854964,43.131729,34.267265,33.100445,44.437725,37.019531,44.192511,38.123274,32.668945,42.541144,42.250395,42.531975,39.483811,41.087689,40.081599,42.698930
WinMart+,33.063451,36.072350,29.377290,20.545786,33.254955,32.466569,34.254495,25.532000,33.040708,36.644181,23.504174,39.472152,32.793328,0.000000,25.182119,35.863771,24.635294,34.138314,29.164136,39.805166,28.390164,42.833689,36.589809,37.592951,37.878679,33.799622,38.147055,31.935672,33.923235,35.268022,36.676120,40.746746,34.212859,34.804761,33.038645,35.910035,36.452066,36.239336,36.859796,39.533161,34.455052,42.435914,36.516969,32.595131,38.070928,34.455660,42.838370,37.142639,33.962514,34.578401,38.370385,34.717666,36.824959,35.966607,33.490944,33.107227,36.360188,32.774906,31.163055,38.770266,39.333654,36.708597,41.282590,37.618028,37.761359,41.720285,35.495200,48.097914,34.213481,39.831404,41.093962,41.955769,38.424658,38.484805,38.719250,37.869491,48.204690,44.852828,40.371176,40.508280,44.504161,42.963001,42.899249,44.290887,36.017421,40.887138,41.934510,37.988893,35.079726,43.287643,39.951138,43.409445,42.768341,42.356980,36.467073,41.721545,41.414953,41.990362,35.955303,44.100084,40.543102,41.010876,41.104953,40.478554,40.831506,41.711927,41.954574,44.347345,35.904188,38.539392,43.663469,44.439403,43.134568,41.780842,45.770051,41.387322,45.507817,39.774426,39.901111,44.165637,40.219268,43.918620,37.721581,42.585102,38.335513,43.846129
Cục Dự trữ Nhà nước khu vực Hà Nội,36.988117,41.948456,35.241472,37.458457,37.883066,34.471990,37.247691,44.702176,29.014270,41.682381,26.503299,44.556106,35.533460,26.775227,0.000000,39.718389,44.187074,37.166950,29.591659,44.169052,31.072848,47.919235,39.729137,41.417870,40.752777,36.119928,42.347771,43.202431,45.731180,29.022878,39.694004,44.893008,42.612699,36.381439,41.869601,33.582299,39.430052,39.055114,39.405852,42.527471,39.587093,47.281417,39.464792,42.809486,40.725846,29.596368,47.375778,44.567486,35.251070,36.667111,39.055941,36.138181,39.146116,37.752606,36.856791,40.230743,38.247656,39.974598,38.982382,41.625919,48.479337,38.896316,41.945362,39.613658,37.932573,42.301281,35.729993,53.836632,35.522699,42.569715,46.002661,42.625822,44.918125,46.327194,39.365232,38.127334,53.431084,48.083917,40.561133,40.723235,46.066552,43.992216,45.627415,47.863996,39.913414,47.966917,42.676718,40.866567,41.024255,44.291582,39.981746,44.587432,43.558426,43.103924,40.544652,42.257267,41.890072,42.584326,41.937323,45.395814,40.841180,47.317148,41.502362,40.778482,41.219698,42.251274,42.538909,45.681440,35.591790,38.569641,44.703759,45.459239,43.924102,42.306476,47.166929,41.808312,46.817837,39.972348,40.047187,45.245727,42.456686,44.852728,39.672968,43.206095,40.262223,44.677571
Trường Mầm Non Đại Từ,32.426089,31.944099,32.641121,37.456934,36.240621,31.410450,27.985742,41.419920,34.691095,26.935469,35.646277,32.179145,36.497638,34.887057,36.635681,0.000000,41.708647,35.337936,30.461071,26.703245,39.575550,41.255699,33.527213,38.794677,27.874220,34.811738,35.436024,41.458015,43.090586,36.304455,32.069684,38.392091,39.758189,32.059351,40.765727,39.181528,30.984015,33.674112,32.035355,37.418807,41.574587,40.960369,31.548097,41.278827,35.540497,35.273153,41.712270,41.943886,34.737072,28.553607,41.342453,35.222891,34.063438,34.087699,40.040284,39.622682,32.533445,39.417816,31.731085,27.792255,45.317705,34.497118,37.764282,36.896489,37.717370,36.279610,38.930581,49.416981,38.769211,38.058750,40.757159,38.956049,43.284628,44.078820,41.156173,34.906161,49.447531,32.463978,30.380708,35.239121,41.101168,39.899855,44.310277,43.890542,38.783944,45.410943,39.021360,41.240958,40.330109,38.585258,35.419565,40.319921,40.106140,37.331321,39.415012,37.190711,31.084236,37.688965,42.976320,41.076596,36.087445,46.554009,33.393678,35.756216,38.889943,36.621907,37.315819,41.379839,39.115485,34.107789,40.333406,36.776649,38.927071,37.330869,42.429914,40.093369,40.737092,36.449309,35.928239,41.692774,43.306695,38.236397,40.514649,37.191444,41.069733,37.826192
WinMart+,41.019591,45.150385,37.237436,34.969310,46.440512,40.323406,40.199527,38.845966,40.523703,44.432946,29.968009,46.540243,42.341162,25.789606,42.731904,42.384694,0.000000,43.037187,34.488627,45.947303,48.494028,49.099480,41.995087,45.574316,44.029966,41.305738,44.356210,34.563447,39.283920,42.533226,41.677703,46.431256,36.970722,39.461914,35.322683,45.723300,41.502707,41.111731,42.881269,44.023566,36.797733,48.495178,41.493575,35.229365,42.393187,40.178825,48.487268,40.932217,38.481961,38.702446,48.409027,44.747879,40.907982,40.778336,35.494027,34.726315,41.230775,34.282438,35.425221,43.074786,46.858871,40.504711,48.906861,42.220715,44.774984,39.585862,37.198574,53.987953,38.213437,43.920505,44.398739,47.206298,42.050555,43.476522,46.752662,44.311231,53.589192,48.750638,36.644309,44.268476,50.727504,49.010113,51.619473,48.675613,37.336811,46.541623,48.007924,40.008464,36.987210,48.757115,44.602474,49.359431,47.998977,47.444589,37.993223,45.720313,45.416893,47.195319,38.181526,49.705669,45.052757,45.745870,44.631099,44.615269,45.561018,46.009566,46.239234,49.801019,41.219205,41.581408,48.535988,48.496053,47.191543,45.724873,50.235065,44.643977,49.867302,43.545740,43.222169,48.807980,41.362580,48.021408,38.459923,46.556710,39.125928,47.442710
Cà Phê Parkland,36.339524,38.289017,34.279513,36.139425,33.211972,33.466877,34.348526,42.113449,31.326234,40.928004,35.449028,40.461766,31.682897,34.475905,35.242808,37.348970,42.330655,0.000000,26.250053,36.462700,38.874257,44.115005,36.976035,35.600256,42.059218,21.260318,42.050837,41.840685,44.096468,28.405663,38.880838,41.669533,41.575457,30.336366,40.841012,36.149208,38.566433,38.564964,31.778076,40.158381,39.942287,43.733910,38.625670,41.576139,38.536353,29.559758,44.101590,43.504993,28.938004,35.537104,39.602064,32.352707,37.153369,31.823775,38.040809,39.459079,32.429903,39.220087,26.009075,39.448764,46.887324,27.741936,34.750330,34.786199,35.581364,31.877665,36.958021,50.076249,30.467354,40.422508,45.187212,38.509067,43.948947,45.084671,35.852325,31.728568,50.029306,45.927671,29.483013,30.635609,40.952170,39.043533,43.921289,45.340308,39.473989,46.706983,37.644249,41.748768,40.328403,40.010671,36.391463,39.744530,39.515288,39.188354,40.070761,39.391012,39.013164,35.928435,41.189845,40.961355,37.484550,46.210326,39.050559,37.756190,37.632613,39.107706,39.410565,41.426228,38.276784,36.512524,41.036701,42.593926,41.035563,39.485046,43.950155,39.586121,43.696387,37.281493,37.761838,41.833021,42.134576,41.934770,39.445128,40.416520,40.025813,42.212431
Trường Mầm non Định Công (Cơ sở 3),32.503212,33.511988,30.858452,31.713963,29.274674,26.308116,31.320274,34.438961,27.997558,32.958752,31.499614,35.247214,23.660386,31.167847,31.605898,32.101822,35.872577,24.893576,0.000000,32.793146,33.764887,38.466082,33.551637,28.974845,29.157879,24.616160,35.370267,36.702937,37.903599,27.627631,34.371214,36.999159,37.331107,25.522205,36.675878,33.101085,23.712724,34.714679,24.591093,36.595991,35.727104,38.317350,34.219850,36.791633,35.384569,26.820983,38.906962,39.023359,24.132953,32.557984,35.462565,30.943665,34.402826,26.913004,34.875690,36.186199,27.514666,35.973164,25.240392,36.092802,40.653759,24.286167,29.685687,30.563896,31.209265,27.906097,34.387579,43.379805,26.652333,37.086161,41.470719,30.055362,39.747481,39.986686,31.361855,29.080993,43.811411,41.852852,26.224806,28.125056,34.179645,30.740656,38.680965,40.934099,37.352260,41.451434,32.365705,38.979896,37.246029,29.433972,28.306225,31.276164,34.258089,29.384378,37.740553,30.296883,25.258415,31.907818,37.891478,34.776913,29.485545,41.481371,27.908558,28.875900,29.418152,29.277712,30.014865,33.059929,34.315727,30.054068,35.579702,30.271473,31.514025,30.521123,37.987985,34.665340,33.526131,30.697214,30.590942,36.366358,40.527706,31.817828,38.268103,36.096034,38.813930,32.007650
Highlands Coffee,40.945884,43.448873,39.606514,41.624602,43.637247,34.823722,43.328042,45.435384,35.879016,34.103995,41.875618,24.898898,37.467626,40.952206,42.454172,29.517001,45.087834,36.471627,32.675624,0.000000,45.654343,40.237044,29.988268,38.806907,29.190753,35.983184,23.095637,44.455220,45.858383,37.019410,18.969881,36.176437,37.302929,31.835790,38.283596,44.330185,31.181679,23.094121,31.851789,39.459278,46.338983,39.898617,20.137589,44.134190,35.534689,36.105955,40.906173,38.876572,33.893738,20.276928,46.059090,43.906095,33.870638,33.438187,44.585282,42.019046,32.291786,35.791068,33.066858,35.536668,47.689164,33.740606,37.951328,35.570637,44.039055,35.224278,42.811117,49.992218,36.710372,37.100968,38.457711,37.564631,45.341912,46.348942,45.259575,43.678475,49.918987,44.627856,30.531111,34.550782,40.590757,37.296020,48.345240,43.658687,36.378701,47.455751,38.919234,37.118272,42.413561,37.306497,34.819481,37.663608,39.852825,36.360753,36.819768,36.187426,31.041569,37.840920,43.101688,40.597339,35.257359,42.043449,33.017587,34.961551,37.715206,35.652920,36.258227,38.588855,41.469061,31.042137,38.972585,35.890819,37.632353,36.331374,40.812401,36.282019,39.271786,35.682353,35.307257,36.933640,43.631429,37.188776,40.919365,36.366097,41.456763,36.908132
WinMart+,36.154288,40.098881,33.444128,33.835442,36.350431,33.993138,36.608948,39.523264,29.517648,40.168462,30.628887,42.898880,34.742290,29.083841,24.125485,38.707318,32.965781,36.185520,29.790072,42.793197,0.000000,46.124468,38.926724,41.043850,39.704235,35.469973,41.077701,40.400656,45.366859,41.834724,38.915356,43.558963,40.442661,35.948342,39.648401,31.957270,38.696071,38.390098,38.537002,41.663446,30.834773,45.646970,38.738197,40.246527,40.024696,38.022889,45.861172,42.516346,34.943935,36.290737,39.688690,35.838886,38.590929,37.214210,36.728906,38.454633,37.666530,38.198683,39.203854,40.831607,45.753545,38.408880,43.133456,44.325009,38.051908,42.882674,35.368503,51.672079,35.177317,41.782589,44.506178,43.326041,43.063141,44.053607,39.858530,38.262556,51.470565,47.046789,40.900558,41.019941,47.688583,45.152430,47.950340,46.665331,38.904422,45.786607,43.589407,41.117537,43.344611,45.325868,40.304261,45.811689,44.451230,43.836248,39.483426,42.673267,42.265398,43.331849,40.346822,46.643675,41.188714,45.374951,41.768208,41.062547,41.631307,42.711375,43.024671,46.918543,35.367895,38.605545,45.585288,46.202125,44.507289,42.706631,48.238369,42.071512,47.820446,40.137334,40.238433,46.145343,41.802672,45.538545,39.147831,43.739881,39.736942,45.225487
WinMart+,42.928172,48.970976,40.571870,43.216591,46.812023,39.824211,39.846280,49.088208,42.365935,40.667533,43.647722,40.795020,41.738442,42.257248,44.331508,38.697500,47.848014,43.776276,35.597850,41.094694,48.982679,0.000000,35.433187,45.441343,38.394553,42.477964,41.598841,46.485594,48.426603,43.289070,33.374636,31.813249,34.284241,40.924530,35.624064,46.577335,42.011166,35.185832,39.228873,35.928620,49.069566,34.687941,38.663237,45.962141,29.953856,41.366001,37.096734,35.806933,41.346066,33.312144,48.716128,45.593533,27.829101,40.492565,46.521477,42.976541,38.400769,33.040693,44.764460,31.809849,50.395312,40.489991,49.055784,41.917606,45.514172,40.681066,44.085204,50.646457,43.440098,33.249292,36.106456,47.438092,46.944893,48.454813,47.239501,44.981303,41.982741,43.719558,36.128388,39.401597,50.557392,49.069686,51.324422,38.419785,33.318763,49.704865,48.190824,33.252670,43.325842,48.817341,45.149917,49.355343,48.159858,47.628882,33.669408,40.377876,36.006522,47.432352,44.149352,49.646695,39.665847,40.729720,45.581862,39.490956,45.896740,40.257931,40.678364,49.722130,42.181774,44.552137,48.582481,39.934897,41.739708,40.453880,50.075611,50.247565,49.742753,39.329601,38.819835,48.808507,43.245308,48.068535,40.415139,46.723259,40.977890,40.324142
Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),37.023795,38.261405,36.368825,38.649037,40.046970,38.137873,38.930142,42.105425,38.436092,38.609031,38.842586,28.916578,39.872950,38.107435,39.565044,34.992019,42.241323,38.674955,35.083648,32.042774,42.549656,34.048362,0.000000,40.451543,33.365811,38.069489,32.086227,42.044575,43.347520,38.872606,28.693020,31.078726,34.894330,35.647652,35.960472,41.667609,35.834191,25.362989,34.926435,36.315916,43.805307,34.215808,28.043711,41.865754,31.944700,37.823433,35.951538,36.150462,36.793424,26.231838,43.527035,41.630140,30.485054,36.224723,42.237075,40.215095,34.798755,33.785644,34.833450,32.103024,45.410616,36.370077,44.328287,37.856189,42.006603,37.198078,40.744845,45.432495,38.980553,33.865838,36.347394,38.991791,43.577363,44.345248,43.048556,41.776028,45.989008,42.001410,32.954029,36.361522,46.183260,45.059989,46.044701,40.378811,34.794584,45.543813,44.327477,35.129726,40.794367,38.717875,36.428329,45.332578,44.698526,44.325436,35.159485,37.611858,33.139181,44.107567,41.464254,45.742634,36.841567,40.202015,34.629398,36.602896,38.885558,37.267407,37.762230,45.878542,39.787862,32.016250,45.238346,37.283809,38.919157,37.724434,41.593121,36.860754,40.275182,36.948978,36.553011,45.563713,42.834844,38.376590,40.236650,37.540329,40.773734,38.010930
WinMart+,43.598426,47.366129,36.608701,38.391726,46.543350,38.026088,36.370181,43.361334,35.295668,42.700022,37.275761,41.653501,38.534169,40.563156,41.708573,39.535293,43.287323,36.268551,30.527097,38.168513,41.463166,44.592106,38.427032,0.000000,43.199917,36.854733,43.096684,42.702058,48.468760,39.883942,40.230861,42.462768,42.308725,36.773787,41.685170,36.622668,39.984205,39.746439,40.362233,40.977237,43.208443,44.251040,40.002351,42.412309,39.517830,36.626106,44.525076,43.955294,35.536806,37.070800,42.616461,30.207195,38.245830,38.302141,39.482241,40.722294,38.856685,40.107592,30.660667,40.308192,47.321028,32.760110,42.220483,40.299171,39.533022,42.481542,37.584823,49.702742,35.763740,41.148258,45.776341,42.900761,44.785794,45.947141,41.843706,30.616880,49.690180,46.044721,40.444222,40.648905,47.456673,44.727341,48.999049,45.544975,39.994163,47.364736,43.054154,42.167072,44.956803,44.984293,39.755054,45.458848,44.038784,43.464042,40.573306,42.384935,41.968283,42.859885,42.172417,46.386298,40.766033,46.851544,41.513500,40.696263,41.197603,42.398617,42.720992,46.696690,36.825956,38.315629,45.344953,46.056467,44.291366,42.428913,48.155457,41.852876,47.720115,39.788564,39.913202,45.949553,42.528966,45.359103,39.847998,43.472459,40.411610,45.071241
WinMart+,39.301456,40.760693,38.453517,40.150899,38.815114,40.277385,36.848116,44.478189,37.967449,44.491966,39.358472,31.218534,41.626152,38.436390,38.937827,26.877425,44.251691,39.144947,30.449936,28.041207,41.795857,45.659056,32.423551,42.047409,0.000000,32.517624,31.459273,43.572498,45.275853,39.379935,30.997024,43.299020,43.076675,32.974908,42.538523,40.267488,27.333117,32.276621,37.075208,41.557401,42.499414,45.232432,30.739918,43.274257,40.012649,37.761249,45.463808,39.310054,30.054856,28.951159,42.283170,37.267720,38.655307,38.148101,40.967556,41.174451,35.833894,40.986707,38.216630,28.215884,47.252242,27.662694,42.426219,41.459912,39.592374,39.139710,39.785895,50.940035,32.377848,41.685623,38.842327,42.176343,44.793689,45.809866,39.725802,41.467985,50.824153,32.340991,30.351954,31.683681,42.565837,40.978857,45.005668,46.321273,37.636973,47.056615,39.982512,39.607581,41.711369,38.725674,35.280335,41.518572,41.118135,37.132197,38.130752,34.120968,27.706558,40.340512,42.436346,39.298981,36.477961,46.628671,30.645446,32.470680,36.498491,33.191130,34.028702,42.433315,39.787916,32.833970,38.274873,33.883580,35.821561,34.325594,39.928529,38.615365,37.981149,33.930954,33.560420,40.948080,42.630354,35.572062,40.034822,34.771980,40.581352,35.436035
Trường Mầm non Sao Mai,35.917026,37.543113,34.112264,35.682984,33.119190,33.308713,34.189600,40.410653,31.589968,39.218519,35.089508,39.531607,32.089810,34.290951,34.929027,36.616098,40.984904,28.653778,21.062718,36.062743,38.063060,42.903707,36.577349,33.216143,40.579789,0.000000,40.637809,40.850989,42.736489,28.468680,38.171214,40.790600,40.798893,27.352617,40.115547,36.692305,37.892739,37.996187,27.376710,39.578037,39.649611,42.621170,37.951993,40.679886,38.093345,27.571334,43.023241,42.615714,25.926524,35.297352,39.345867,31.798159,36.838910,28.794158,38.143601,38.965063,29.417136,38.734758,25.200538,38.920185,45.434688,25.592417,31.781251,32.233718,33.260017,29.440739,37.172099,48.402553,28.111078,39.876797,44.418670,31.335812,43.103754,43.983204,33.512935,30.252521,48.500897,45.079736,27.469795,29.108638,37.541262,36.094348,42.851132,44.408849,39.175101,45.519739,34.927594,41.260698,39.833771,37.256458,34.582054,36.719924,36.994951,36.776829,39.728058,37.552449,26.198046,33.919361,40.626513,37.952646,35.611513,45.176313,28.732015,36.028824,35.623800,37.140267,37.425175,38.442921,36.415752,30.778103,38.496135,40.367299,38.981314,37.678336,41.279200,38.112052,41.128657,35.775416,36.445663,39.341375,41.868684,39.767151,39.282277,38.501111,39.845745,40.317874
KFC,38.099795,40.159185,37.146382,39.673160,41.662755,39.726558,34.226907,43.950875,38.797996,42.582085,39.993127,41.954921,42.795967,38.934249,40.803726,31.915572,43.751382,40.086793,34.183803,36.232329,44.232038,49.966052,39.112284,42.799682,28.494313,38.906042,0.000000,43.166577,44.836033,40.143420,30.009712,44.011845,43.516178,32.448604,44.523488,43.028734,31.493024,33.039257,32.305982,41.509728,45.312204,48.856609,29.197187,42.893539,41.134571,38.404762,48.797548,46.750611,35.078168,26.434669,45.069583,42.752365,39.102283,34.376903,43.387200,40.887143,32.737056,37.292068,34.265993,26.662336,46.845801,34.777291,40.662267,37.202320,40.064951,36.554289,41.837421,57.851047,39.269336,42.210543,44.174668,39.203062,49.998590,45.464181,44.314860,37.074620,56.773240,32.096570,30.534244,35.426683,43.449117,38.660335,47.767712,48.964435,40.885507,48.914202,41.365846,43.901697,43.611183,38.797630,35.591144,39.127249,42.121248,37.515710,41.678172,37.469699,31.278623,39.756000,45.865514,43.251256,36.261761,50.408523,33.568577,35.984780,39.102768,36.856110,37.540782,43.506919,40.442302,33.990985,40.562559,37.001029,39.193937,37.532446,42.678691,40.585608,41.012211,36.635295,36.059309,38.012058,44.601432,38.429983,41.493111,37.330667,42.073831,38.018565
Trường Đại học Công nghệ và Quản lý Hữu ,39.798697,42.705092,36.989055,35.499884,42.816902,39.264070,47.338936,37.501723,39.463239,42.418751,39.004771,44.358144,40.572039,30.615107,40.976867,41.038665,34.411088,41.176607,34.862082,44.114954,44.888848,46.678263,41.029750,43.268686,42.426762,40.080961,42.645398,0.000000,31.395627,41.055558,40.674684,44.637673,31.953841,38.852752,30.088416,43.403826,40.526564,40.221898,41.515659,41.273309,40.298215,46.166139,40.523637,19.024013,41.529193,39.378512,46.288043,36.368819,38.128945,38.277108,45.563568,43.047080,40.282380,40.010152,38.697488,28.501651,40.367588,30.566244,35.501194,41.985880,37.682778,39.863246,46.279294,41.223964,43.298196,38.986019,39.068507,50.766073,37.811950,42.887916,41.327324,45.475935,37.104737,36.593260,44.679384,42.954906,50.657687,47.083751,36.502645,43.298427,48.130203,46.776901,48.355469,46.921753,35.557868,41.162635,45.940725,37.834174,32.479231,46.728284,43.470718,47.081713,46.179398,45.726749,36.058398,44.476137,44.216540,45.502808,33.687785,47.467112,43.803384,41.303193,43.629161,43.485982,44.189625,44.669604,44.881045,47.594368,40.550781,40.966955,46.708115,46.905616,45.759744,44.503541,48.287868,43.689880,47.997898,42.613806,42.435563,47.010344,40.187286,46.482206,37.416008,45.236768,38.098239,46.118391
Không có tên,42.798359,46.314873,39.953804,39.473752,47.716320,42.222761,52.383195,44.016007,42.308323,45.580811,42.924157,47.287242,44.176016,33.661703,44.334952,43.675739,41.987153,44.620098,36.639327,46.687958,42.561893,49.388922,43.155863,47.352277,45.024012,42.964568,45.279029,32.436937,0.000000,43.927461,42.754264,48.992188,37.593372,40.730440,35.637874,44.951284,42.626859,42.244487,44.004280,44.364699,44.486170,48.883914,42.601064,33.700872,44.809486,43.974066,48.850716,42.117097,39.837870,39.911337,46.684915,41.483211,43.349829,41.945416,41.358420,33.923539,42.346195,34.342038,43.704469,43.875326,47.907490,41.440601,48.479378,43.165132,43.475187,46.290612,41.966626,53.707874,39.424138,45.184273,39.489362,46.864696,42.033638,43.681602,45.332338,43.121777,53.376810,48.978122,44.308667,43.949848,50.447642,48.679242,50.213565,48.948481,37.540941,47.139553,47.633841,40.443245,36.543500,48.452363,44.200269,49.044755,47.663521,47.122012,38.247819,45.419593,45.109044,46.834493,37.840449,49.425653,44.696343,46.147767,44.349718,44.282892,45.204013,45.694832,45.933831,49.529837,40.186553,41.292998,48.265102,48.267245,46.928018,45.436841,50.041010,44.397224,49.664128,43.223085,42.922450,48.555773,41.346621,47.785872,38.384149,46.284692,39.058719,47.223405
